"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"alabama-am-bulldogs-virginia-tech-hokies-201412140620","20141214","home","virginia-tech-hokies","Atlantic Coast", 56,65,115.74, 97.93,0.48,0.29,0.50,11,14,5,3,20,"alabama-am-bulldogs","Southwestern Athletic", 58,55, 94.54,111.73,0.37,0.22,0.62,19,21,7,1,21
"auburn-tigers-clemson-tigers-201412140120","20141214","home","clemson-tigers","Atlantic Coast", 72,72,100.50, 85.15,0.45,0.14,0.74,8,25,7,7,19,"auburn-tigers","Southeastern", 71,61, 85.84,101.32,0.39,0.29,0.63,7,20,12,2,28
"binghamton-bearcats-boston-college-eagles-201412140058","20141214","home","boston-college-eagles","Atlantic Coast", 62,63,101.16, 78.68,0.43,0.30,0.68,11,23,7,1,28,"binghamton-bearcats","America East", 60,49, 81.80,105.17,0.30,0.12,0.88,6,20,6,2,21
"butler-bulldogs-tennessee-volunteers-201412140580","20141214","home","tennessee-volunteers","Southeastern", 58,67,116.37, 95.53,0.50,0.30,0.67,7,23,10,4,19,"butler-bulldogs","Big East", 58,55, 95.29,116.08,0.33,0.34,0.60,15,21,3,2,18
"campbell-fighting-camels-charleston-cougars-201412140107","20141214","home","charleston-cougars","Colonial Athletic", 57,58,101.37, 82.14,0.42,0.32,0.75,10,28,2,2,16,"campbell-fighting-camels","Big South", 58,47, 81.36,100.40,0.32,0.18,0.54,12,18,6,3,19
"chicago-state-cougars-southern-illinois-salukis-201412140528","20141214","home","southern-illinois-salukis","Missouri Valley", 66,65, 97.99, 75.37,0.42,0.33,0.72,10,18,13,2,20,"chicago-state-cougars","Western Athletic", 65,50, 77.27,100.46,0.30,0.29,0.83,8,20,9,4,28
"coastal-carolina-chanticleers-south-carolina-state-bulldogs-201412140517","20141214","away","coastal-carolina-chanticleers","Big South", 59,57, 97.30, 73.40,0.39,0.21,0.74,9,30,2,6,17,"south-carolina-state-bulldogs","Mid-Eastern", 59,43, 73.22, 97.06,0.30,0.19,0.54,5,19,5,1,17
"colgate-raiders-new-hampshire-wildcats-201412140403","20141214","home","new-hampshire-wildcats","America East", 58,63,109.42, 99.00,0.44,0.53,0.71,8,22,2,0,15,"colgate-raiders","Patriot League", 55,57,103.67,114.58,0.48,0.32,0.78,2,19,7,1,20
"coppin-state-eagles-connecticut-huskies-201412140129","20141214","home","connecticut-huskies","American Athletic", 83,106,127.39,102.15,0.57,0.39,0.76,13,26,11,4,12,"coppin-state-eagles","Mid-Eastern", 80,85,106.45,132.75,0.45,0.47,0.77,6,14,8,1,22
"dartmouth-big-green-jacksonville-state-gamecocks-201412140284","20141214","home","jacksonville-state-gamecocks","Ohio Valley", 65,79,121.96,103.43,0.42,0.36,0.73,12,21,3,4,13,"dartmouth-big-green","Ivy League", 64,67,104.87,123.65,0.45,0.21,0.78,11,20,5,2,27
"eastern-washington-eagles-washington-huskies-201412140630","20141214","home","washington-huskies","Pac-12", 73,81,111.64,106.13,0.46,0.31,0.65,11,26,4,12,17,"eastern-washington-eagles","Big Sky", 75,77,102.86,108.21,0.37,0.33,0.81,12,20,6,2,25
"fiu-golden-panthers-fgcu-eagles-201412141383","20141214","away","fiu-golden-panthers","Conference USA", 63,69,109.82,100.27,0.50,0.38,0.64,9,29,7,3,17,"fgcu-eagles","Atlantic Sun", 65,63, 96.54,105.74,0.40,0.41,0.67,5,20,8,1,16
"fordham-rams-st-johns-red-storm-201412140534","20141214","home","st-johns-red-storm","Big East", 63,74,117.68, 84.29,0.48,0.32,0.70,8,20,10,1,16,"fordham-rams","Atlantic Ten", 66,53, 79.93,111.59,0.39,0.23,0.59,8,19,8,4,21
"george-washington-colonials-penn-state-nittany-lions-201412140459","20141214","home","penn-state-nittany-lions","Big Ten", 59,64,108.80, 86.70,0.39,0.29,1.00,15,23,7,11,20,"george-washington-colonials","Atlantic Ten", 59,51, 85.79,107.66,0.34,0.00,0.65,13,19,4,6,13
