"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"bakersfield-roadrunners-san-diego-state-aztecs-201411200498","20141120","home","san-diego-state-aztecs","Mountain West", 64,51, 79.56, 42.12,0.25,0.12,0.69,17,23,11,9,15,"bakersfield-roadrunners","Western Athletic", 65,27, 41.74, 78.85,0.21,0.05,0.40,11,25,6,2,24
"bucknell-bison-villanova-wildcats-201411200617","20141120","home","villanova-wildcats","Big East", 66,72,108.54, 97.99,0.39,0.23,0.69,9,21,12,4,16,"bucknell-bison","Patriot League", 68,65, 95.97,106.31,0.47,0.36,0.67,9,28,4,2,27
"charleston-cougars-connecticut-huskies-201411200129","20141120","home","connecticut-huskies","American Athletic", 66,65, 98.38, 86.27,0.45,0.38,0.63,4,21,3,1,17,"charleston-cougars","Colonial Athletic", 60,57, 95.57,108.99,0.43,0.47,0.67,4,19,6,3,24
"cornell-big-red-south-carolina-gamecocks-201411200525","20141120","home","south-carolina-gamecocks","Southeastern", 64,69,107.32, 69.99,0.38,0.36,0.81,12,26,10,5,15,"cornell-big-red","Ivy League", 66,45, 68.33,104.77,0.27,0.25,0.75,8,20,6,6,19
"denver-pioneers-saint-marys-gaels-201411200538","20141120","home","saint-marys-gaels","West Coast", 61,78,127.85,101.63,0.65,0.30,0.72,6,25,5,2,14,"denver-pioneers","Summit", 65,62, 96.07,120.86,0.44,0.30,0.73,7,13,5,1,20
"detroit-titans-michigan-wolverines-201411200357","20141120","home","michigan-wolverines","Big Ten", 64,71,111.22, 97.12,0.43,0.38,0.80,7,28,3,3,13,"detroit-titans","Horizon League", 63,62, 98.15,112.40,0.43,0.47,0.88,2,22,4,1,20
"florida-atlantic-owls-harvard-crimson-201411200245","20141120","home","harvard-crimson","Ivy League", 63,71,112.83, 77.87,0.52,0.12,0.78,8,29,8,8,12,"florida-atlantic-owls","Conference USA", 65,49, 75.23,109.00,0.37,0.24,0.50,4,19,3,4,19
"fordham-rams-maryland-terrapins-201411200343","20141120","home","maryland-terrapins","Atlantic Coast", 62,66,106.05, 80.34,0.45,0.35,0.59,10,27,6,2,15,"fordham-rams","Atlantic Ten", 62,50, 80.38,106.10,0.31,0.24,0.62,16,19,5,2,21
"fresno-state-bulldogs-northern-arizona-lumberjacks-201411200420","20141120","home","northern-arizona-lumberjacks","Big Sky", 58,73,125.02, 89.05,0.41,0.42,0.85,16,13,6,5,23,"fresno-state-bulldogs","Mountain West", 62,52, 83.56,117.30,0.37,0.00,0.74,9,12,5,4,24
"george-mason-patriots-west-virginia-mountaineers-201411200636","20141120","home","west-virginia-mountaineers","Big 12", 81,91,112.38, 80.27,0.44,0.35,0.69,12,18,16,5,26,"george-mason-patriots","Atlantic Ten", 75,65, 86.58,121.22,0.49,0.42,0.50,6,24,5,2,24
"grambling-state-tigers-purdue-boilermakers-201411200474","20141120","home","purdue-boilermakers","Big Ten", 66,82,123.66, 45.24,0.49,0.36,0.65,15,25,11,3,16,"grambling-state-tigers","Southwestern Athletic", 64,30, 46.85,128.06,0.27,0.27,0.33,4,19,1,0,19
"howard-bison-radford-highlanders-201411200483","20141120","home","radford-highlanders","Big South", 63,61, 96.53, 82.29,0.35,0.18,0.67,12,16,9,4,18,"howard-bison","Mid-Eastern", 62,52, 83.85, 98.36,0.40,0.23,0.69,10,23,7,2,23
"idaho-vandals-northern-illinois-huskies-201411200417","20141120","home","northern-illinois-huskies","Mid-American", 65,78,120.64,103.63,0.51,0.42,0.69,8,22,9,3,16,"idaho-vandals","Western Athletic", 67,67,100.28,116.74,0.43,0.22,0.88,8,18,5,1,23
"jacksonville-dolphins-north-carolina-state-wolfpack-201411200411","20141120","home","north-carolina-state-wolfpack","Atlantic Coast", 71,79,110.76, 60.28,0.42,0.26,0.64,20,33,3,14,20,"jacksonville-dolphins","Atlantic Sun", 68,43, 63.02,115.78,0.23,0.15,0.88,6,15,8,3,27
"lipscomb-bisons-vanderbilt-commodores-201411200615","20141120","home","vanderbilt-commodores","Southeastern", 64,72,112.70, 97.04,0.46,0.47,0.61,12,30,5,8,22,"lipscomb-bisons","Atlantic Sun", 64,62, 97.34,113.04,0.33,0.25,0.65,12,23,4,6,19
"loyola-marymount-lions-arizona-state-sun-devils-201411200018","20141120","home","arizona-state-sun-devils","Pac-12", 61,68,110.81, 71.70,0.47,0.45,0.70,8,31,5,5,20,"loyola-marymount-lions","West Coast", 61,44, 71.59,110.63,0.28,0.09,0.58,11,19,10,2,23
"maryland-eastern-shore-hawks-vcu-rams-201411200613","20141120","home","vcu-rams","Atlantic Ten", 72,106,147.27, 91.70,0.56,0.45,0.62,13,26,15,6,22,"maryland-eastern-shore-hawks","Mid-Eastern", 69,66, 95.09,152.72,0.38,0.38,0.79,6,22,4,2,16
"massachusetts-lowell-river-hawks-sacred-heart-pioneers-201411201118","20141120","away","massachusetts-lowell-river-hawks","America East", 57,57,100.00, 94.74,0.38,0.26,0.60,9,24,7,1,20,"sacred-heart-pioneers","Northeast", 59,54, 90.76, 95.80,0.35,0.25,0.67,11,28,2,6,14
"mississippi-valley-state-delta-devils-tulane-green-wave-201411200598","20141120","home","tulane-green-wave","Conference USA", 73,100,137.20, 83.69,0.60,0.45,0.70,13,29,8,3,25,"mississippi-valley-state-delta-devils","Southwestern Athletic", 71,61, 86.19,141.29,0.33,0.20,0.71,11,12,8,1,20
"morgan-state-bears-uni-panthers-201411200418","20141120","home","uni-panthers","Missouri Valley", 55,73,133.06, 96.60,0.55,0.37,0.71,7,24,4,2,16,"morgan-state-bears","Mid-Eastern", 58,53, 91.67,126.26,0.34,0.29,0.36,18,15,6,0,26
"navy-midshipmen-providence-friars-201411200472","20141120","home","providence-friars","Big East", 68,88,129.24, 74.90,0.55,0.52,0.65,7,25,9,7,14,"navy-midshipmen","Patriot League", 63,51, 80.92,139.63,0.39,0.24,0.64,5,18,4,0,18
"new-hampshire-wildcats-bryant-bulldogs-201411201594","20141120","home","bryant-bulldogs","Northeast", 64,72,112.70, 98.61,0.48,0.38,0.78,6,23,3,4,16,"new-hampshire-wildcats","America East", 66,63, 96.12,109.85,0.39,0.43,0.78,8,20,6,3,17
"new-mexico-lobos-boston-college-eagles-201411200058","20141120","home","boston-college-eagles","Atlantic Coast", 67,69,103.12, 97.14,0.47,0.29,0.75,8,21,6,2,23,"new-mexico-lobos","Mountain West", 67,65, 96.31,102.24,0.45,0.15,0.75,8,18,12,5,17
"new-orleans-privateers-tcu-horned-frogs-201411200576","20141120","home","tcu-horned-frogs","Big 12", 61,86,141.63,116.93,0.57,0.55,0.67,11,16,5,4,24,"new-orleans-privateers","Southland", 61,71,116.33,140.91,0.46,0.56,0.76,8,16,2,3,23
"niagara-purple-eagles-saint-peters-peacocks-201411200543","20141120","away","niagara-purple-eagles","Metro Atlantic Athletic", 60,61,101.75, 98.41,0.46,0.36,0.64,7,23,7,1,22,"saint-peters-peacocks","Metro Atlantic Athletic", 57,59,104.12,107.65,0.42,0.33,0.63,10,19,3,5,19
"nicholls-colonels-ucla-bruins-201411200606","20141120","home","ucla-bruins","Pac-12", 77,107,139.72, 96.63,0.56,0.52,0.69,15,32,7,6,14,"nicholls-colonels","Southland", 77,74, 96.72,139.85,0.43,0.35,0.42,10,21,9,1,20
"north-florida-ospreys-northwestern-wildcats-201411200421","20141120","home","northwestern-wildcats","Big Ten", 65,69,106.17,103.09,0.45,0.43,0.75,8,22,6,3,18,"north-florida-ospreys","Atlantic Sun", 62,67,108.04,111.26,0.51,0.44,0.62,4,23,8,3,16
"penn-state-nittany-lions-charlotte-49ers-201411200395","20141120","home","charlotte-49ers","Conference USA", 88,106,120.21,110.01,0.49,0.47,0.72,10,32,5,1,24,"penn-state-nittany-lions","Big Ten", 89,97,109.47,119.63,0.39,0.32,0.79,14,28,8,2,34
"smu-mustangs-indiana-hoosiers-201411200271","20141120","home","indiana-hoosiers","Big Ten", 66,74,111.92,102.84,0.36,0.36,0.80,7,18,6,1,17,"smu-mustangs","American Athletic", 63,68,107.73,117.24,0.57,0.36,0.50,9,28,1,4,23
"south-florida-bulls-uab-blazers-201411200034","20141120","away","south-florida-bulls","American Athletic", 76,73, 96.16, 93.53,0.54,0.44,0.53,9,30,5,9,30,"uab-blazers","Conference USA", 76,71, 93.23, 95.86,0.36,0.26,0.60,12,20,8,3,19
