"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"arkansas-state-red-wolves-louisiana-monroe-warhawks-201501050399","20150105","home","louisiana-monroe-warhawks","Sun Belt", 62,70,112.87, 98.36,0.55,0.11,0.69,7,25,3,3,12,"arkansas-state-red-wolves","Sun Belt", 63,61, 97.57,111.96,0.42,0.21,0.73,8,19,5,1,15
"bryant-bulldogs-st-francis-brooklyn-terriers-201501050532","20150105","home","st-francis-brooklyn-terriers","Northeast", 59,63,106.45, 79.41,0.46,0.30,0.79,9,27,4,7,14,"bryant-bulldogs","Northeast", 60,47, 78.81,105.63,0.32,0.19,0.67,7,17,6,1,17
"campbell-fighting-camels-charleston-southern-buccaneers-201501050111","20150105","home","charleston-southern-buccaneers","Big South", 72,74,102.61, 98.45,0.37,0.32,0.87,11,27,5,1,13,"campbell-fighting-camels","Big South", 66,71,107.15,111.67,0.50,0.50,0.42,3,29,5,5,20
"central-connecticut-state-blue-devils-sacred-heart-pioneers-201501051118","20150105","home","sacred-heart-pioneers","Northeast", 73,75,103.41, 91.00,0.45,0.43,0.83,7,34,4,6,14,"central-connecticut-state-blue-devils","Northeast", 73,66, 90.37,102.69,0.38,0.43,0.82,4,24,8,3,17
"delaware-fightin-blue-hens-hofstra-pride-201501050252","20150105","home","hofstra-pride","Colonial Athletic", 72,71, 98.32, 80.31,0.41,0.22,0.73,14,30,7,6,14,"delaware-fightin-blue-hens","Colonial Athletic", 74,58, 78.87, 96.55,0.38,0.28,0.56,5,23,3,2,12
"elon-phoenix-towson-tigers-201501050595","20150105","home","towson-tigers","Colonial Athletic", 60,57, 95.23, 88.55,0.38,0.40,0.73,10,25,2,4,19,"elon-phoenix","Southern", 60,53, 89.01, 95.73,0.35,0.19,0.53,12,16,5,0,24
"fairleigh-dickinson-knights-liu-brooklyn-blackbirds-201501050309","20150105","away","fairleigh-dickinson-knights","Northeast", 71,75,105.15, 96.74,0.49,0.38,0.61,6,23,8,6,26,"liu-brooklyn-blackbirds","Northeast", 73,69, 94.98,103.24,0.38,0.33,0.70,6,25,6,0,23
"fgcu-eagles-uc-santa-barbara-gauchos-201501050501","20150105","home","uc-santa-barbara-gauchos","Big West", 63,63, 99.96, 79.33,0.38,0.22,0.93,14,19,8,2,13,"fgcu-eagles","Atlantic Sun", 59,50, 84.28,106.19,0.40,0.41,0.88,5,22,4,0,16
"grambling-state-tigers-alabama-am-bulldogs-201501051037","20150105","home","alabama-am-bulldogs","Southwestern Athletic", 56,67,119.20, 81.84,0.49,0.29,0.78,8,20,5,1,18,"grambling-state-tigers","Southwestern Athletic", 55,46, 83.95,122.28,0.36,0.25,0.59,12,13,3,0,19
"houston-baptist-huskies-mcneese-state-cowboys-201501050345","20150105","away","houston-baptist-huskies","Southland", 65,68,104.71, 86.23,0.42,0.31,0.64,13,23,5,1,17,"mcneese-state-cowboys","Southland", 60,56, 92.63,112.48,0.33,0.26,0.76,9,23,5,4,16
"indiana-hoosiers-michigan-state-spartans-201501050358","20150105","home","michigan-state-spartans","Big Ten", 61,70,114.65, 81.89,0.47,0.33,0.56,15,31,5,7,15,"indiana-hoosiers","Big Ten", 62,50, 81.16,113.62,0.28,0.21,0.85,8,16,4,1,13
"jackson-state-tigers-alabama-state-hornets-201501050008","20150105","home","alabama-state-hornets","Southwestern Athletic", 62,72,116.46, 84.11,0.47,0.40,0.75,9,30,3,9,22,"jackson-state-tigers","Southwestern Athletic", 67,52, 77.52,107.33,0.27,0.11,0.72,12,21,5,3,24
"james-madison-dukes-charleston-cougars-201501050107","20150105","away","james-madison-dukes","Colonial Athletic", 54,61,112.56, 92.26,0.50,0.20,0.68,6,18,8,4,12,"charleston-cougars","Colonial Athletic", 57,50, 87.10,106.26,0.37,0.24,0.50,11,18,3,1,21
"lamar-cardinals-new-orleans-privateers-201501050406","20150105","home","new-orleans-privateers","Southland", 72,72,100.37, 93.40,0.45,0.31,0.68,13,23,12,2,19,"lamar-cardinals","Southland", 68,67, 99.14,106.53,0.41,0.22,0.67,13,14,8,5,27
"louisiana-lafayette-ragin-cajuns-appalachian-state-mountaineers-201501050016","20150105","away","louisiana-lafayette-ragin-cajuns","Sun Belt", 69,80,115.70, 92.56,0.52,0.33,0.74,10,27,10,7,21,"appalachian-state-mountaineers","Southern", 71,64, 90.00,112.50,0.39,0.25,0.59,11,21,5,1,16
"massachusetts-lowell-river-hawks-brown-bears-201501050064","20150105","home","brown-bears","Ivy League", 67,58, 86.99, 73.49,0.38,0.19,0.77,9,34,4,9,17,"massachusetts-lowell-river-hawks","America East", 71,49, 69.40, 82.14,0.30,0.30,0.61,3,26,8,1,21
"mount-st-marys-mountaineers-wagner-seahawks-201501050627","20150105","home","wagner-seahawks","Northeast", 82,85,103.35,100.91,0.41,0.31,0.73,14,26,10,5,29,"mount-st-marys-mountaineers","Northeast", 85,83, 98.19,100.56,0.40,0.26,0.76,11,28,8,4,26
"nebraska-cornhuskers-iowa-hawkeyes-201501050276","20150105","home","iowa-hawkeyes","Big Ten", 60,70,117.51, 99.05,0.39,0.25,0.82,9,22,7,3,18,"nebraska-cornhuskers","Big Ten", 59,59, 99.17,117.65,0.46,0.14,0.62,6,19,3,3,24
"northwestern-state-demons-sam-houston-state-bearkats-201501050495","20150105","home","sam-houston-state-bearkats","Southland", 72,75,104.62, 89.28,0.36,0.29,0.79,17,36,7,5,20,"northwestern-state-demons","Southland", 74,64, 86.55,101.43,0.31,0.20,0.79,13,25,8,8,24
"notre-dame-fighting-irish-north-carolina-tar-heels-201501050413","20150105","away","notre-dame-fighting-irish","Atlantic Coast", 59,71,121.19,119.49,0.46,0.43,0.79,6,20,4,7,19,"north-carolina-tar-heels","Atlantic Coast", 62,70,112.40,114.00,0.37,0.25,0.72,18,19,4,1,17
"oklahoma-sooners-texas-longhorns-201501050585","20150105","away","oklahoma-sooners","Big 12", 65,70,107.94, 75.56,0.42,0.42,0.83,10,28,8,5,13,"texas-longhorns","Big 12", 65,49, 75.28,107.55,0.30,0.29,0.88,8,24,2,7,15
