"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"akron-zips-buffalo-bulls-201502240071","20150224","home","buffalo-bulls","Mid-American", 62,67,108.71,100.60,0.33,0.23,0.69,20,19,9,7,15,"akron-zips","Mid-American", 62,62, 99.74,107.79,0.43,0.26,0.70,13,22,4,6,24
"boston-college-eagles-pittsburgh-panthers-201502240465","20150224","home","pittsburgh-panthers","Atlantic Coast", 62,71,115.29,105.55,0.47,0.30,0.71,7,20,4,1,19,"boston-college-eagles","Atlantic Coast", 61,65,106.80,116.65,0.48,0.36,0.71,4,24,2,1,25
"central-michigan-chippewas-eastern-michigan-eagles-201502240181","20150224","away","central-michigan-chippewas","Mid-American", 57,72,125.52, 97.63,0.42,0.43,0.80,11,21,4,2,15,"eastern-michigan-eagles","Mid-American", 58,56, 97.18,124.95,0.42,0.24,0.68,6,18,3,5,15
"creighton-bluejays-depaul-blue-demons-201502240164","20150224","away","creighton-bluejays","Big East", 60,75,125.40,103.67,0.49,0.40,0.68,11,24,2,1,14,"depaul-blue-demons","Big East", 60,62,103.00,124.60,0.47,0.22,0.58,5,15,6,3,21
"kent-state-golden-flashes-miami-oh-redhawks-201502240356","20150224","home","miami-oh-redhawks","Mid-American", 74,86,116.49,109.72,0.45,0.44,0.77,4,29,9,1,24,"kent-state-golden-flashes","Mid-American", 76,81,106.60,113.18,0.43,0.30,0.68,10,27,6,5,27
"mcneese-state-cowboys-central-arkansas-bears-201502241262","20150224","away","mcneese-state-cowboys","Southland", 66,77,115.87, 90.29,0.52,0.33,0.64,8,23,12,9,15,"central-arkansas-bears","Southland", 70,60, 85.30,109.46,0.41,0.26,0.67,8,21,4,4,7
"new-mexico-lobos-boise-state-broncos-201502240057","20150224","home","boise-state-broncos","Mountain West", 56,76,134.87,115.35,0.47,0.44,0.75,7,20,7,4,15,"new-mexico-lobos","Mountain West", 57,65,113.51,132.72,0.56,0.50,0.64,3,23,0,3,16
"niagara-purple-eagles-canisius-golden-griffins-201502240097","20150224","away","niagara-purple-eagles","Metro Atlantic Athletic", 61,82,134.94,116.84,0.60,0.58,0.75,8,22,7,4,16,"canisius-golden-griffins","Metro Atlantic Athletic", 64,71,111.76,129.08,0.39,0.41,0.85,14,11,7,2,17
"north-carolina-state-wolfpack-north-carolina-tar-heels-201502240413","20150224","away","north-carolina-state-wolfpack","Atlantic Coast", 61,58, 94.99, 75.34,0.35,0.35,0.69,9,27,6,7,13,"north-carolina-tar-heels","Atlantic Coast", 59,46, 78.20, 98.60,0.35,0.25,0.56,10,26,5,6,16
"providence-friars-villanova-wildcats-201502240617","20150224","home","villanova-wildcats","Big East", 62,89,143.23, 98.17,0.53,0.52,0.84,7,23,10,5,16,"providence-friars","Big East", 65,61, 93.86,136.94,0.45,0.30,0.50,10,15,5,3,21
"syracuse-orange-notre-dame-fighting-irish-201502240423","20150224","away","syracuse-orange","Atlantic Coast", 68,65, 96.11, 88.72,0.40,0.25,0.68,10,27,11,3,19,"notre-dame-fighting-irish","Atlantic Coast", 68,60, 87.72, 95.03,0.35,0.14,0.77,6,27,9,2,17
"texas-am-corpus-christi-islanders-abilene-christian-wildcats-201502240036","20150224","away","texas-am-corpus-christi-islanders","Southland", 60,67,111.44, 73.19,0.45,0.42,0.69,8,25,9,3,13,"abilene-christian-wildcats","Southland", 60,44, 73.54,111.98,0.35,0.33,0.71,3,18,6,0,26
"texas-longhorns-west-virginia-mountaineers-201502240636","20150224","home","west-virginia-mountaineers","Big 12", 60,71,117.53,105.95,0.42,0.37,0.87,8,14,8,0,22,"texas-longhorns","Big 12", 60,64,105.95,117.53,0.53,0.46,0.70,4,21,7,4,19
"unlv-runnin-rebels-utah-state-aggies-201502240611","20150224","home","utah-state-aggies","Mountain West", 66,83,126.03, 98.70,0.54,0.55,0.62,6,27,2,5,14,"unlv-runnin-rebels","Mountain West", 65,65, 99.24,126.73,0.41,0.31,0.45,11,22,5,5,15
"western-michigan-broncos-ball-state-cardinals-201502240046","20150224","away","western-michigan-broncos","Mid-American", 55,53, 97.24, 88.07,0.39,0.23,0.62,9,21,4,2,21,"ball-state-cardinals","Mid-American", 57,48, 83.96, 92.71,0.31,0.22,0.72,12,14,3,1,23
"wisconsin-badgers-maryland-terrapins-201502240343","20150224","home","maryland-terrapins","Atlantic Coast", 53,59,111.29, 99.97,0.48,0.29,0.82,6,24,5,5,14,"wisconsin-badgers","Big Ten", 53,53, 99.12,110.34,0.38,0.27,0.58,10,21,3,4,12
