"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"boise-state-broncos-new-mexico-lobos-201501180404","20150118","away","boise-state-broncos","Mountain West", 59,69,117.78,100.71,0.45,0.42,0.74,7,21,5,3,15,"new-mexico-lobos","Mountain West", 60,59, 98.85,115.60,0.45,0.14,0.54,9,19,6,5,14
"boston-university-terriers-loyola-maryland-greyhounds-201501180318","20150118","home","loyola-maryland-greyhounds","Patriot League", 75,91,121.22,114.56,0.47,0.35,0.75,10,24,7,4,27,"boston-university-terriers","Patriot League", 74,86,115.63,122.35,0.48,0.44,0.54,9,25,5,3,24
"fairfield-stags-monmouth-hawks-201501180370","20150118","home","monmouth-hawks","Metro Atlantic Athletic", 72,77,106.94, 97.22,0.41,0.08,0.75,11,24,11,5,18,"fairfield-stags","Metro Atlantic Athletic", 69,70,101.24,111.36,0.39,0.37,0.79,9,21,4,8,25
"indiana-hoosiers-illinois-fighting-illini-201501180267","20150118","away","indiana-hoosiers","Big Ten", 64,80,125.31,115.91,0.48,0.44,0.75,8,21,5,2,14,"illinois-fighting-illini","Big Ten", 64,74,115.57,124.94,0.47,0.44,0.83,4,21,4,3,18
"iona-gaels-canisius-golden-griffins-201501180097","20150118","home","canisius-golden-griffins","Metro Atlantic Athletic", 65,78,120.19,114.03,0.44,0.36,0.69,12,18,3,6,16,"iona-gaels","Metro Atlantic Athletic", 64,74,115.09,121.31,0.48,0.25,0.67,9,21,5,6,15
"iupui-jaguars-omaha-mavericks-201501181337","20150118","away","iupui-jaguars","Summit", 74,89,120.52,113.75,0.57,0.42,0.78,10,24,7,2,20,"omaha-mavericks","Summit", 75,84,112.69,119.39,0.57,0.50,0.57,6,10,10,4,21
"loyola-chicago-ramblers-southern-illinois-salukis-201501180528","20150118","home","southern-illinois-salukis","Missouri Valley", 59,59,100.01, 88.15,0.44,0.18,0.77,5,23,6,0,18,"loyola-chicago-ramblers","Missouri Valley", 54,52, 95.53,108.39,0.45,0.31,0.83,1,17,5,2,18
"missouri-state-bears-uni-panthers-201501180418","20150118","home","uni-panthers","Missouri Valley", 51,60,116.71, 89.48,0.39,0.20,0.72,16,18,6,0,13,"missouri-state-bears","Missouri Valley", 49,46, 93.82,122.37,0.37,0.38,0.71,6,19,2,4,20
"oregon-ducks-washington-huskies-201501180630","20150118","home","washington-huskies","Pac-12", 67,85,126.04,114.18,0.51,0.53,0.57,14,23,5,5,13,"oregon-ducks","Pac-12", 67,77,115.70,127.72,0.42,0.37,0.86,12,16,5,6,21
"quinnipiac-bobcats-marist-red-foxes-201501180338","20150118","away","quinnipiac-bobcats","Metro Atlantic Athletic", 60,72,119.09,117.44,0.45,0.17,0.81,16,25,5,1,20,"marist-red-foxes","Metro Atlantic Athletic", 63,71,113.09,114.68,0.45,0.40,0.71,5,19,3,1,21
"rider-broncs-manhattan-jaspers-201501180335","20150118","away","rider-broncs","Metro Atlantic Athletic", 69,82,118.43,114.10,0.57,0.44,0.53,8,19,11,4,23,"manhattan-jaspers","Metro Atlantic Athletic", 71,79,111.54,115.78,0.50,0.32,0.72,11,16,5,6,20
"sacred-heart-pioneers-robert-morris-colonials-201501180489","20150118","home","robert-morris-colonials","Northeast", 69,85,123.58, 94.50,0.55,0.47,0.50,12,31,6,4,16,"sacred-heart-pioneers","Northeast", 67,65, 96.83,126.62,0.45,0.26,0.35,10,18,5,2,13
"saint-josephs-hawks-st-bonaventure-bonnies-201501180531","20150118","home","st-bonaventure-bonnies","Atlantic Ten", 62,70,113.80, 99.17,0.47,0.41,0.76,4,21,5,7,15,"saint-josephs-hawks","Atlantic Ten", 62,61, 99.01,113.62,0.39,0.43,0.62,12,20,3,6,16
"siena-saints-niagara-purple-eagles-201501180408","20150118","away","siena-saints","Metro Atlantic Athletic", 65,74,113.90,107.75,0.50,0.43,0.70,14,22,4,5,16,"niagara-purple-eagles","Metro Atlantic Athletic", 69,70,101.17,106.95,0.40,0.44,0.65,15,13,9,1,22
"st-francis-brooklyn-terriers-saint-francis-u-red-flash-201501180533","20150118","away","st-francis-brooklyn-terriers","Northeast", 54,60,111.26,109.41,0.51,0.29,0.69,8,14,8,2,15,"saint-francis-u-red-flash","Northeast", 58,59,102.22,103.95,0.50,0.31,0.87,6,16,8,3,13
"st-johns-red-storm-depaul-blue-demons-201501180164","20150118","home","depaul-blue-demons","Big East", 70,71,101.63, 95.90,0.35,0.33,0.86,13,28,6,4,26,"st-johns-red-storm","Big East", 73,67, 91.59, 97.06,0.38,0.17,0.78,5,19,13,4,23
"virginia-tech-hokies-north-carolina-tar-heels-201501180413","20150118","home","north-carolina-tar-heels","Atlantic Coast", 65,68,104.05, 81.10,0.44,0.31,0.65,15,30,7,3,13,"virginia-tech-hokies","Atlantic Coast", 66,53, 79.75,102.32,0.36,0.34,0.45,3,17,13,3,19
