"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"detroit-titans-cleveland-state-vikings-201501230121","20150123","home","cleveland-state-vikings","Horizon League", 66,70,106.18,100.11,0.44,0.29,0.61,10,29,5,4,21,"detroit-titans","Horizon League", 69,66, 95.59,101.38,0.37,0.33,0.65,12,21,7,0,26
"manhattan-jaspers-quinnipiac-bobcats-201501231115","20150123","home","quinnipiac-bobcats","Metro Atlantic Athletic", 66,73,109.81, 88.75,0.43,0.33,0.80,14,27,4,10,20,"manhattan-jaspers","Metro Atlantic Athletic", 71,59, 83.02,102.72,0.33,0.24,0.58,15,15,4,6,27
"marist-red-foxes-siena-saints-201501230512","20150123","home","siena-saints","Metro Atlantic Athletic", 61,69,113.73, 98.89,0.46,0.58,0.62,13,23,7,3,17,"marist-red-foxes","Metro Atlantic Athletic", 63,60, 95.97,110.36,0.34,0.34,0.67,14,18,10,4,27
"niagara-purple-eagles-monmouth-hawks-201501230370","20150123","home","monmouth-hawks","Metro Atlantic Athletic", 62,69,112.13, 94.25,0.47,0.53,0.69,7,19,4,3,25,"niagara-purple-eagles","Metro Atlantic Athletic", 59,58, 97.96,116.54,0.32,0.32,0.70,12,16,8,4,28
"valparaiso-crusaders-green-bay-phoenix-201501230652","20150123","home","green-bay-phoenix","Horizon League", 58,51, 88.21, 86.48,0.41,0.15,0.45,10,17,4,8,14,"valparaiso-crusaders","Horizon League", 61,50, 81.76, 83.40,0.34,0.20,0.67,10,25,2,5,14
"vcu-rams-saint-louis-billikens-201501230536","20150123","away","vcu-rams","Atlantic Ten", 66,63, 95.35, 92.32,0.37,0.30,0.74,4,23,6,4,23,"saint-louis-billikens","Atlantic Ten", 62,61, 97.87,101.08,0.44,0.23,0.70,6,25,2,0,19
