"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"brown-bears-cornell-big-red-201501300131","20150130","home","cornell-big-red","Ivy League", 61,57, 94.21, 80.99,0.38,0.07,0.74,7,27,8,11,18,"brown-bears","Ivy League", 63,49, 77.37, 90.00,0.30,0.20,0.71,7,30,2,1,15
"dartmouth-big-green-penn-quakers-201501300460","20150130","home","penn-quakers","Ivy League", 59,58, 98.08, 86.24,0.47,0.60,0.75,5,27,3,4,19,"dartmouth-big-green","Ivy League", 58,51, 88.50,100.65,0.36,0.26,0.53,7,16,9,4,18
"harvard-crimson-princeton-tigers-201501300471","20150130","away","harvard-crimson","Ivy League", 63,75,118.78,114.03,0.45,0.50,0.69,11,24,7,2,13,"princeton-tigers","Ivy League", 67,72,107.76,112.25,0.48,0.38,0.75,2,21,7,5,20
"iupui-jaguars-western-illinois-leathernecks-201501300638","20150130","home","western-illinois-leathernecks","Summit", 58,63,109.56,102.60,0.44,0.35,0.75,11,18,8,0,11,"iupui-jaguars","Summit", 58,59,101.25,108.11,0.45,0.33,0.67,11,19,4,2,13
"kent-state-golden-flashes-buffalo-bulls-201501300071","20150130","home","buffalo-bulls","Mid-American", 61,80,132.01, 90.76,0.48,0.36,0.80,15,19,9,6,18,"kent-state-golden-flashes","Mid-American", 58,55, 94.93,138.08,0.34,0.24,0.62,16,10,7,3,15
"marist-red-foxes-niagara-purple-eagles-201501300408","20150130","away","marist-red-foxes","Metro Atlantic Athletic", 61,65,107.35,100.74,0.43,0.26,0.88,7,17,9,2,14,"niagara-purple-eagles","Metro Atlantic Athletic", 62,61, 98.21,104.65,0.44,0.43,0.75,9,24,4,3,18
"monmouth-hawks-fairfield-stags-201501300201","20150130","away","monmouth-hawks","Metro Atlantic Athletic", 58,60,102.59,100.88,0.48,0.29,0.61,7,24,4,5,16,"fairfield-stags","Metro Atlantic Athletic", 58,59,101.42,103.14,0.39,0.33,0.62,10,15,4,2,20
"oregon-ducks-arizona-state-sun-devils-201501300018","20150130","away","oregon-ducks","Pac-12", 68,68,100.26, 98.79,0.46,0.33,0.86,5,27,3,3,16,"arizona-state-sun-devils","Pac-12", 72,67, 92.90, 94.29,0.43,0.30,0.47,7,25,7,1,19
"oregon-state-beavers-arizona-wildcats-201501300017","20150130","home","arizona-wildcats","Pac-12", 62,57, 91.91, 54.82,0.41,0.33,0.81,7,24,12,5,11,"oregon-state-beavers","Pac-12", 58,34, 58.66, 98.34,0.29,0.20,0.60,7,17,6,7,19
"quinnipiac-bobcats-canisius-golden-griffins-201501300097","20150130","home","canisius-golden-griffins","Metro Atlantic Athletic", 65,63, 97.15, 87.90,0.36,0.16,0.67,13,21,7,3,16,"quinnipiac-bobcats","Metro Atlantic Athletic", 63,57, 89.79, 99.24,0.33,0.13,0.87,17,27,0,6,17
"siena-saints-manhattan-jaspers-201501300335","20150130","home","manhattan-jaspers","Metro Atlantic Athletic", 71,87,123.26,111.92,0.54,0.60,0.72,7,17,13,2,20,"siena-saints","Metro Atlantic Athletic", 70,79,112.11,123.47,0.49,0.56,0.75,13,17,7,2,26
"yale-bulldogs-columbia-lions-201501300127","20150130","away","yale-bulldogs","Ivy League", 56,63,113.49,106.28,0.43,0.30,0.59,9,18,10,5,12,"columbia-lions","Ivy League", 55,59,108.11,115.44,0.47,0.56,0.50,9,19,2,3,23
