"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"american-university-eagles-loyola-maryland-greyhounds-201501070318","20150107","home","loyola-maryland-greyhounds","Patriot League", 60,56, 93.26, 88.26,0.43,0.33,0.67,7,21,6,1,22,"american-university-eagles","Patriot League", 61,53, 86.36, 91.25,0.39,0.20,0.70,6,21,4,4,16
"ball-state-cardinals-eastern-michigan-eagles-201501070181","20150107","away","ball-state-cardinals","Mid-American", 69,60, 86.78, 85.33,0.34,0.25,0.58,14,32,4,4,23,"eastern-michigan-eagles","Mid-American", 68,59, 86.20, 87.66,0.28,0.24,0.68,11,27,7,10,16
"binghamton-bearcats-hartford-hawks-201501070244","20150107","home","hartford-hawks","America East", 61,69,112.35, 96.07,0.46,0.35,0.67,8,17,6,1,15,"binghamton-bearcats","America East", 60,59, 98.25,114.91,0.55,0.23,0.44,6,18,7,2,24
"boston-university-terriers-navy-midshipmen-201501070392","20150107","away","boston-university-terriers","Patriot League", 55,70,126.21,115.39,0.47,0.55,0.79,5,23,5,2,16,"navy-midshipmen","Patriot League", 60,64,107.22,117.28,0.41,0.45,0.54,11,18,6,2,19
"bowling-green-falcons-kent-state-golden-flashes-201501070291","20150107","away","bowling-green-falcons","Mid-American", 61,66,108.74,105.44,0.43,0.53,0.91,8,16,8,3,16,"kent-state-golden-flashes","Mid-American", 61,64,105.61,108.91,0.44,0.29,0.67,12,20,4,5,16
"bradley-braves-wichita-state-shockers-201501070648","20150107","home","wichita-state-shockers","Missouri Valley", 57,63,110.39, 75.34,0.43,0.27,0.68,11,26,5,7,15,"bradley-braves","Missouri Valley", 58,43, 74.56,109.24,0.35,0.22,0.41,4,20,4,0,22
"buffalo-bulls-miami-oh-redhawks-201501070356","20150107","away","buffalo-bulls","Mid-American", 71,79,110.91,101.08,0.46,0.35,0.78,8,27,6,1,17,"miami-oh-redhawks","Mid-American", 69,72,104.13,114.25,0.46,0.33,0.42,9,19,11,2,23
"cal-poly-mustangs-hawaii-rainbow-warriors-201501070246","20150107","away","cal-poly-mustangs","Big West", 72,61, 84.92, 79.35,0.36,0.24,0.52,13,26,5,3,23,"hawaii-rainbow-warriors","Big West", 67,57, 84.91, 90.87,0.33,0.31,0.70,10,22,8,7,24
"california-golden-bears-usc-trojans-201501070609","20150107","home","usc-trojans","Pac-12", 65,71,109.57, 87.96,0.43,0.13,0.85,11,27,5,4,17,"california-golden-bears","Pac-12", 69,57, 82.21,102.40,0.35,0.20,0.64,11,22,4,2,16
"clemson-tigers-louisville-cardinals-201501070314","20150107","home","louisville-cardinals","American Athletic", 59,58, 98.32, 88.15,0.33,0.25,0.73,13,23,11,1,15,"clemson-tigers","Atlantic Coast", 58,52, 90.17,100.57,0.31,0.30,0.76,14,26,4,2,21
