"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"auburn-tigers-kentucky-wildcats-201503140292","20150314","home","kentucky-wildcats","Southeastern", 65,91,140.17,103.20,0.56,0.50,0.86,7,29,4,7,26,"auburn-tigers","Southeastern", 69,67, 96.73,131.38,0.33,0.30,0.74,5,16,2,0,23
"buffalo-bulls-central-michigan-chippewas-201503140104","20150314","away","buffalo-bulls","Mid-American", 70,89,126.56,119.45,0.49,0.45,0.63,11,23,6,5,17,"central-michigan-chippewas","Mid-American", 70,84,120.77,127.96,0.50,0.36,0.82,5,21,4,4,22
"eastern-washington-eagles-montana-grizzlies-201503140372","20150314","away","eastern-washington-eagles","Big Sky", 66,69,104.28, 98.23,0.44,0.22,0.74,9,19,7,3,18,"montana-grizzlies","Big Sky", 62,65,104.89,111.35,0.43,0.25,0.83,9,23,9,4,19
"georgia-bulldogs-arkansas-razorbacks-201503140019","20150314","home","arkansas-razorbacks","Southeastern", 62,60, 97.47, 79.60,0.37,0.27,0.80,13,27,5,3,20,"georgia-bulldogs","Southeastern", 58,49, 85.18,104.30,0.33,0.40,0.57,12,24,6,3,16
"hampton-pirates-delaware-state-hornets-201503140160","20150314","away","hampton-pirates","Mid-Eastern", 72,82,113.28, 84.27,0.43,0.39,0.79,6,19,9,1,13,"delaware-state-hornets","Mid-Eastern", 70,61, 87.52,117.65,0.43,0.32,0.50,5,24,2,5,17
"harvard-crimson-yale-bulldogs-201503140684","20150314","away","harvard-crimson","Ivy League", 50,53,104.96,101.00,0.43,0.36,0.50,7,18,4,2,18,"yale-bulldogs","Ivy League", 50,51,101.09,105.06,0.40,0.27,0.78,7,18,5,2,16
"hawaii-rainbow-warriors-uc-irvine-anteaters-201503140089","20150314","home","uc-irvine-anteaters","Big West", 63,67,105.79, 91.58,0.44,0.25,0.67,7,25,4,5,13,"hawaii-rainbow-warriors","Big West", 62,58, 94.00,108.58,0.38,0.38,0.44,11,22,5,1,21
"iowa-state-cyclones-kansas-jayhawks-201503140287","20150314","away","iowa-state-cyclones","Big 12", 64,70,109.81,103.54,0.43,0.12,0.67,11,23,7,2,16,"kansas-jayhawks","Big 12", 67,66, 98.32,104.28,0.38,0.42,0.91,7,25,2,1,19
"louisiana-lafayette-ragin-cajuns-georgia-state-panthers-201503140231","20150314","home","georgia-state-panthers","Sun Belt", 70,83,118.11,112.42,0.48,0.25,0.81,12,16,17,2,21,"louisiana-lafayette-ragin-cajuns","Sun Belt", 72,79,109.91,115.47,0.48,0.36,0.68,13,16,10,3,21
"louisiana-monroe-warhawks-georgia-southern-eagles-201503140226","20150314","home","georgia-southern-eagles","Southern", 55,44, 80.30, 78.48,0.28,0.22,0.65,8,24,3,3,14,"louisiana-monroe-warhawks","Sun Belt", 56,43, 76.93, 78.72,0.30,0.29,0.91,6,30,5,2,16
"michigan-state-spartans-maryland-terrapins-201503140343","20150314","away","michigan-state-spartans","Big Ten", 56,62,110.40,103.28,0.44,0.28,0.65,12,16,5,4,18,"maryland-terrapins","Atlantic Coast", 59,58, 98.76,105.57,0.40,0.40,0.77,7,17,4,3,18
"middle-tennessee-blue-raiders-uab-blazers-201503140034","20150314","home","uab-blazers","Conference USA", 57,73,128.61,105.71,0.52,0.47,0.67,8,22,4,3,17,"middle-tennessee-blue-raiders","Conference USA", 56,60,106.93,130.10,0.42,0.43,0.68,4,17,5,3,13
"north-carolina-tar-heels-notre-dame-fighting-irish-201503140423","20150314","home","notre-dame-fighting-irish","Atlantic Coast", 65,90,137.46,125.24,0.54,0.50,0.88,8,16,9,2,13,"north-carolina-tar-heels","Atlantic Coast", 68,82,119.76,131.44,0.53,0.29,0.71,11,14,5,1,23
"oregon-ducks-arizona-wildcats-201503140017","20150314","home","arizona-wildcats","Pac-12", 61,80,131.23, 85.30,0.55,0.37,0.65,11,24,7,1,17,"oregon-ducks","Pac-12", 57,52, 90.66,139.47,0.40,0.44,0.90,2,16,5,1,16
"purdue-boilermakers-wisconsin-badgers-201503140657","20150314","home","wisconsin-badgers","Big Ten", 52,71,137.73, 98.93,0.47,0.36,0.92,10,20,5,5,7,"purdue-boilermakers","Big Ten", 54,51, 95.12,132.42,0.37,0.50,1.00,7,16,3,3,15
"rhode-island-rams-dayton-flyers-201503140157","20150314","home","dayton-flyers","Atlantic Ten", 60,56, 93.26, 86.60,0.42,0.15,0.67,8,16,11,2,11,"rhode-island-rams","Atlantic Ten", 59,52, 87.72, 94.47,0.40,0.50,1.00,6,20,5,2,18
"sam-houston-state-bearkats-stephen-f-austin-lumberjacks-201503140547","20150314","home","stephen-f-austin-lumberjacks","Southland", 73,83,114.10, 96.23,0.48,0.35,0.79,4,27,4,5,23,"sam-houston-state-bearkats","Southland", 72,70, 96.90,114.89,0.36,0.15,0.77,13,23,6,5,24
"seattle-redhawks-new-mexico-state-aggies-201503140405","20150314","home","new-mexico-state-aggies","Western Athletic", 61,80,130.21, 99.28,0.53,0.53,0.75,6,20,7,3,20,"seattle-redhawks","Western Athletic", 64,61, 94.94,124.52,0.40,0.29,0.91,6,14,5,1,25
"southern-university-jaguars-texas-southern-tigers-201503140591","20150314","home","texas-southern-tigers","Southwestern Athletic", 69,62, 90.45, 84.62,0.37,0.23,0.71,9,29,2,3,18,"southern-university-jaguars","Southwestern Athletic", 63,58, 92.17, 98.53,0.40,0.38,0.61,5,27,3,7,21
"stony-brook-seawolves-albany-great-danes-201503141176","20150314","home","albany-great-danes","America East", 60,51, 85.51, 83.84,0.31,0.10,0.80,11,23,4,2,15,"stony-brook-seawolves","America East", 58,50, 86.77, 88.50,0.36,0.30,0.53,7,24,2,6,18
"temple-owls-smu-mustangs-201503140515","20150314","home","smu-mustangs","American Athletic", 62,69,110.79, 89.92,0.47,0.50,0.60,11,32,4,3,16,"temple-owls","American Athletic", 64,56, 87.10,107.32,0.29,0.17,0.86,6,22,7,1,18
"tulsa-golden-hurricane-connecticut-huskies-201503140129","20150314","home","connecticut-huskies","American Athletic", 51,47, 91.90, 82.12,0.36,0.44,0.67,5,21,1,7,11,"tulsa-golden-hurricane","Conference USA", 54,42, 77.74, 87.00,0.30,0.17,0.78,10,22,3,0,14
"vcu-rams-davidson-wildcats-201503140156","20150314","away","vcu-rams","Atlantic Ten", 68,93,135.96,106.73,0.49,0.50,0.83,12,25,7,3,25,"davidson-wildcats","Southern", 65,73,112.91,143.84,0.42,0.27,0.69,11,19,7,3,25
"wyoming-cowboys-san-diego-state-aztecs-201503140498","20150314","away","wyoming-cowboys","Mountain West", 45,45, 99.15, 94.75,0.36,0.40,0.78,5,18,0,2,10,"san-diego-state-aztecs","Mountain West", 44,43, 97.91,102.46,0.33,0.24,0.90,9,18,2,4,15
"xavier-musketeers-villanova-wildcats-201503140617","20150314","home","villanova-wildcats","Big East", 61,69,113.95, 85.88,0.50,0.39,0.71,6,26,6,4,14,"xavier-musketeers","Big East", 64,52, 81.73,108.45,0.38,0.13,0.67,5,18,5,1,17
