"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"alabama-state-hornets-evansville-aces-201412210193","20141221","home","evansville-aces","Missouri Valley", 68,81,119.77, 93.15,0.50,0.39,0.73,9,23,8,2,16,"alabama-state-hornets","Southwestern Athletic", 68,63, 92.33,118.71,0.42,0.45,0.71,9,21,8,4,21
"alcorn-state-braves-utep-miners-201412210589","20141221","home","utep-miners","Conference USA", 62,78,125.68, 72.51,0.48,0.35,0.71,9,22,7,6,17,"alcorn-state-braves","Southwestern Athletic", 64,45, 70.49,122.18,0.32,0.21,0.60,9,24,2,1,13
"appalachian-state-mountaineers-alabama-crimson-tide-201412210006","20141221","home","alabama-crimson-tide","Southeastern", 60,60, 99.84, 98.18,0.41,0.24,0.62,12,25,7,9,15,"appalachian-state-mountaineers","Southern", 60,59, 98.53,100.20,0.40,0.25,0.80,12,24,4,1,20
"austin-peay-governors-lipscomb-bisons-201412211281","20141221","home","lipscomb-bisons","Atlantic Sun", 64,69,107.48, 98.13,0.47,0.38,0.76,6,25,4,1,19,"austin-peay-governors","Ohio Valley", 65,63, 96.76,105.97,0.38,0.15,0.74,11,15,5,4,20
"bryant-bulldogs-denver-pioneers-201412210163","20141221","away","bryant-bulldogs","Northeast", 58,48, 82.44, 79.01,0.40,0.44,0.57,5,23,5,3,20,"denver-pioneers","Summit", 57,46, 81.18, 84.71,0.35,0.08,1.00,1,18,8,3,19
"coastal-carolina-chanticleers-central-arkansas-bears-201412211262","20141221","away","coastal-carolina-chanticleers","Big South", 68,72,106.38, 81.26,0.42,0.40,0.80,11,26,7,4,12,"central-arkansas-bears","Southland", 66,55, 83.45,109.25,0.37,0.25,0.71,7,23,4,5,19
"cornell-big-red-radford-highlanders-201412210483","20141221","home","radford-highlanders","Big South", 67,74,109.65, 90.39,0.49,0.27,0.68,9,27,4,5,18,"cornell-big-red","Ivy League", 66,61, 92.90,112.69,0.33,0.32,0.83,6,21,8,2,19
"creighton-bluejays-north-texas-mean-green-201412210415","20141221","home","north-texas-mean-green","Conference USA", 66,62, 93.70, 87.66,0.39,0.55,0.78,8,28,8,2,11,"creighton-bluejays","Big East", 68,58, 85.27, 91.16,0.34,0.26,0.67,9,22,6,3,18
"fiu-golden-panthers-hartford-hawks-201412210244","20141221","home","hartford-hawks","America East", 66,82,124.70,104.93,0.46,0.38,0.75,11,14,12,1,14,"fiu-golden-panthers","Conference USA", 64,69,107.92,128.25,0.53,0.31,0.75,9,17,6,1,19
"harvard-crimson-virginia-cavaliers-201412210618","20141221","home","virginia-cavaliers","Atlantic Coast", 58,76,131.45, 46.70,0.60,0.55,0.73,7,35,6,5,20,"harvard-crimson","Ivy League", 60,27, 45.04,126.77,0.16,0.18,0.41,8,14,7,1,9
"holy-cross-crusaders-canisius-golden-griffins-201412210097","20141221","home","canisius-golden-griffins","Metro Atlantic Athletic", 65,67,103.09, 73.86,0.44,0.44,0.92,9,21,12,4,16,"holy-cross-crusaders","Patriot League", 64,48, 75.50,105.39,0.38,0.30,0.55,5,18,10,9,14
"louisiana-monroe-warhawks-samford-bulldogs-201412210496","20141221","home","samford-bulldogs","Southern", 59,64,108.14, 84.48,0.44,0.29,0.64,7,28,7,6,10,"louisiana-monroe-warhawks","Sun Belt", 61,50, 82.38,105.44,0.32,0.60,0.55,11,21,1,3,17
"loyola-maryland-greyhounds-stony-brook-seawolves-201412210569","20141221","home","stony-brook-seawolves","America East", 54,67,123.96, 96.21,0.49,0.17,0.68,13,21,3,9,18,"loyola-maryland-greyhounds","Patriot League", 54,52, 95.96,123.63,0.32,0.29,0.82,9,17,4,2,22
"maine-black-bears-army-black-knights-201412210024","20141221","home","army-black-knights","Patriot League", 78,72, 92.14, 88.30,0.45,0.22,0.62,10,32,10,8,27,"maine-black-bears","America East", 78,69, 88.63, 92.48,0.34,0.35,0.69,7,20,15,0,24
"maryland-terrapins-oklahoma-state-cowboys-201412210446","20141221","away","maryland-terrapins","Atlantic Coast", 66,73,110.93, 97.25,0.45,0.38,0.83,6,29,9,1,16,"oklahoma-state-cowboys","Big 12", 67,64, 96.23,109.77,0.43,0.30,0.44,6,20,10,4,17
"north-dakota-state-bison-kent-state-golden-flashes-201412210291","20141221","home","kent-state-golden-flashes","Mid-American", 58,53, 91.10, 89.38,0.34,0.20,0.62,14,31,3,3,20,"north-dakota-state-bison","Summit", 59,52, 88.83, 90.54,0.33,0.19,0.62,8,25,5,1,16
"northern-arizona-lumberjacks-hampton-pirates-201412210702","20141221","home","hampton-pirates","Mid-Eastern", 72,75,104.10, 91.61,0.44,0.27,0.61,16,24,8,8,21,"northern-arizona-lumberjacks","Big Sky", 78,66, 85.11, 96.72,0.31,0.18,0.76,19,25,4,3,26
"oregon-state-beavers-quinnipiac-bobcats-201412211115","20141221","home","quinnipiac-bobcats","Metro Atlantic Athletic", 59,60,102.42, 88.76,0.35,0.28,0.79,14,24,2,6,10,"oregon-state-beavers","Pac-12", 55,52, 94.49,109.03,0.40,0.40,0.57,6,19,7,2,20
"sacramento-state-hornets-seattle-redhawks-201412210507","20141221","home","seattle-redhawks","Western Athletic", 57,66,115.89, 82.53,0.47,0.48,0.86,8,29,4,2,8,"sacramento-state-hornets","Big Sky", 57,47, 81.87,114.97,0.30,0.30,0.62,7,19,7,1,11
"san-francisco-dons-cleveland-state-vikings-201412210121","20141221","home","cleveland-state-vikings","Horizon League", 63,69,109.48,103.14,0.47,0.47,0.71,7,19,6,4,18,"san-francisco-dons","West Coast", 61,65,105.84,112.35,0.46,0.56,0.57,8,20,5,0,15
"san-jose-state-spartans-washington-state-cougars-201412210632","20141221","home","washington-state-cougars","Pac-12", 65,82,125.47, 81.10,0.46,0.25,0.82,17,26,10,7,15,"san-jose-state-spartans","Mountain West", 67,53, 79.32,122.73,0.33,0.18,0.62,11,18,6,1,16
"seton-hall-pirates-georgia-bulldogs-201412210230","20141221","home","georgia-bulldogs","Southeastern", 68,65, 96.24, 69.59,0.42,0.25,0.62,12,36,10,8,20,"seton-hall-pirates","Big East", 67,47, 69.97, 96.76,0.30,0.15,0.57,8,21,6,3,21
"south-dakota-coyotes-montana-grizzlies-201412210372","20141221","away","south-dakota-coyotes","Summit", 61,67,109.82,101.63,0.42,0.32,0.72,11,21,7,3,19,"montana-grizzlies","Big Sky", 61,62,100.87,109.01,0.40,0.26,0.58,12,18,2,1,17
"southern-miss-golden-eagles-georgia-state-panthers-201412210231","20141221","home","georgia-state-panthers","Sun Belt", 60,68,113.93, 92.15,0.43,0.33,0.92,8,18,12,7,12,"southern-miss-golden-eagles","Conference USA", 64,55, 85.77,106.04,0.39,0.40,0.62,7,21,2,2,11
"tennessee-state-tigers-middle-tennessee-blue-raiders-201412210359","20141221","home","middle-tennessee-blue-raiders","Conference USA", 67,65, 97.28, 70.34,0.42,0.29,0.81,4,29,7,3,16,"tennessee-state-tigers","Ohio Valley", 66,47, 71.58, 98.99,0.30,0.18,0.46,10,25,7,5,13
"texas-pan-american-broncs-omaha-mavericks-201412211337","20141221","home","omaha-mavericks","Summit", 71,77,109.20,102.11,0.46,0.35,0.73,11,22,9,2,18,"texas-pan-american-broncs","Western Athletic", 73,72, 98.65,105.50,0.44,0.36,0.58,12,21,7,6,22
"troy-trojans-nicholls-colonels-201412210409","20141221","away","troy-trojans","Sun Belt", 68,65, 96.18, 94.70,0.41,0.29,0.67,12,21,8,1,17,"nicholls-colonels","Southland", 67,64, 95.85, 97.35,0.41,0.28,0.50,14,22,5,5,22
"ualr-trojans-green-bay-phoenix-201412210652","20141221","home","green-bay-phoenix","Horizon League", 60,66,109.26, 76.15,0.58,0.38,0.39,9,29,7,4,16,"ualr-trojans","Sun Belt", 62,46, 74.67,107.13,0.35,0.19,0.46,9,18,12,0,19
"uc-irvine-anteaters-bradley-braves-201412210062","20141221","away","uc-irvine-anteaters","Big West", 61,55, 90.15, 77.04,0.41,0.53,0.61,5,25,6,4,17,"bradley-braves","Missouri Valley", 59,47, 79.54, 93.08,0.27,0.23,0.78,16,23,6,4,23
"usc-trojans-boston-college-eagles-201412210058","20141221","away","usc-trojans","Pac-12", 68,75,110.00,104.13,0.56,0.36,0.68,7,24,5,6,19,"boston-college-eagles","Atlantic Coast", 70,71,101.94,107.68,0.41,0.28,0.78,9,18,10,4,20
"vermont-catamounts-saint-louis-billikens-201412210536","20141221","home","saint-louis-billikens","Atlantic Ten", 56,58,103.01, 97.68,0.43,0.44,0.57,12,21,6,2,17,"vermont-catamounts","America East", 57,55, 96.90,102.18,0.49,0.21,0.67,3,18,6,4,16
"western-carolina-catamounts-unc-asheville-bulldogs-201412210393","20141221","away","western-carolina-catamounts","Southern", 65,66,102.15, 95.96,0.40,0.22,0.79,7,22,9,5,17,"unc-asheville-bulldogs","Big South", 68,62, 91.48, 97.38,0.38,0.32,0.81,8,26,5,8,23
