"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"alabama-am-bulldogs-uapb-golden-lions-201501120035","20150112","away","alabama-am-bulldogs","Southwestern Athletic", 57,51, 89.85, 84.57,0.33,0.39,0.53,11,18,3,1,11,"uapb-golden-lions","Southwestern Athletic", 53,48, 89.77, 95.38,0.46,0.10,0.25,10,26,7,6,15
"alabama-state-hornets-mississippi-valley-state-delta-devils-201501120364","20150112","away","alabama-state-hornets","Southwestern Athletic", 76,88,116.00,100.18,0.51,0.33,0.68,8,21,8,1,22,"mississippi-valley-state-delta-devils","Southwestern Athletic", 71,76,106.84,123.71,0.43,0.29,0.69,10,20,6,3,20
"alcorn-state-braves-grambling-state-tigers-201501120234","20150112","away","alcorn-state-braves","Southwestern Athletic", 72,72,100.17, 97.38,0.46,0.25,0.64,7,21,12,1,19,"grambling-state-tigers","Southwestern Athletic", 68,70,103.50,106.46,0.44,0.38,0.77,8,24,8,0,22
"coastal-carolina-chanticleers-campbell-fighting-camels-201501120096","20150112","away","coastal-carolina-chanticleers","Big South", 59,70,119.58,114.46,0.53,0.50,0.76,4,27,5,2,12,"campbell-fighting-camels","Big South", 60,67,111.13,116.11,0.36,0.32,0.88,15,19,3,1,14
"delaware-state-hornets-howard-bison-201501120256","20150112","away","delaware-state-hornets","Mid-Eastern", 65,79,121.91,117.28,0.45,0.33,0.70,13,23,1,1,18,"howard-bison","Mid-Eastern", 63,76,121.14,125.92,0.49,0.37,0.65,9,23,3,5,18
"hampton-pirates-florida-am-rattlers-201501120211","20150112","away","hampton-pirates","Mid-Eastern", 77,78,100.78, 81.40,0.49,0.33,0.57,9,29,13,6,32,"florida-am-rattlers","Mid-Eastern", 81,63, 78.08, 96.67,0.34,0.31,0.66,4,17,4,0,26
"lamar-cardinals-texas-am-corpus-christi-islanders-201501121231","20150112","away","lamar-cardinals","Southland", 62,66,105.65,102.45,0.47,0.47,0.59,7,23,5,1,20,"texas-am-corpus-christi-islanders","Southland", 58,64,110.38,113.82,0.48,0.53,0.50,7,23,7,2,15
"maryland-eastern-shore-hawks-morgan-state-bears-201501120376","20150112","away","maryland-eastern-shore-hawks","Mid-Eastern", 68,78,114.12, 77.54,0.52,0.38,0.66,9,27,12,2,19,"morgan-state-bears","Mid-Eastern", 74,53, 71.58,105.35,0.32,0.23,0.67,9,17,6,2,23
"monmouth-hawks-rider-broncs-201501120488","20150112","away","monmouth-hawks","Metro Atlantic Athletic", 58,55, 94.38, 92.67,0.41,0.24,0.75,5,18,9,6,12,"rider-broncs","Metro Atlantic Athletic", 59,54, 91.02, 92.70,0.34,0.28,0.75,16,23,5,3,15
"new-orleans-privateers-incarnate-word-cardinals-201501121528","20150112","home","incarnate-word-cardinals","Southland", 69,97,141.42, 96.22,0.61,0.55,0.68,8,26,5,9,18,"new-orleans-privateers","Southland", 69,66, 95.79,140.78,0.39,0.38,0.66,9,14,6,3,20
"norfolk-state-spartans-bethune-cookman-wildcats-201501120052","20150112","away","norfolk-state-spartans","Mid-Eastern", 60,79,131.98, 91.89,0.52,0.48,0.62,7,22,6,6,16,"bethune-cookman-wildcats","Mid-Eastern", 62,55, 88.89,127.68,0.35,0.29,0.50,10,20,4,2,17
"sam-houston-state-bearkats-southeastern-louisiana-lions-201501120506","20150112","away","sam-houston-state-bearkats","Southland", 65,72,110.74, 90.75,0.45,0.29,0.77,4,25,5,3,19,"southeastern-louisiana-lions","Southland", 64,59, 91.83,112.07,0.35,0.23,0.61,11,22,4,3,23
"savannah-state-tigers-north-carolina-central-eagles-201501120907","20150112","home","north-carolina-central-eagles","Mid-Eastern", 55,58,104.71, 72.21,0.51,0.33,0.67,4,20,9,7,14,"savannah-state-tigers","Mid-Eastern", 57,40, 70.23,101.84,0.35,0.17,0.57,6,16,5,0,13
"south-carolina-state-bulldogs-north-carolina-at-aggies-201501120410","20150112","away","south-carolina-state-bulldogs","Mid-Eastern", 56,52, 92.59, 89.03,0.33,0.35,0.70,8,21,7,1,24,"north-carolina-at-aggies","Mid-Eastern", 59,50, 85.28, 88.69,0.38,0.22,0.47,11,24,2,4,16
"southern-university-jaguars-jackson-state-tigers-201501120280","20150112","away","southern-university-jaguars","Southwestern Athletic", 60,60,100.40, 87.01,0.43,0.31,0.67,6,22,6,4,20,"jackson-state-tigers","Southwestern Athletic", 55,52, 94.20,108.70,0.35,0.28,0.55,15,17,3,1,27
"utsa-roadrunners-texas-pan-american-broncs-201501120601","20150112","away","utsa-roadrunners","Conference USA", 58,68,116.41, 73.61,0.47,0.47,0.83,9,22,12,2,15,"texas-pan-american-broncs","Western Athletic", 58,43, 74.44,117.71,0.35,0.15,0.54,12,17,5,5,12
