"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"appalachian-state-mountaineers-south-alabama-jaguars-201501080524","20150108","home","south-alabama-jaguars","Sun Belt", 74,104,140.88,128.68,0.61,0.59,0.77,4,25,4,1,25,"appalachian-state-mountaineers","Southern", 74,95,128.02,140.15,0.46,0.50,0.82,11,16,2,1,28
"arizona-state-sun-devils-oregon-state-beavers-201501080450","20150108","home","oregon-state-beavers","Pac-12", 56,55, 98.99, 84.59,0.39,0.38,0.80,10,17,6,3,17,"arizona-state-sun-devils","Pac-12", 56,47, 83.55, 97.77,0.40,0.19,0.56,8,15,5,2,21
"arizona-wildcats-oregon-ducks-201501080449","20150108","away","arizona-wildcats","Pac-12", 69,80,115.34, 89.39,0.48,0.18,0.80,10,28,7,2,21,"oregon-ducks","Pac-12", 70,62, 89.14,115.02,0.36,0.20,0.82,7,18,8,7,20
"austin-peay-governors-jacksonville-state-gamecocks-201501080284","20150108","home","jacksonville-state-gamecocks","Ohio Valley", 66,71,107.22, 89.10,0.41,0.31,0.90,9,25,12,6,19,"austin-peay-governors","Ohio Valley", 66,59, 89.65,107.89,0.38,0.14,0.61,16,20,6,7,18
"brown-bears-new-hampshire-wildcats-201501080403","20150108","home","new-hampshire-wildcats","America East", 67,68,101.99, 91.49,0.40,0.43,0.59,9,27,6,2,18,"brown-bears","Ivy League", 64,61, 94.87,105.76,0.43,0.11,0.71,6,27,7,4,21
"cal-state-fullerton-titans-uc-riverside-highlanders-201501081240","20150108","home","uc-riverside-highlanders","Big West", 77,84,108.46,100.71,0.42,0.41,0.58,9,26,9,3,18,"cal-state-fullerton-titans","Big West", 75,78,104.13,112.14,0.48,0.33,0.63,6,32,2,6,23
"canisius-golden-griffins-marist-red-foxes-201501080338","20150108","away","canisius-golden-griffins","Metro Atlantic Athletic", 59,67,114.46, 88.83,0.50,0.38,0.76,6,25,7,3,14,"marist-red-foxes","Metro Atlantic Athletic", 59,52, 87.51,112.75,0.38,0.31,0.50,8,20,6,2,16
"central-connecticut-state-blue-devils-mount-st-marys-mountaineers-201501080378","20150108","home","mount-st-marys-mountaineers","Northeast", 63,82,130.01, 80.86,0.51,0.32,0.75,7,21,9,3,12,"central-connecticut-state-blue-devils","Northeast", 60,51, 84.80,136.34,0.32,0.22,0.79,15,21,1,2,10
"charleston-southern-buccaneers-high-point-panthers-201501081112","20150108","home","high-point-panthers","Big South", 57,72,126.96,107.56,0.46,0.42,0.82,11,24,2,3,12,"charleston-southern-buccaneers","Big South", 57,61,106.35,125.52,0.41,0.35,0.80,6,17,5,3,19
"charlotte-49ers-western-kentucky-hilltoppers-201501080639","20150108","home","western-kentucky-hilltoppers","Sun Belt", 66,74,112.78,100.59,0.40,0.39,0.58,5,23,4,4,20,"charlotte-49ers","Conference USA", 66,66,100.29,112.45,0.42,0.19,0.72,14,34,2,1,24
