"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"abilene-christian-wildcats-texas-am-corpus-christi-islanders-201503071231","20150307","home","texas-am-corpus-christi-islanders","Southland", 55,58,105.16, 48.96,0.43,0.26,0.68,6,33,9,7,10,"abilene-christian-wildcats","Southland", 56,27, 48.26,103.68,0.19,0.10,0.78,7,24,3,0,16
"alabama-am-bulldogs-grambling-state-tigers-201503070234","20150307","away","alabama-am-bulldogs","Southwestern Athletic", 67,70,104.35, 98.39,0.38,0.42,0.68,16,20,9,2,13,"grambling-state-tigers","Southwestern Athletic", 66,66,100.22,106.29,0.45,0.20,0.62,10,21,5,10,17
"alabama-crimson-tide-texas-am-aggies-201503070587","20150307","away","alabama-crimson-tide","Southeastern", 60,61,101.50, 99.84,0.44,0.29,0.56,8,19,4,5,15,"texas-am-aggies","Southeastern", 59,60,102.25,103.95,0.40,0.33,0.80,8,22,7,2,19
"alabama-state-hornets-jackson-state-tigers-201503070280","20150307","away","alabama-state-hornets","Southwestern Athletic", 64,62, 97.45, 66.01,0.51,0.44,0.89,7,32,6,6,15,"jackson-state-tigers","Southwestern Athletic", 62,42, 67.72, 99.97,0.30,0.07,0.44,11,12,12,1,14
"bakersfield-roadrunners-utah-valley-wolverines-201503071424","20150307","home","utah-valley-wolverines","Western Athletic", 57,74,130.93,122.08,0.51,0.56,0.64,7,23,2,4,20,"bakersfield-roadrunners","Western Athletic", 61,69,113.64,121.87,0.43,0.27,0.67,9,19,5,1,20
"belmont-bruins-murray-state-racers-201503070381","20150307","away","belmont-bruins","Ohio Valley", 67,88,132.32,130.82,0.51,0.39,0.78,12,20,5,2,11,"murray-state-racers","Ohio Valley", 67,87,130.02,131.52,0.52,0.39,0.83,9,18,6,5,13
"brown-bears-harvard-crimson-201503070245","20150307","home","harvard-crimson","Ivy League", 59,72,121.85,104.93,0.49,0.40,0.67,14,23,7,7,16,"brown-bears","Ivy League", 64,62, 97.04,112.70,0.41,0.35,0.61,10,16,4,0,19
"bryant-bulldogs-robert-morris-colonials-201503070489","20150307","home","robert-morris-colonials","Northeast", 63,66,104.56, 83.97,0.45,0.30,0.90,7,19,15,3,15,"bryant-bulldogs","Northeast", 61,53, 87.39,108.82,0.40,0.40,0.69,7,19,5,3,17
"butler-bulldogs-providence-friars-201503070472","20150307","away","butler-bulldogs","Big East", 65,68,104.94, 98.77,0.39,0.44,1.00,7,26,6,4,18,"providence-friars","Big East", 68,64, 94.50,100.40,0.41,0.22,0.78,3,20,8,6,17
"cal-poly-mustangs-uc-santa-barbara-gauchos-201503070501","20150307","home","uc-santa-barbara-gauchos","Big West", 55,64,116.04,101.54,0.48,0.50,0.86,2,27,1,2,17,"cal-poly-mustangs","Big West", 61,56, 92.34,105.53,0.38,0.24,0.62,5,21,3,0,19
"california-golden-bears-arizona-state-sun-devils-201503070018","20150307","home","arizona-state-sun-devils","Pac-12", 71,74,103.82, 98.20,0.46,0.33,0.63,8,28,7,7,16,"california-golden-bears","Pac-12", 70,70, 99.72,105.41,0.44,0.40,0.53,8,26,7,6,23
"canisius-golden-griffins-monmouth-hawks-201503070370","20150307","home","monmouth-hawks","Metro Atlantic Athletic", 62,60, 96.82, 87.14,0.37,0.36,0.67,9,20,8,1,16,"canisius-golden-griffins","Metro Atlantic Athletic", 61,54, 88.37, 98.19,0.38,0.30,0.71,10,20,4,3,19
"charleston-cougars-uncw-seahawks-201503070398","20150307","home","uncw-seahawks","Colonial Athletic", 63,79,125.54, 84.22,0.53,0.55,0.61,9,29,7,5,16,"charleston-cougars","Colonial Athletic", 62,53, 85.40,127.29,0.33,0.36,0.57,15,21,4,4,19
"chicago-state-cougars-new-mexico-state-aggies-201503070405","20150307","home","new-mexico-state-aggies","Western Athletic", 64,61, 94.87, 88.65,0.50,0.50,0.67,10,22,6,6,8,"chicago-state-cougars","Western Athletic", 60,57, 95.42,102.12,0.39,0.42,0.64,11,8,8,1,16
