"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"arkansas-state-red-wolves-appalachian-state-mountaineers-201501150016","20150115","away","arkansas-state-red-wolves","Sun Belt", 64,59, 92.35, 78.26,0.36,0.42,0.78,9,29,8,7,16,"appalachian-state-mountaineers","Southern", 67,50, 74.43, 87.83,0.29,0.17,0.57,12,26,6,2,18
"auburn-tigers-florida-gators-201501150210","20150115","home","florida-gators","Southeastern", 63,75,119.18, 87.40,0.47,0.39,0.67,10,26,7,4,20,"auburn-tigers","Southeastern", 63,55, 87.67,119.55,0.33,0.33,0.65,9,20,4,2,17
"belmont-bruins-murray-state-racers-201501150381","20150115","home","murray-state-racers","Ohio Valley", 66,92,138.74,116.12,0.56,0.46,0.88,12,27,6,6,15,"belmont-bruins","Ohio Valley", 67,77,114.30,136.56,0.44,0.35,0.77,8,13,6,1,16
"byu-cougars-pacific-tigers-201501150455","20150115","away","byu-cougars","West Coast", 70,93,132.34,113.84,0.54,0.50,0.84,8,26,6,4,26,"pacific-tigers","West Coast", 72,80,111.37,129.47,0.46,0.22,0.81,9,17,7,2,27
"cal-poly-mustangs-long-beach-state-49ers-201501150311","20150115","home","long-beach-state-49ers","Big West", 46,50,109.30,104.93,0.40,0.18,0.79,12,20,5,3,13,"cal-poly-mustangs","Big West", 47,48,101.47,105.70,0.31,0.42,0.89,12,12,4,0,13
"cincinnati-bearcats-memphis-tigers-201501150349","20150115","home","memphis-tigers","American Athletic", 53,63,118.03, 93.68,0.47,0.46,0.69,9,17,5,7,13,"cincinnati-bearcats","American Athletic", 59,50, 84.41,106.36,0.39,0.33,0.75,8,19,6,4,19
"colorado-buffaloes-arizona-wildcats-201501150017","20150115","home","arizona-wildcats","Pac-12", 58,68,118.01, 93.71,0.42,0.39,0.79,12,27,4,3,15,"colorado-buffaloes","Pac-12", 56,54, 95.74,120.57,0.43,0.39,0.50,3,18,4,1,20
"csun-matadors-uc-santa-barbara-gauchos-201501150501","20150115","away","csun-matadors","Big West", 59,74,125.44,106.79,0.56,0.70,0.95,5,28,3,1,13,"uc-santa-barbara-gauchos","Big West", 62,63,101.20,118.86,0.41,0.32,0.67,8,13,7,2,18
"eastern-illinois-panthers-eastern-kentucky-colonels-201501150180","20150115","away","eastern-illinois-panthers","Ohio Valley", 64,72,112.95,101.97,0.53,0.58,0.62,5,22,3,6,16,"eastern-kentucky-colonels","Ohio Valley", 67,65, 96.83,107.26,0.38,0.28,0.78,5,16,8,3,20
"eastern-washington-eagles-portland-state-vikings-201501151033","20150115","away","eastern-washington-eagles","Big Sky", 71,92,130.30,120.38,0.50,0.46,0.83,7,26,5,0,18,"portland-state-vikings","Big Sky", 71,85,120.55,130.47,0.45,0.40,0.68,10,24,5,4,14
"gonzaga-bulldogs-pepperdine-waves-201501150461","20150115","away","gonzaga-bulldogs","West Coast", 63,78,123.72,120.54,0.57,0.50,0.42,10,21,3,4,21,"pepperdine-waves","West Coast", 67,76,113.99,116.99,0.51,0.33,0.73,4,18,6,2,25
"grand-canyon-antelopes-utah-valley-wolverines-201501151424","20150115","away","grand-canyon-antelopes","Western Athletic", 61,83,135.04,120.40,0.48,0.32,0.89,13,23,3,1,23,"utah-valley-wolverines","Western Athletic", 58,74,126.52,141.91,0.42,0.33,0.83,13,20,2,1,19
"green-bay-phoenix-oakland-golden-grizzlies-201501150441","20150115","home","oakland-golden-grizzlies","Horizon League", 63,69,108.94,104.21,0.48,0.42,0.71,10,20,4,3,18,"green-bay-phoenix","Horizon League", 62,66,106.59,111.43,0.45,0.14,0.70,12,15,11,1,21
"idaho-state-bengals-southern-utah-thunderbirds-201501150522","20150115","home","southern-utah-thunderbirds","Big Sky", 65,71,108.80,102.67,0.51,0.47,0.67,5,20,5,3,20,"idaho-state-bengals","Big Sky", 65,67,103.63,109.81,0.48,0.30,0.62,7,20,7,2,19
"idaho-vandals-sacramento-state-hornets-201501150494","20150115","home","sacramento-state-hornets","Big Sky", 71,79,110.68,106.48,0.46,0.44,0.58,9,18,4,1,17,"idaho-vandals","Western Athletic", 68,76,112.05,116.48,0.50,0.32,0.86,9,28,3,2,24
"james-madison-dukes-drexel-dragons-201501150172","20150115","away","james-madison-dukes","Colonial Athletic", 56,54, 96.15, 62.32,0.46,0.28,0.65,7,30,8,3,11,"drexel-dragons","Colonial Athletic", 57,35, 61.07, 94.22,0.24,0.21,0.58,7,20,7,3,19
"liu-brooklyn-blackbirds-central-connecticut-state-blue-devils-201501150102","20150115","away","liu-brooklyn-blackbirds","Northeast", 62,71,114.13,106.10,0.45,0.28,0.75,10,22,5,2,15,"central-connecticut-state-blue-devils","Northeast", 65,66,102.27,110.02,0.47,0.25,0.73,9,20,0,3,14
"louisiana-lafayette-ragin-cajuns-georgia-southern-eagles-201501150226","20150115","home","georgia-southern-eagles","Southern", 73,78,106.35, 95.44,0.44,0.33,0.71,7,25,5,5,18,"louisiana-lafayette-ragin-cajuns","Sun Belt", 73,70, 95.72,106.66,0.39,0.28,0.69,14,29,9,2,23
"marshall-thundering-herd-fiu-golden-panthers-201501150212","20150115","home","fiu-golden-panthers","Conference USA", 73,66, 90.67, 85.17,0.46,0.18,0.59,5,28,6,8,18,"marshall-thundering-herd","Conference USA", 74,62, 83.23, 88.60,0.31,0.39,0.38,18,26,10,1,24
"middle-tennessee-blue-raiders-southern-miss-golden-eagles-201501150521","20150115","away","middle-tennessee-blue-raiders","Conference USA", 58,62,106.49,104.77,0.49,0.47,0.64,3,18,8,0,10,"southern-miss-golden-eagles","Conference USA", 59,61,103.87,105.57,0.54,0.44,0.69,4,20,9,1,14
"mount-st-marys-mountaineers-fairleigh-dickinson-knights-201501150200","20150115","away","mount-st-marys-mountaineers","Northeast", 67,71,106.07, 76.19,0.42,0.26,0.84,9,25,10,5,17,"fairleigh-dickinson-knights","Northeast", 67,51, 75.70,105.39,0.33,0.21,0.85,8,18,9,0,25
"nebraska-cornhuskers-wisconsin-badgers-201501150657","20150115","home","wisconsin-badgers","Big Ten", 53,70,132.76,104.31,0.49,0.52,0.74,5,21,1,4,14,"nebraska-cornhuskers","Big Ten", 53,55,102.95,131.03,0.42,0.29,0.57,6,15,5,0,18
