"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"colorado-buffaloes-hawaii-rainbow-warriors-201412250246","20141225","home","hawaii-rainbow-warriors","Big West", 64,69,107.84,103.15,0.45,0.50,0.43,9,18,9,6,23,"colorado-buffaloes","Pac-12", 65,66,102.23,106.88,0.42,0.29,0.70,9,25,3,5,14
"depaul-blue-demons-loyola-marymount-lions-201412250317","20141225","home","loyola-marymount-lions","West Coast", 65,72,111.07,106.44,0.53,0.38,0.59,11,20,7,1,15,"depaul-blue-demons","Big East", 66,69,104.70,109.25,0.41,0.39,0.86,7,15,9,1,26
"george-washington-colonials-wichita-state-shockers-201412250648","20141225","away","george-washington-colonials","Atlantic Ten", 59,60,101.05, 90.95,0.51,0.60,0.50,2,23,6,5,8,"wichita-state-shockers","Missouri Valley", 59,54, 92.29,102.54,0.34,0.41,0.50,11,19,7,4,11
"ohio-bobcats-nebraska-cornhuskers-201412250400","20141225","home","nebraska-cornhuskers","Big Ten", 65,71,109.04, 89.08,0.45,0.27,0.78,7,30,10,4,16,"ohio-bobcats","Mid-American", 69,58, 83.77,102.54,0.38,0.32,0.73,3,23,7,0,19
