"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"air-force-falcons-boise-state-broncos-201502110057","20150211","home","boise-state-broncos","Mountain West", 57,67,116.90, 73.28,0.46,0.37,0.92,6,25,7,3,16,"air-force-falcons","Mountain West", 54,42, 77.23,123.20,0.41,0.25,0.29,5,18,4,0,15
"belmont-bruins-jacksonville-state-gamecocks-201502110284","20150211","home","jacksonville-state-gamecocks","Ohio Valley", 66,72,109.41,106.37,0.47,0.36,0.67,13,17,11,7,14,"belmont-bruins","Ohio Valley", 65,70,108.39,111.48,0.55,0.29,0.56,8,23,8,2,16
"bradley-braves-drake-bulldogs-201502110170","20150211","home","drake-bulldogs","Missouri Valley", 50,60,121.01,108.91,0.49,0.56,1.00,1,25,1,4,10,"bradley-braves","Missouri Valley", 54,54, 99.87,110.96,0.34,0.31,0.86,9,18,4,1,14
"bucknell-bison-navy-midshipmen-201502110392","20150211","away","bucknell-bison","Patriot League", 61,52, 85.57, 83.93,0.29,0.17,0.79,12,31,4,3,15,"navy-midshipmen","Patriot League", 61,51, 83.60, 85.23,0.32,0.17,0.72,9,23,6,6,22
"charleston-cougars-uncw-seahawks-201502110398","20150211","home","uncw-seahawks","Colonial Athletic", 59,58, 98.48, 76.41,0.39,0.33,0.85,7,30,6,3,16,"charleston-cougars","Colonial Athletic", 60,45, 74.94, 96.59,0.28,0.22,0.61,12,19,9,1,21
"coastal-carolina-chanticleers-charleston-southern-buccaneers-201502110111","20150211","home","charleston-southern-buccaneers","Big South", 67,83,124.49,107.99,0.50,0.41,0.82,8,21,9,6,17,"coastal-carolina-chanticleers","Big South", 70,72,102.85,118.56,0.41,0.46,0.78,10,21,6,7,16
"colgate-raiders-boston-university-terriers-201502110059","20150211","away","colgate-raiders","Patriot League", 62,76,122.74,111.43,0.51,0.39,0.65,4,21,8,1,19,"boston-university-terriers","Patriot League", 62,69,110.79,122.03,0.48,0.33,0.72,5,22,4,1,19
"depaul-blue-demons-st-johns-red-storm-201502110534","20150211","home","st-johns-red-storm","Big East", 65,86,133.31,120.91,0.52,0.57,0.75,12,28,6,7,15,"depaul-blue-demons","Big East", 71,78,109.69,120.94,0.45,0.36,0.76,6,19,5,2,25
"elon-phoenix-william-and-mary-tribe-201502110658","20150211","home","william-and-mary-tribe","Colonial Athletic", 61,77,126.31, 95.14,0.49,0.42,0.85,10,25,5,7,11,"elon-phoenix","Southern", 61,58, 94.62,125.62,0.40,0.14,0.83,12,17,9,2,19
"fordham-rams-richmond-spiders-201502110487","20150211","home","richmond-spiders","Atlantic Ten", 64,73,113.62,110.51,0.39,0.32,0.65,14,17,7,1,16,"fordham-rams","Atlantic Ten", 65,71,109.57,112.65,0.45,0.24,0.95,12,29,3,5,20
"george-mason-patriots-davidson-wildcats-201502110156","20150211","home","davidson-wildcats","Southern", 68,92,134.60,103.87,0.48,0.39,0.81,8,20,7,3,22,"george-mason-patriots","Atlantic Ten", 68,71,103.66,134.31,0.56,0.12,0.46,9,24,2,1,25
"george-washington-colonials-duquesne-dukes-201502110174","20150211","home","duquesne-dukes","Atlantic Ten", 58,78,135.36,107.59,0.51,0.48,0.53,13,27,3,4,17,"george-washington-colonials","Atlantic Ten", 61,62,101.55,127.75,0.32,0.28,0.56,22,17,2,0,15
"georgia-bulldogs-texas-am-aggies-201502110587","20150211","away","georgia-bulldogs","Southeastern", 55,62,112.12, 95.85,0.42,0.25,0.75,8,21,8,4,16,"texas-am-aggies","Southeastern", 61,53, 87.53,102.39,0.40,0.40,0.65,5,20,3,3,15
"green-bay-phoenix-youngstown-state-penguins-201502110685","20150211","away","green-bay-phoenix","Horizon League", 59,63,107.19,105.49,0.48,0.29,0.73,5,21,9,5,15,"youngstown-state-penguins","Horizon League", 61,62,101.47,103.10,0.46,0.56,0.71,4,20,4,1,11
"holy-cross-crusaders-army-black-knights-201502110024","20150211","away","holy-cross-crusaders","Patriot League", 67,73,109.41, 95.92,0.46,0.67,0.75,9,28,9,5,11,"army-black-knights","Patriot League", 69,64, 92.79,105.83,0.40,0.38,0.83,8,21,6,5,16
"illinois-state-redbirds-uni-panthers-201502110418","20150211","home","uni-panthers","Missouri Valley", 59,83,140.35,108.23,0.55,0.44,0.81,6,21,4,4,14,"illinois-state-redbirds","Missouri Valley", 57,64,111.67,144.82,0.41,0.31,0.67,14,18,5,1,16
"indiana-hoosiers-maryland-terrapins-201502110343","20150211","home","maryland-terrapins","Atlantic Coast", 60,68,113.06,109.74,0.49,0.48,0.71,6,27,0,8,13,"indiana-hoosiers","Big Ten", 64,66,103.00,106.12,0.37,0.40,0.60,11,17,3,2,15
"indiana-state-sycamores-wichita-state-shockers-201502110648","20150211","home","wichita-state-shockers","Missouri Valley", 63,74,117.68, 90.65,0.42,0.40,0.80,14,24,9,5,24,"indiana-state-sycamores","Missouri Valley", 68,57, 84.01,109.07,0.35,0.23,0.67,6,19,4,4,14
"ipfw-mastodons-iupui-jaguars-201502111090","20150211","away","ipfw-mastodons","Summit", 59,69,116.68, 91.31,0.51,0.37,0.75,5,28,6,7,18,"iupui-jaguars","Summit", 62,54, 86.94,111.09,0.35,0.21,0.67,12,22,3,1,18
"kansas-state-wildcats-west-virginia-mountaineers-201502110636","20150211","home","west-virginia-mountaineers","Big 12", 71,76,107.45,101.80,0.46,0.38,0.61,11,21,11,2,26,"kansas-state-wildcats","Big 12", 66,72,109.21,115.28,0.57,0.33,0.61,8,22,9,1,26
"la-salle-explorers-vcu-rams-201502110613","20150211","away","la-salle-explorers","Atlantic Ten", 73,74,100.76, 93.95,0.45,0.38,0.60,10,36,4,5,21,"vcu-rams","Atlantic Ten", 76,69, 91.24, 97.85,0.30,0.13,0.76,16,26,9,9,16
"lafayette-leopards-loyola-maryland-greyhounds-201502110318","20150211","home","loyola-maryland-greyhounds","Patriot League", 57,62,108.96, 75.57,0.46,0.39,0.78,8,24,8,2,16,"lafayette-leopards","Patriot League", 58,43, 74.62,107.59,0.31,0.22,0.58,7,18,5,2,13
"longwood-lancers-radford-highlanders-201502110483","20150211","home","radford-highlanders","Big South", 65,80,122.87,115.19,0.51,0.42,0.59,13,20,7,6,17,"longwood-lancers","Big South", 70,75,106.98,114.12,0.45,0.33,0.84,6,17,12,0,22
"massachusetts-lowell-river-hawks-vermont-catamounts-201502110616","20150211","home","vermont-catamounts","America East", 64,96,149.81, 82.71,0.67,0.76,0.80,7,31,5,4,18,"massachusetts-lowell-river-hawks","America East", 59,53, 89.15,161.49,0.35,0.38,0.57,6,10,8,3,12
"massachusetts-minutemen-st-bonaventure-bonnies-201502110531","20150211","away","massachusetts-minutemen","Atlantic Ten", 64,55, 86.09, 82.96,0.46,0.22,0.83,3,26,10,4,14,"st-bonaventure-bonnies","Atlantic Ten", 65,53, 81.43, 84.50,0.37,0.21,0.62,11,19,7,3,16
"miami-fl-hurricanes-wake-forest-demon-deacons-201502110628","20150211","home","wake-forest-demon-deacons","Atlantic Coast", 62,72,116.96,113.71,0.46,0.52,0.53,13,23,4,0,14,"miami-fl-hurricanes","Atlantic Coast", 63,70,111.32,114.50,0.45,0.27,0.75,5,23,8,0,19
"morehead-state-eagles-eastern-kentucky-colonels-201502110180","20150211","home","eastern-kentucky-colonels","Ohio Valley", 63,69,109.19, 90.20,0.51,0.33,0.85,1,15,8,4,17,"morehead-state-eagles","Ohio Valley", 62,57, 92.20,111.61,0.42,0.29,0.79,7,18,4,4,23
"oregon-ducks-usc-trojans-201502110609","20150211","away","oregon-ducks","Pac-12", 67,80,119.39,111.93,0.58,0.31,0.88,7,27,3,3,13,"usc-trojans","Pac-12", 68,75,109.76,117.08,0.47,0.22,0.69,11,18,5,3,12
"oregon-state-beavers-ucla-bruins-201502110606","20150211","home","ucla-bruins","Pac-12", 61,75,123.52, 97.17,0.48,0.56,0.70,11,27,3,1,19,"oregon-state-beavers","Pac-12", 60,59, 97.59,124.06,0.38,0.23,0.67,6,14,7,3,18
"penn-state-nittany-lions-ohio-state-buckeyes-201502110443","20150211","home","ohio-state-buckeyes","Big Ten", 72,75,104.55, 76.67,0.44,0.38,0.68,6,31,6,7,16,"penn-state-nittany-lions","Big Ten", 67,55, 82.37,112.33,0.32,0.35,0.61,11,22,1,3,22
"pittsburgh-panthers-louisville-cardinals-201502110314","20150211","home","louisville-cardinals","American Athletic", 63,69,109.65, 88.99,0.50,0.00,0.83,7,30,3,9,18,"pittsburgh-panthers","Atlantic Coast", 62,56, 89.78,110.62,0.38,0.33,0.57,7,20,5,3,18
"rhode-island-rams-saint-josephs-hawks-201502110535","20150211","home","saint-josephs-hawks","Atlantic Ten", 63,65,103.53,101.94,0.41,0.37,0.67,9,23,5,7,16,"rhode-island-rams","Atlantic Ten", 66,64, 97.25, 98.77,0.43,0.29,0.72,6,20,7,5,21
