"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"appalachian-state-mountaineers-ut-arlington-mavericks-201502190588","20150219","home","ut-arlington-mavericks","Sun Belt", 76,81,106.20, 89.15,0.49,0.40,0.68,8,21,10,5,23,"appalachian-state-mountaineers","Southern", 76,68, 89.27,106.33,0.45,0.29,0.77,5,24,7,1,18
"arkansas-state-red-wolves-ualr-trojans-201502190020","20150219","home","ualr-trojans","Sun Belt", 60,70,116.29, 94.70,0.46,0.35,0.83,6,22,4,4,11,"arkansas-state-red-wolves","Sun Belt", 60,57, 95.34,117.09,0.40,0.36,0.89,10,20,1,2,16
"bryant-bulldogs-wagner-seahawks-201502190627","20150219","away","bryant-bulldogs","Northeast", 70,66, 93.73, 92.31,0.34,0.19,0.88,9,29,8,7,18,"wagner-seahawks","Northeast", 70,65, 93.39, 94.83,0.38,0.15,0.70,12,28,8,4,21
"cal-poly-mustangs-cal-state-fullerton-titans-201502190219","20150219","away","cal-poly-mustangs","Big West", 54,65,119.63, 99.38,0.47,0.47,0.81,5,14,7,4,11,"cal-state-fullerton-titans","Big West", 55,54, 99.03,119.20,0.55,0.75,0.38,5,22,4,2,16
"campbell-fighting-camels-coastal-carolina-chanticleers-201502190122","20150219","home","coastal-carolina-chanticleers","Big South", 60,81,135.65, 95.46,0.54,0.50,0.59,13,26,5,3,19,"campbell-fighting-camels","Big South", 59,57, 96.70,137.42,0.31,0.30,0.75,7,15,6,4,19
"canisius-golden-griffins-siena-saints-201502190512","20150219","away","canisius-golden-griffins","Metro Atlantic Athletic", 63,69,110.36,100.77,0.52,0.41,0.80,5,18,5,5,14,"siena-saints","Metro Atlantic Athletic", 64,63, 99.02,108.45,0.45,0.40,1.00,3,17,10,4,17
"chicago-state-cougars-bakersfield-roadrunners-201502191105","20150219","home","bakersfield-roadrunners","Western Athletic", 53,64,121.77, 97.03,0.50,0.55,0.70,9,23,3,3,14,"chicago-state-cougars","Western Athletic", 55,51, 92.59,116.19,0.37,0.43,0.60,8,16,9,2,12
"connecticut-huskies-memphis-tigers-201502190349","20150219","home","memphis-tigers","American Athletic", 67,75,111.81,107.33,0.47,0.42,0.60,6,19,7,12,18,"connecticut-huskies","American Athletic", 64,72,112.87,117.57,0.41,0.25,0.68,18,21,7,1,22
"eastern-kentucky-colonels-belmont-bruins-201502190047","20150219","home","belmont-bruins","Ohio Valley", 62,66,106.51, 98.44,0.40,0.35,0.83,13,25,8,0,15,"eastern-kentucky-colonels","Ohio Valley", 63,61, 97.34,105.32,0.44,0.22,0.78,4,15,11,4,17
"eastern-washington-eagles-southern-utah-thunderbirds-201502190522","20150219","away","eastern-washington-eagles","Big Sky", 70,78,110.92,106.66,0.43,0.39,0.70,5,23,10,5,17,"southern-utah-thunderbirds","Big Sky", 70,75,107.76,112.07,0.52,0.50,0.55,6,31,3,3,25
