"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"auburn-tigers-colorado-buffaloes-201411170125","20141117","home","colorado-buffaloes","Pac-12", 68,90,132.46, 86.84,0.58,0.36,0.79,8,36,6,6,20,"auburn-tigers","Southeastern", 73,59, 80.34,122.55,0.29,0.19,0.70,11,16,6,1,23
"belmont-bruins-lipscomb-bisons-201411171281","20141117","away","belmont-bruins","Ohio Valley", 70,87,123.59, 88.08,0.58,0.48,0.71,7,33,8,6,14,"lipscomb-bisons","Atlantic Sun", 70,62, 88.77,124.57,0.33,0.27,0.70,14,17,6,1,11
"bethune-cookman-wildcats-arizona-state-sun-devils-201411170018","20141117","home","arizona-state-sun-devils","Pac-12", 55,49, 89.51, 71.24,0.38,0.36,0.68,8,23,7,4,15,"bethune-cookman-wildcats","Mid-Eastern", 57,39, 68.05, 85.50,0.32,0.25,0.58,7,18,5,0,16
"binghamton-bearcats-providence-friars-201411170472","20141117","home","providence-friars","Big East", 66,66,100.51, 68.53,0.41,0.00,0.75,19,29,12,8,19,"binghamton-bearcats","America East", 67,45, 66.75, 97.90,0.33,0.17,0.55,6,16,5,2,19
"bucknell-bison-michigan-wolverines-201411170357","20141117","home","michigan-wolverines","Big Ten", 65,77,118.74, 81.73,0.46,0.44,0.61,10,26,7,4,13,"bucknell-bison","Patriot League", 64,53, 82.77,120.25,0.40,0.30,0.75,4,24,1,1,21
"central-connecticut-state-blue-devils-maryland-terrapins-201411170343","20141117","home","maryland-terrapins","Atlantic Coast", 69,93,135.39, 82.98,0.56,0.43,0.72,10,27,7,9,13,"central-connecticut-state-blue-devils","Northeast", 72,57, 79.43,129.60,0.35,0.33,0.60,11,16,4,0,13
"delaware-fightin-blue-hens-liberty-flames-201411170306","20141117","home","liberty-flames","Big South", 61,61,100.74, 90.83,0.38,0.33,0.88,10,25,1,5,19,"delaware-fightin-blue-hens","Colonial Athletic", 65,55, 84.81, 94.07,0.30,0.12,0.67,19,20,4,2,22
"detroit-titans-oregon-ducks-201411170449","20141117","home","oregon-ducks","Pac-12", 75,83,110.21, 87.64,0.45,0.27,0.64,13,28,6,6,16,"detroit-titans","Horizon League", 74,66, 89.69,112.80,0.36,0.41,0.79,10,21,8,0,21
"gardner-webb-runnin-bulldogs-charleston-cougars-201411170107","20141117","away","gardner-webb-runnin-bulldogs","Big South", 75,80,106.56, 89.25,0.43,0.39,0.59,11,29,3,0,22,"charleston-cougars","Colonial Athletic", 69,67, 96.97,115.78,0.39,0.30,0.67,8,29,5,2,27
"georgia-state-panthers-iowa-state-cyclones-201411170277","20141117","home","iowa-state-cyclones","Big 12", 71,81,113.98, 81.62,0.48,0.30,0.79,6,30,5,4,12,"georgia-state-panthers","Sun Belt", 72,58, 80.15,111.94,0.39,0.26,0.60,6,21,4,1,18
"hofstra-pride-north-carolina-state-wolfpack-201411170411","20141117","home","north-carolina-state-wolfpack","Atlantic Coast", 73,76,104.54, 88.04,0.37,0.30,0.65,16,32,5,7,19,"hofstra-pride","Colonial Athletic", 72,64, 88.92,105.59,0.31,0.32,0.62,16,28,6,1,20
"ipfw-mastodons-siue-cougars-201411171196","20141117","away","ipfw-mastodons","Summit", 67,74,109.65,105.20,0.44,0.41,0.68,8,25,5,3,17,"siue-cougars","Ohio Valley", 65,71,108.48,113.07,0.42,0.28,0.77,13,21,4,4,22
"jacksonville-state-gamecocks-louisville-cardinals-201411170314","20141117","home","louisville-cardinals","American Athletic", 67,88,131.28, 58.18,0.47,0.19,0.48,29,30,12,4,16,"jacksonville-state-gamecocks","Ohio Valley", 65,39, 60.01,135.40,0.28,0.19,0.50,7,17,5,1,21
"louisiana-lafayette-ragin-cajuns-tulsa-golden-hurricane-201411170599","20141117","home","tulsa-golden-hurricane","Conference USA", 72,64, 88.98, 73.68,0.42,0.30,0.74,8,28,8,3,15,"louisiana-lafayette-ragin-cajuns","Sun Belt", 73,53, 72.48, 87.52,0.41,0.36,0.62,4,25,8,4,25
"louisiana-tech-bulldogs-temple-owls-201411170577","20141117","home","temple-owls","American Athletic", 78,82,105.10, 96.12,0.43,0.33,0.69,6,36,6,6,21,"louisiana-tech-bulldogs","Conference USA", 80,75, 93.73,102.48,0.40,0.35,0.46,8,27,7,4,28
"maine-black-bears-njit-highlanders-201411171186","20141117","home","njit-highlanders","Independents", 72,90,124.92,119.36,0.59,0.33,0.63,7,19,8,6,20,"maine-black-bears","America East", 74,86,116.38,121.79,0.51,0.47,0.81,10,19,8,1,27
"maryland-eastern-shore-hawks-villanova-wildcats-201411170617","20141117","home","villanova-wildcats","Big East", 59,81,138.26, 75.11,0.57,0.33,0.84,10,19,12,4,20,"maryland-eastern-shore-hawks","Mid-Eastern", 58,44, 75.29,138.60,0.34,0.27,0.56,9,13,10,0,14
"miami-fl-hurricanes-florida-gators-201411170210","20141117","away","miami-fl-hurricanes","Atlantic Coast", 62,69,110.45,107.25,0.49,0.50,0.71,5,18,4,4,12,"florida-gators","Southeastern", 61,67,110.30,113.59,0.52,0.47,0.78,4,17,8,5,18
"mississippi-valley-state-delta-devils-mississippi-state-bulldogs-201411170366","20141117","home","mississippi-state-bulldogs","Southeastern", 79,89,112.78, 86.17,0.60,0.27,0.72,11,34,6,6,17,"mississippi-valley-state-delta-devils","Southwestern Athletic", 81,68, 83.78,109.65,0.35,0.29,0.67,8,12,16,0,21
"montana-state-bobcats-grand-canyon-antelopes-201411170237","20141117","home","grand-canyon-antelopes","Western Athletic", 65,61, 93.48, 68.96,0.44,0.26,0.76,2,21,6,3,22,"montana-state-bobcats","Big Sky", 65,45, 69.01, 93.55,0.35,0.20,0.52,7,20,8,2,24
"new-mexico-state-aggies-saint-marys-gaels-201411170538","20141117","home","saint-marys-gaels","West Coast", 71,83,117.27,100.32,0.54,0.55,0.81,11,25,7,1,30,"new-mexico-state-aggies","Western Athletic", 72,71, 98.19,114.78,0.36,0.20,0.68,13,15,8,4,28
"nicholls-colonels-north-texas-mean-green-201411170415","20141117","home","north-texas-mean-green","Conference USA", 75,71, 94.94, 76.22,0.34,0.09,0.77,17,31,9,3,19,"nicholls-colonels","Southland", 76,57, 74.64, 92.97,0.33,0.20,0.56,9,21,11,4,29
"north-dakota-state-bison-iowa-hawkeyes-201411170276","20141117","home","iowa-hawkeyes","Big Ten", 74,87,116.94, 75.27,0.54,0.45,0.90,6,36,10,4,18,"north-dakota-state-bison","Summit", 76,56, 73.24,113.78,0.27,0.37,0.71,10,20,9,4,16
"northwestern-wildcats-brown-bears-201411170064","20141117","away","northwestern-wildcats","Big Ten", 62,69,110.62, 89.78,0.44,0.57,0.81,10,28,5,1,26,"brown-bears","Ivy League", 64,56, 87.29,107.56,0.36,0.40,0.67,5,19,5,3,18
"oakland-golden-grizzlies-eastern-michigan-eagles-201411170181","20141117","home","eastern-michigan-eagles","Mid-American", 70,89,127.65,110.44,0.49,0.35,0.63,14,27,7,2,21,"oakland-golden-grizzlies","Horizon League", 70,77,109.99,127.13,0.44,0.38,0.61,13,22,4,1,28
"ole-miss-rebels-troy-trojans-201411170596","20141117","away","ole-miss-rebels","Southeastern", 66,74,111.35, 96.30,0.50,0.25,0.82,16,23,8,3,22,"troy-trojans","Sun Belt", 66,64, 96.27,111.31,0.32,0.24,0.77,14,12,10,3,16
