"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"american-university-eagles-army-black-knights-201502220024","20150222","home","army-black-knights","Patriot League", 58,72,124.58,109.01,0.52,0.50,0.62,7,27,4,4,18,"american-university-eagles","Patriot League", 62,63,102.18,116.78,0.41,0.30,0.73,7,19,5,0,25
"boston-university-terriers-bucknell-bison-201502220066","20150222","home","bucknell-bison","Patriot League", 68,78,114.12,100.95,0.46,0.44,0.72,5,23,3,1,25,"boston-university-terriers","Patriot League", 66,69,104.58,118.22,0.47,0.44,0.61,1,23,5,2,22
"charleston-cougars-james-madison-dukes-201502220282","20150222","home","james-madison-dukes","Colonial Athletic", 57,68,118.80,106.57,0.41,0.38,0.69,11,24,8,0,14,"charleston-cougars","Colonial Athletic", 58,61,105.42,117.52,0.42,0.33,0.89,7,18,3,2,23
"cleveland-state-vikings-milwaukee-panthers-201502220654","20150222","home","milwaukee-panthers","Horizon League", 57,66,116.48,105.89,0.43,0.42,0.74,10,18,9,5,12,"cleveland-state-vikings","Horizon League", 56,60,106.38,117.02,0.37,0.42,0.60,18,19,6,6,18
"colgate-raiders-loyola-maryland-greyhounds-201502220318","20150222","home","loyola-maryland-greyhounds","Patriot League", 77,80,103.91,101.31,0.37,0.30,0.69,11,31,9,6,20,"colgate-raiders","Patriot League", 79,78, 98.66,101.19,0.42,0.30,0.69,5,34,2,6,23
"evansville-aces-wichita-state-shockers-201502220648","20150222","home","wichita-state-shockers","Missouri Valley", 60,62,103.25, 71.61,0.39,0.37,0.44,10,29,9,4,14,"evansville-aces","Missouri Valley", 62,43, 69.91,100.79,0.31,0.08,0.71,5,27,2,1,18
"florida-state-seminoles-virginia-cavaliers-201502220618","20150222","home","virginia-cavaliers","Atlantic Coast", 55,51, 93.49, 75.16,0.44,0.09,0.52,8,23,11,3,9,"florida-state-seminoles","Atlantic Coast", 59,41, 69.22, 86.10,0.33,0.21,0.58,4,23,5,5,20
"holy-cross-crusaders-navy-midshipmen-201502220392","20150222","home","navy-midshipmen","Patriot League", 67,84,125.58,104.65,0.52,0.36,0.82,5,25,4,5,17,"holy-cross-crusaders","Patriot League", 66,70,106.68,128.02,0.41,0.40,0.69,8,24,2,5,26
"indiana-hoosiers-rutgers-scarlet-knights-201502220492","20150222","away","indiana-hoosiers","Big Ten", 69,84,122.38, 78.67,0.53,0.37,0.60,9,32,3,4,23,"rutgers-scarlet-knights","American Athletic", 67,54, 80.50,125.22,0.37,0.33,0.40,8,20,6,2,17
"iowa-hawkeyes-nebraska-cornhuskers-201502220400","20150222","away","iowa-hawkeyes","Big Ten", 59,74,126.00, 78.33,0.50,0.50,0.85,10,26,8,4,15,"nebraska-cornhuskers","Big Ten", 61,46, 75.28,121.11,0.33,0.11,0.71,8,19,7,5,14
"la-salle-explorers-saint-louis-billikens-201502220536","20150222","home","saint-louis-billikens","Atlantic Ten", 72,68, 94.54, 88.98,0.42,0.29,0.74,10,18,8,0,20,"la-salle-explorers","Atlantic Ten", 72,64, 89.04, 94.60,0.47,0.09,0.76,2,19,11,4,21
"lafayette-leopards-lehigh-mountain-hawks-201502220303","20150222","away","lafayette-leopards","Patriot League", 59,63,106.02,102.65,0.43,0.36,0.75,8,17,6,1,15,"lehigh-mountain-hawks","Patriot League", 62,61, 99.09,102.34,0.40,0.33,0.67,13,20,3,2,11
"memphis-tigers-ucf-knights-201502220103","20150222","away","memphis-tigers","American Athletic", 73,75,102.83, 89.12,0.39,0.19,0.76,17,28,8,6,16,"ucf-knights","American Athletic", 73,65, 89.06,102.76,0.38,0.25,0.42,12,26,8,4,15
"michigan-state-spartans-illinois-fighting-illini-201502220267","20150222","away","michigan-state-spartans","Big Ten", 60,60,100.00, 88.33,0.43,0.20,0.85,4,28,2,3,24,"illinois-fighting-illini","Big Ten", 60,53, 88.62,100.32,0.29,0.12,0.75,8,17,5,2,22
"missouri-state-bears-drake-bulldogs-201502220170","20150222","home","drake-bulldogs","Missouri Valley", 59,78,132.49, 73.04,0.52,0.62,1.00,5,29,4,4,12,"missouri-state-bears","Missouri Valley", 60,43, 71.93,130.47,0.28,0.16,0.89,9,20,2,2,14
"monmouth-hawks-iona-gaels-201502220275","20150222","home","iona-gaels","Metro Atlantic Athletic", 66,69,105.16,103.63,0.40,0.30,0.62,11,17,9,1,22,"monmouth-hawks","Metro Atlantic Athletic", 67,68,101.30,102.79,0.51,0.20,0.61,9,22,5,3,22
"ohio-state-buckeyes-michigan-wolverines-201502220357","20150222","home","michigan-wolverines","Big Ten", 56,64,113.38,100.98,0.47,0.37,0.62,8,20,5,1,11,"ohio-state-buckeyes","Big Ten", 55,57,102.90,115.54,0.42,0.26,0.67,13,22,3,4,16
"southeast-missouri-state-redhawks-eastern-illinois-panthers-201502220179","20150222","home","eastern-illinois-panthers","Ohio Valley", 61,73,118.95,105.92,0.50,0.44,0.70,5,22,2,2,10,"southeast-missouri-state-redhawks","Ohio Valley", 62,65,105.18,118.12,0.39,0.32,1.00,15,20,6,3,21
"temple-owls-tulsa-golden-hurricane-201502220599","20150222","home","tulsa-golden-hurricane","Conference USA", 63,55, 87.74, 62.21,0.38,0.25,0.54,6,34,9,6,19,"temple-owls","American Athletic", 66,39, 59.39, 83.76,0.25,0.07,0.42,12,30,7,3,18
"tulane-green-wave-connecticut-huskies-201502220129","20150222","home","connecticut-huskies","American Athletic", 62,67,108.92, 97.54,0.53,0.42,0.59,5,21,9,8,15,"tulane-green-wave","Conference USA", 61,60, 99.17,110.74,0.38,0.40,0.63,9,21,6,1,17
"uic-flames-oakland-golden-grizzlies-201502220441","20150222","home","oakland-golden-grizzlies","Horizon League", 59,81,136.86, 94.62,0.49,0.54,0.71,11,28,5,3,17,"uic-flames","Horizon League", 62,56, 90.37,130.71,0.39,0.22,0.50,8,20,6,4,11
"usc-trojans-arizona-state-sun-devils-201502220018","20150222","home","arizona-state-sun-devils","Pac-12", 66,64, 97.54, 89.92,0.33,0.23,0.77,13,23,7,3,12,"usc-trojans","Pac-12", 64,59, 92.59,100.44,0.45,0.40,0.60,6,26,7,9,24
"utah-runnin-utes-oregon-ducks-201502220449","20150222","home","oregon-ducks","Pac-12", 62,69,111.35, 93.60,0.44,0.35,0.83,9,22,7,2,13,"utah-runnin-utes","Pac-12", 62,58, 92.84,110.45,0.37,0.28,0.71,9,20,7,5,17
"washington-huskies-washington-state-cougars-201502220632","20150222","away","washington-huskies","Pac-12", 65,87,134.66,130.01,0.50,0.35,0.75,7,15,6,2,22,"washington-state-cougars","Pac-12", 64,84,132.08,136.79,0.55,0.67,0.80,7,21,1,1,21
"western-kentucky-hilltoppers-middle-tennessee-blue-raiders-201502220359","20150222","home","middle-tennessee-blue-raiders","Conference USA", 63,68,108.77,105.57,0.60,0.52,0.60,0,25,4,2,19,"western-kentucky-hilltoppers","Sun Belt", 67,66, 98.18,101.15,0.40,0.29,0.74,10,19,6,3,16
"william-and-mary-tribe-hofstra-pride-201502220252","20150222","away","william-and-mary-tribe","Colonial Athletic", 67,80,119.90,116.91,0.49,0.35,0.85,3,22,10,2,13,"hofstra-pride","Colonial Athletic", 68,78,114.84,117.79,0.45,0.42,0.70,11,26,3,0,16
