"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"american-university-eagles-brown-bears-201412030064","20141203","away","american-university-eagles","Patriot League", 57,66,116.57, 86.55,0.50,0.45,0.71,6,25,6,4,16,"brown-bears","Ivy League", 56,49, 87.96,118.48,0.34,0.20,0.63,13,18,4,4,22
"army-black-knights-delaware-fightin-blue-hens-201412030159","20141203","away","army-black-knights","Patriot League", 59,73,123.19,116.44,0.48,0.41,0.65,7,16,5,5,20,"delaware-fightin-blue-hens","Colonial Athletic", 59,69,116.35,123.09,0.47,0.62,0.62,11,20,6,3,20
"auburn-tigers-texas-tech-red-raiders-201412030592","20141203","home","texas-tech-red-raiders","Big 12", 55,46, 83.01, 79.40,0.41,0.11,0.55,6,22,7,6,14,"auburn-tigers","Southeastern", 55,44, 80.09, 83.73,0.36,0.32,0.36,9,19,6,1,26
"ball-state-cardinals-eastern-illinois-panthers-201412030179","20141203","home","eastern-illinois-panthers","Ohio Valley", 63,61, 97.31, 86.14,0.43,0.36,0.57,6,26,8,7,21,"ball-state-cardinals","Mid-American", 64,54, 83.99, 94.87,0.30,0.29,0.67,11,24,6,2,23
"binghamton-bearcats-boston-university-terriers-201412030059","20141203","home","boston-university-terriers","Patriot League", 56,77,137.87,116.39,0.52,0.50,0.54,12,19,8,1,20,"binghamton-bearcats","America East", 62,65,105.67,125.18,0.45,0.38,0.76,7,16,3,1,18
"bowling-green-falcons-western-kentucky-hilltoppers-201412030639","20141203","home","western-kentucky-hilltoppers","Sun Belt", 70,62, 88.56, 74.28,0.44,0.18,0.65,7,29,5,6,16,"bowling-green-falcons","Mid-American", 65,52, 79.45, 94.73,0.35,0.29,0.62,10,23,7,0,18
"buffalo-bulls-st-bonaventure-bonnies-201412030531","20141203","home","st-bonaventure-bonnies","Atlantic Ten", 68,72,105.12, 91.98,0.47,0.36,0.50,7,26,8,4,21,"buffalo-bulls","Mid-American", 69,63, 90.92,103.91,0.39,0.35,0.85,6,27,2,5,23
"butler-bulldogs-indiana-state-sycamores-201412030274","20141203","away","butler-bulldogs","Big East", 62,77,124.55, 87.34,0.54,0.43,0.62,10,27,11,1,20,"indiana-state-sycamores","Missouri Valley", 66,54, 82.18,117.18,0.38,0.25,0.55,6,17,4,1,21
"cal-state-fullerton-titans-ucla-bruins-201412030606","20141203","home","ucla-bruins","Pac-12", 70,73,103.92, 64.06,0.45,0.42,0.54,12,37,7,6,17,"cal-state-fullerton-titans","Big West", 70,45, 64.70,104.96,0.24,0.20,0.68,7,23,7,2,15
"canisius-golden-griffins-saint-peters-peacocks-201412030543","20141203","away","canisius-golden-griffins","Metro Atlantic Athletic", 55,60,108.32,102.90,0.45,0.38,0.67,7,18,6,3,14,"saint-peters-peacocks","Metro Atlantic Athletic", 56,57,102.15,107.53,0.49,0.54,0.40,7,20,4,3,12
"central-connecticut-state-blue-devils-rider-broncs-201412030488","20141203","home","rider-broncs","Metro Atlantic Athletic", 66,69,104.32, 84.66,0.47,0.28,0.50,15,23,8,3,17,"central-connecticut-state-blue-devils","Northeast", 62,56, 91.04,112.17,0.43,0.38,0.59,8,19,11,3,11
"charlotte-49ers-davidson-wildcats-201412030156","20141203","home","davidson-wildcats","Southern", 73,92,125.44,117.26,0.58,0.47,0.58,8,22,3,3,26,"charlotte-49ers","Conference USA", 72,86,118.97,127.27,0.51,0.29,0.57,10,18,7,1,22
"coppin-state-eagles-towson-tigers-201412030595","20141203","home","towson-tigers","Colonial Athletic", 76,84,110.31, 99.80,0.46,0.22,0.72,13,32,7,5,19,"coppin-state-eagles","Mid-Eastern", 74,76,102.02,112.76,0.39,0.41,0.62,11,18,9,6,30
"creighton-bluejays-tulsa-golden-hurricane-201412030599","20141203","home","tulsa-golden-hurricane","Conference USA", 65,77,118.52, 98.51,0.48,0.37,0.55,9,23,6,5,19,"creighton-bluejays","Big East", 65,64, 98.29,118.26,0.38,0.30,0.74,6,20,1,2,25
"dartmouth-big-green-longwood-lancers-201412031219","20141203","home","longwood-lancers","Big South", 55,74,134.29,132.48,0.51,0.43,0.79,8,9,5,2,17,"dartmouth-big-green","Ivy League", 54,73,135.73,137.59,0.56,0.44,0.58,11,17,6,4,22
