"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"california-golden-bears-washington-huskies-201502010630","20150201","away","california-golden-bears","Pac-12", 73,90,124.01,121.25,0.60,0.43,0.75,6,28,5,2,21,"washington-huskies","Pac-12", 73,88,119.83,122.55,0.53,0.42,0.70,2,18,8,3,15
"cincinnati-bearcats-east-carolina-pirates-201502010178","20150201","home","east-carolina-pirates","Conference USA", 55,50, 91.62, 84.29,0.40,0.21,0.67,5,18,8,1,13,"cincinnati-bearcats","American Athletic", 52,46, 87.68, 95.30,0.36,0.17,0.79,9,24,5,9,15
"connecticut-huskies-houston-cougars-201502010254","20150201","home","houston-cougars","American Athletic", 66,70,106.37,103.33,0.37,0.24,0.78,6,26,5,5,17,"connecticut-huskies","American Athletic", 70,68, 97.63,100.51,0.39,0.35,0.67,11,35,0,3,16
"fordham-rams-dayton-flyers-201502010157","20150201","home","dayton-flyers","Atlantic Ten", 74,101,136.37,103.96,0.62,0.41,0.82,3,27,7,1,16,"fordham-rams","Atlantic Ten", 74,77,103.49,135.75,0.45,0.17,0.70,8,19,8,0,26
"manhattan-jaspers-monmouth-hawks-201502010370","20150201","away","manhattan-jaspers","Metro Atlantic Athletic", 72,87,121.60,106.23,0.54,0.45,0.67,6,20,11,2,30,"monmouth-hawks","Metro Atlantic Athletic", 74,76,102.12,116.90,0.38,0.27,0.79,11,18,4,2,28
"marist-red-foxes-canisius-golden-griffins-201502010097","20150201","away","marist-red-foxes","Metro Atlantic Athletic", 62,75,120.61,107.74,0.54,0.30,0.66,2,25,6,2,12,"canisius-golden-griffins","Metro Atlantic Athletic", 65,67,103.40,115.74,0.31,0.27,0.70,27,24,3,2,20
"miami-fl-hurricanes-florida-state-seminoles-201502010213","20150201","home","florida-state-seminoles","Atlantic Coast", 53,55,102.86,100.99,0.54,0.33,0.67,7,16,5,3,12,"miami-fl-hurricanes","Atlantic Coast", 53,54,101.86,103.74,0.43,0.33,0.55,8,11,5,1,16
"michigan-wolverines-michigan-state-spartans-201502010358","20150201","home","michigan-state-spartans","Big Ten", 66,76,115.66,100.44,0.47,0.36,0.64,12,29,10,7,13,"michigan-wolverines","Big Ten", 70,66, 94.50,108.82,0.44,0.30,0.60,4,21,5,0,19
"north-dakota-state-bison-western-illinois-leathernecks-201502010638","20150201","away","north-dakota-state-bison","Summit", 59,64,109.33,105.92,0.40,0.38,0.67,11,22,7,1,16,"western-illinois-leathernecks","Summit", 59,62,105.01,108.40,0.44,0.53,0.60,6,26,3,3,16
"oakland-golden-grizzlies-youngstown-state-penguins-201502010685","20150201","away","oakland-golden-grizzlies","Horizon League", 69,96,139.96,116.63,0.55,0.39,0.77,11,20,9,3,15,"youngstown-state-penguins","Horizon League", 72,80,111.15,133.38,0.44,0.26,0.90,11,17,7,2,15
"quinnipiac-bobcats-niagara-purple-eagles-201502010408","20150201","home","niagara-purple-eagles","Metro Atlantic Athletic", 82,105,127.74,121.65,0.48,0.55,0.83,10,24,8,2,20,"quinnipiac-bobcats","Metro Atlantic Athletic", 81,100,122.87,129.02,0.47,0.36,0.79,14,26,5,2,24
"utah-runnin-utes-usc-trojans-201502010609","20150201","away","utah-runnin-utes","Pac-12", 60,67,112.34, 65.39,0.46,0.20,0.87,10,28,9,3,15,"usc-trojans","Pac-12", 65,39, 59.72,102.60,0.27,0.08,0.63,5,19,6,3,16
