"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"alabama-state-hornets-arkansas-razorbacks-201411160019","20141116","home","arkansas-razorbacks","Southeastern", 79,97,123.56,100.63,0.57,0.57,0.72,6,19,14,6,13,"alabama-state-hornets","Southwestern Athletic", 81,79, 97.10,119.22,0.44,0.50,0.80,12,20,7,3,27
"alcorn-state-braves-texas-longhorns-201411160585","20141116","home","texas-longhorns","Big 12", 61,85,139.33, 86.87,0.57,0.48,0.50,13,30,4,9,10,"alcorn-state-braves","Southwestern Athletic", 64,53, 83.36,133.70,0.30,0.37,0.73,11,9,2,3,18
"buffalo-bulls-kentucky-wildcats-201411160292","20141116","home","kentucky-wildcats","Southeastern", 66,71,107.30, 78.59,0.41,0.30,0.65,17,26,10,7,21,"buffalo-bulls","Mid-American", 66,52, 78.53,107.22,0.35,0.33,0.76,4,18,5,3,21
"cal-state-fullerton-titans-new-mexico-lobos-201411160404","20141116","home","new-mexico-lobos","Mountain West", 58,67,116.13,102.26,0.49,0.56,0.67,9,25,1,3,16,"cal-state-fullerton-titans","Big West", 61,59, 97.05,110.21,0.44,0.41,0.29,4,14,2,4,29
"central-arkansas-bears-omaha-mavericks-201411161337","20141116","home","omaha-mavericks","Summit", 77,100,129.04, 96.78,0.45,0.50,0.68,26,25,7,2,20,"central-arkansas-bears","Southland", 80,75, 93.68,124.90,0.44,0.43,0.67,5,17,5,5,24
"charlotte-49ers-elon-phoenix-201411160195","20141116","away","charlotte-49ers","Conference USA", 72,73,101.12, 83.11,0.50,0.47,0.50,10,32,6,4,25,"elon-phoenix","Southern", 75,60, 79.62, 96.87,0.32,0.15,0.65,14,21,5,1,27
"chattanooga-mocs-wisconsin-badgers-201411160657","20141116","home","wisconsin-badgers","Big Ten", 67,89,132.58, 67.04,0.53,0.44,0.74,10,35,5,2,13,"chattanooga-mocs","Southern", 67,45, 67.20,132.92,0.32,0.27,0.30,2,16,7,4,19
"chicago-state-cougars-creighton-bluejays-201411160133","20141116","home","creighton-bluejays","Big East", 76,84,111.01, 87.22,0.45,0.33,0.81,9,24,8,3,16,"chicago-state-cougars","Western Athletic", 70,66, 94.50,120.27,0.45,0.43,0.60,6,23,10,1,21
"coastal-carolina-chanticleers-ucla-bruins-201411160606","20141116","home","ucla-bruins","Pac-12", 68,84,122.63,103.66,0.44,0.40,0.85,14,28,4,3,18,"coastal-carolina-chanticleers","Big South", 70,71,101.42,119.99,0.40,0.18,0.83,8,22,7,1,18
"coppin-state-eagles-illinois-fighting-illini-201411160267","20141116","home","illinois-fighting-illini","Big Ten", 77,114,148.39, 72.89,0.55,0.54,0.89,12,35,10,5,16,"coppin-state-eagles","Mid-Eastern", 76,56, 73.63,149.89,0.30,0.21,0.73,14,19,7,7,16
