"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"alabama-state-hornets-western-illinois-leathernecks-201412130638","20141213","home","western-illinois-leathernecks","Summit", 75,78,104.07, 90.72,0.45,0.36,0.71,8,30,6,0,14,"alabama-state-hornets","Southwestern Athletic", 76,68, 89.52,102.69,0.43,0.16,0.47,12,24,4,5,16
"alcorn-state-braves-ohio-bobcats-201412130442","20141213","home","ohio-bobcats","Mid-American", 63,66,104.13, 86.77,0.47,0.35,0.58,7,25,4,3,16,"alcorn-state-braves","Southwestern Athletic", 66,55, 83.52,100.22,0.33,0.25,0.88,11,21,6,1,16
"arkansas-state-red-wolves-toledo-rockets-201412130594","20141213","home","toledo-rockets","Mid-American", 63,73,115.43,102.78,0.41,0.30,0.80,7,21,2,3,11,"arkansas-state-red-wolves","Sun Belt", 64,65,101.36,113.83,0.43,0.39,0.75,5,24,4,3,19
"army-black-knights-usc-trojans-201412130609","20141213","away","army-black-knights","Patriot League", 79,85,108.14, 97.96,0.43,0.22,0.72,11,30,6,4,25,"usc-trojans","Pac-12", 83,77, 92.94,102.60,0.40,0.21,0.54,13,27,9,2,22
"bakersfield-roadrunners-portland-state-vikings-201412131033","20141213","home","portland-state-vikings","Big Sky", 63,65,102.78, 93.30,0.42,0.29,0.80,6,24,6,8,18,"bakersfield-roadrunners","Western Athletic", 67,59, 88.37, 97.35,0.30,0.29,0.78,14,17,8,1,21
"ball-state-cardinals-valparaiso-crusaders-201412130614","20141213","home","valparaiso-crusaders","Horizon League", 66,65, 99.06, 94.49,0.36,0.29,0.62,7,26,7,3,15,"ball-state-cardinals","Mid-American", 65,62, 96.00,100.64,0.40,0.47,0.78,5,26,4,2,21
"byu-cougars-weber-state-wildcats-201412130633","20141213","away","byu-cougars","West Coast", 61,76,125.61, 99.17,0.54,0.63,0.74,8,26,8,1,25,"weber-state-wildcats","Big Sky", 62,60, 97.05,122.93,0.37,0.25,0.79,8,16,6,2,17
"cal-poly-mustangs-fresno-state-bulldogs-201412130217","20141213","home","fresno-state-bulldogs","Mountain West", 59,63,106.88, 96.70,0.48,0.35,0.67,5,23,6,7,20,"cal-poly-mustangs","Big West", 60,57, 94.51,104.46,0.30,0.16,0.74,15,21,7,0,20
"cal-state-fullerton-titans-nevada-wolf-pack-201412130402","20141213","away","cal-state-fullerton-titans","Big West", 55,65,119.05,100.73,0.41,0.38,0.72,14,23,2,3,11,"nevada-wolf-pack","Mountain West", 58,55, 94.38,111.55,0.37,0.31,0.83,8,19,4,7,18
"canisius-golden-griffins-massachusetts-minutemen-201412130344","20141213","home","massachusetts-minutemen","Atlantic Ten", 61,75,123.32, 95.37,0.50,0.37,0.69,11,26,2,4,13,"canisius-golden-griffins","Metro Atlantic Athletic", 61,58, 94.77,122.55,0.38,0.35,0.60,6,17,6,2,24
"cincinnati-bearcats-nebraska-cornhuskers-201412130400","20141213","home","nebraska-cornhuskers","Big Ten", 71,56, 78.91, 77.50,0.33,0.24,0.87,8,34,5,4,21,"cincinnati-bearcats","American Athletic", 73,55, 74.99, 76.35,0.32,0.18,0.50,13,26,9,3,21
"cleveland-state-vikings-bowling-green-falcons-201412130061","20141213","home","bowling-green-falcons","Mid-American", 71,67, 94.06, 80.02,0.42,0.42,0.75,6,30,7,5,14,"cleveland-state-vikings","Horizon League", 69,57, 82.87, 97.41,0.33,0.22,0.79,10,16,13,2,25
"dayton-flyers-arkansas-razorbacks-201412130019","20141213","home","arkansas-razorbacks","Southeastern", 62,69,110.62, 88.17,0.49,0.38,0.76,10,23,9,6,16,"dayton-flyers","Atlantic Ten", 67,55, 82.26,103.19,0.40,0.28,0.57,4,15,7,0,21
