"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"canisius-golden-griffins-monmouth-hawks-201502080370","20150208","home","monmouth-hawks","Metro Atlantic Athletic", 55,44, 80.44, 73.13,0.32,0.12,0.71,11,21,7,1,13,"canisius-golden-griffins","Metro Atlantic Athletic", 56,40, 72.03, 79.23,0.34,0.21,0.33,8,20,5,6,17
"clemson-tigers-miami-fl-hurricanes-201502080355","20150208","home","miami-fl-hurricanes","Atlantic Coast", 53,56,104.73, 84.16,0.40,0.38,0.67,9,25,5,7,9,"clemson-tigers","Atlantic Coast", 58,45, 77.51, 96.46,0.33,0.25,0.00,11,19,8,2,12
"holy-cross-crusaders-bucknell-bison-201502080066","20150208","home","bucknell-bison","Patriot League", 62,70,112.83, 91.88,0.47,0.23,0.71,5,26,5,2,24,"holy-cross-crusaders","Patriot League", 61,57, 94.02,115.47,0.31,0.33,0.62,11,22,5,7,28
"la-salle-explorers-massachusetts-minutemen-201502080344","20150208","home","massachusetts-minutemen","Atlantic Ten", 62,66,106.75, 95.43,0.43,0.50,0.75,9,29,7,3,16,"la-salle-explorers","Atlantic Ten", 63,59, 93.90,105.04,0.36,0.31,0.64,9,21,6,5,21
"manhattan-jaspers-rider-broncs-201502080488","20150208","home","rider-broncs","Metro Atlantic Athletic", 73,85,116.20,105.26,0.53,0.54,0.50,10,24,8,5,22,"manhattan-jaspers","Metro Atlantic Athletic", 73,77,105.40,116.35,0.39,0.28,0.58,15,25,9,2,23
"marist-red-foxes-iona-gaels-201502080275","20150208","home","iona-gaels","Metro Atlantic Athletic", 67,89,133.01,100.13,0.58,0.56,0.67,6,33,4,2,16,"marist-red-foxes","Metro Atlantic Athletic", 68,67, 99.00,131.50,0.37,0.39,0.60,8,19,11,2,12
"maryland-terrapins-iowa-hawkeyes-201502080276","20150208","home","iowa-hawkeyes","Big Ten", 63,71,112.74, 87.33,0.64,0.45,0.75,3,21,6,2,17,"maryland-terrapins","Atlantic Coast", 63,55, 87.33,112.74,0.37,0.30,0.75,7,9,9,5,19
"michigan-wolverines-indiana-hoosiers-201502080271","20150208","home","indiana-hoosiers","Big Ten", 59,70,118.56,113.48,0.49,0.41,0.75,11,19,5,4,17,"michigan-wolverines","Big Ten", 59,67,113.48,118.56,0.50,0.46,0.75,5,14,7,4,16
"niagara-purple-eagles-quinnipiac-bobcats-201502081115","20150208","home","quinnipiac-bobcats","Metro Atlantic Athletic", 68,91,134.79,102.20,0.54,0.58,0.43,10,32,3,7,17,"niagara-purple-eagles","Metro Atlantic Athletic", 66,69,104.13,137.33,0.39,0.47,0.58,7,20,5,5,12
"oakland-golden-grizzlies-valparaiso-crusaders-201502080614","20150208","home","valparaiso-crusaders","Horizon League", 64,82,127.54,118.20,0.58,0.40,0.76,7,22,7,4,14,"oakland-golden-grizzlies","Horizon League", 63,76,119.90,129.37,0.44,0.41,0.68,12,13,10,0,19
"ohio-state-buckeyes-rutgers-scarlet-knights-201502080492","20150208","away","ohio-state-buckeyes","Big Ten", 70,79,112.84, 85.70,0.51,0.33,0.57,12,33,8,6,21,"rutgers-scarlet-knights","American Athletic", 71,60, 83.95,110.53,0.29,0.17,0.73,17,19,8,3,19
"rhode-island-rams-richmond-spiders-201502080487","20150208","away","rhode-island-rams","Atlantic Ten", 74,79,107.47,100.66,0.49,0.36,0.57,14,28,4,3,31,"richmond-spiders","Atlantic Ten", 71,74,104.77,111.85,0.45,0.20,0.65,7,21,9,3,27
"san-diego-state-aztecs-boise-state-broncos-201502080057","20150208","home","boise-state-broncos","Mountain West", 51,61,119.83, 90.37,0.41,0.42,0.79,6,21,7,1,14,"san-diego-state-aztecs","Mountain West", 56,46, 81.49,108.06,0.36,0.11,0.50,14,20,4,3,17
"uic-flames-detroit-titans-201502080165","20150208","away","uic-flames","Horizon League", 61,83,135.25,118.95,0.59,0.55,0.74,7,16,7,0,12,"detroit-titans","Horizon League", 63,73,116.76,132.76,0.54,0.33,0.67,6,14,6,3,17
"usc-trojans-stanford-cardinal-201502080545","20150208","home","stanford-cardinal","Pac-12", 71,70, 98.70, 87.42,0.37,0.26,0.80,15,31,6,5,13,"usc-trojans","Pac-12", 74,62, 84.09, 94.94,0.39,0.39,0.38,7,22,8,3,20
"washington-huskies-oregon-state-beavers-201502080450","20150208","home","oregon-state-beavers","Pac-12", 63,64,101.86, 79.58,0.51,0.11,0.77,6,17,11,4,21,"washington-huskies","Pac-12", 62,50, 80.22,102.68,0.36,0.20,0.74,9,18,5,1,20
"washington-state-cougars-oregon-ducks-201502080449","20150208","home","oregon-ducks","Pac-12", 69,95,138.40,104.90,0.55,0.44,0.70,8,29,6,2,17,"washington-state-cougars","Pac-12", 72,72,100.54,132.65,0.37,0.25,0.81,12,21,5,1,18
