"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"albany-great-danes-bucknell-bison-201412080066","20141208","home","bucknell-bison","Patriot League", 62,61, 99.09, 94.22,0.48,0.39,0.67,6,25,3,7,19,"albany-great-danes","America East", 64,58, 90.01, 94.66,0.36,0.40,0.80,8,18,8,3,18
"bethune-cookman-wildcats-south-carolina-state-bulldogs-201412080517","20141208","home","south-carolina-state-bulldogs","Mid-Eastern", 68,71,103.95, 96.63,0.42,0.46,0.62,11,23,6,6,21,"bethune-cookman-wildcats","Mid-Eastern", 67,66, 98.39,105.84,0.39,0.33,0.72,11,24,7,4,24
"boston-university-terriers-harvard-crimson-201412080245","20141208","home","harvard-crimson","Ivy League", 58,70,119.78, 95.82,0.39,0.30,0.92,11,24,4,7,14,"boston-university-terriers","Patriot League", 57,56, 98.04,122.55,0.40,0.38,0.55,8,17,7,4,15
"brown-bears-providence-friars-201412080472","20141208","away","brown-bears","Ivy League", 71,77,107.81, 93.81,0.44,0.43,0.79,5,23,3,4,17,"providence-friars","Big East", 69,67, 96.97,111.44,0.40,0.21,0.62,12,21,9,7,20
"coppin-state-eagles-norfolk-state-spartans-201412081052","20141208","home","norfolk-state-spartans","Mid-Eastern", 75,88,116.70, 91.50,0.52,0.50,0.61,8,39,2,4,14,"coppin-state-eagles","Mid-Eastern", 78,69, 88.49,112.86,0.37,0.17,0.64,7,21,7,3,16
"incarnate-word-cardinals-utep-miners-201412080589","20141208","home","utep-miners","Conference USA", 71,81,113.90, 91.41,0.65,0.22,0.76,7,40,2,1,20,"incarnate-word-cardinals","Southland", 71,65, 91.59,114.14,0.35,0.24,0.65,8,15,13,1,19
"ipfw-mastodons-purdue-boilermakers-201412080474","20141208","home","purdue-boilermakers","Big Ten", 62,63,102.18, 69.74,0.43,0.29,0.73,12,26,6,10,16,"ipfw-mastodons","Summit", 64,43, 66.73, 97.77,0.29,0.27,0.47,9,20,6,1,14
"kennesaw-state-owls-butler-bulldogs-201412080067","20141208","home","butler-bulldogs","Big East", 68,93,137.36, 75.33,0.59,0.39,0.72,7,20,17,3,14,"kennesaw-state-owls","Atlantic Sun", 64,51, 79.71,145.35,0.40,0.24,0.64,8,15,6,3,24
"morgan-state-bears-hampton-pirates-201412080702","20141208","home","hampton-pirates","Mid-Eastern", 66,62, 93.77, 87.72,0.41,0.27,0.64,12,27,5,8,24,"morgan-state-bears","Mid-Eastern", 67,58, 86.59, 92.56,0.25,0.27,0.76,19,21,5,6,19
"north-carolina-at-aggies-maryland-eastern-shore-hawks-201412080347","20141208","home","maryland-eastern-shore-hawks","Mid-Eastern", 65,69,105.62, 88.78,0.40,0.42,0.58,12,21,9,0,25,"north-carolina-at-aggies","Mid-Eastern", 63,58, 92.31,109.82,0.50,0.27,0.55,6,21,7,2,26
"north-dakota-minnesota-golden-gophers-201412080363","20141208","home","minnesota-golden-gophers","Big Ten", 72,92,127.65, 77.70,0.60,0.50,0.76,5,22,14,6,23,"north-dakota","Big Sky", 74,56, 75.32,123.74,0.35,0.38,0.64,8,20,3,3,22
"omaha-mavericks-air-force-falcons-201412080002","20141208","home","air-force-falcons","Mountain West", 59,77,131.33,104.04,0.54,0.36,0.82,7,19,6,4,16,"omaha-mavericks","Summit", 64,61, 95.95,121.11,0.40,0.25,0.82,12,15,6,4,20
"sacred-heart-pioneers-lafayette-leopards-201412080298","20141208","home","lafayette-leopards","Patriot League", 65,82,126.26,124.72,0.48,0.36,0.71,12,16,5,3,16,"sacred-heart-pioneers","Northeast", 64,81,125.89,127.44,0.53,0.36,0.74,10,21,4,1,15
"savannah-state-tigers-miami-fl-hurricanes-201412080355","20141208","home","miami-fl-hurricanes","Atlantic Coast", 58,70,121.68, 67.79,0.51,0.47,0.83,7,22,12,2,11,"savannah-state-tigers","Mid-Eastern", 56,39, 69.03,123.90,0.33,0.35,0.33,8,12,7,0,18
"uc-santa-barbara-gauchos-smu-mustangs-201412080515","20141208","home","smu-mustangs","American Athletic", 67,80,118.88,108.48,0.43,0.33,0.78,11,29,3,3,15,"uc-santa-barbara-gauchos","Big West", 68,73,107.06,117.33,0.36,0.33,0.79,12,21,5,5,27
"yale-bulldogs-florida-gators-201412080210","20141208","home","florida-gators","Southeastern", 56,85,152.92, 84.56,0.64,0.53,0.25,12,20,10,6,12,"yale-bulldogs","Ivy League", 57,47, 82.80,149.75,0.34,0.31,0.73,10,10,3,0,10
