"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"byu-cougars-santa-clara-broncos-201501010502","20150101","away","byu-cougars","West Coast", 66,81,123.54, 70.16,0.47,0.36,0.82,8,35,7,3,17,"santa-clara-broncos","West Coast", 65,46, 70.34,123.85,0.30,0.26,0.40,6,21,6,0,19
"idaho-state-bengals-idaho-vandals-201501010263","20150101","home","idaho-vandals","Western Athletic", 60,77,128.90, 90.40,0.46,0.52,0.82,11,26,5,5,18,"idaho-state-bengals","Big Sky", 61,54, 87.99,125.47,0.34,0.29,0.74,5,21,3,2,13
"jacksonville-state-gamecocks-siue-cougars-201501011196","20150101","home","siue-cougars","Ohio Valley", 70,73,105.03, 82.01,0.54,0.40,0.62,5,28,5,3,19,"jacksonville-state-gamecocks","Ohio Valley", 69,57, 83.04,106.35,0.34,0.26,0.60,10,21,7,3,23
"north-dakota-montana-state-bobcats-201501010373","20150101","away","north-dakota","Big Sky", 64,67,104.44, 93.53,0.48,0.36,0.85,4,24,9,2,26,"montana-state-bobcats","Big Sky", 66,60, 91.37,102.03,0.35,0.45,0.67,7,20,5,1,20
"northern-arizona-lumberjacks-sacramento-state-hornets-201501010494","20150101","home","sacramento-state-hornets","Big Sky", 63,78,124.14,116.18,0.51,0.69,0.77,4,21,1,2,26,"northern-arizona-lumberjacks","Big Sky", 61,73,120.61,128.87,0.43,0.33,0.66,10,21,5,4,20
"northern-colorado-bears-montana-grizzlies-201501010372","20150101","home","montana-grizzlies","Big Sky", 61,66,108.91, 79.21,0.39,0.35,0.73,10,24,3,0,18,"northern-colorado-bears","Big Sky", 56,48, 85.32,117.32,0.37,0.19,0.56,9,23,6,1,16
"pacific-tigers-loyola-marymount-lions-201501010317","20150101","away","pacific-tigers","West Coast", 57,77,134.92,110.39,0.57,0.47,0.64,7,13,9,1,20,"loyola-marymount-lions","West Coast", 55,63,114.33,139.74,0.53,0.50,0.83,7,15,2,3,17
"saint-marys-gaels-pepperdine-waves-201501010461","20150101","away","saint-marys-gaels","West Coast", 60,68,113.24, 98.25,0.49,0.53,0.72,10,19,6,1,16,"pepperdine-waves","West Coast", 60,59, 98.69,113.74,0.50,0.33,0.89,3,15,10,3,18
"san-diego-toreros-san-francisco-dons-201501010499","20150101","away","san-diego-toreros","West Coast", 64,57, 89.02, 87.46,0.42,0.28,0.67,4,23,4,5,20,"san-francisco-dons","West Coast", 58,56, 96.26, 97.98,0.42,0.33,0.50,11,25,3,4,19
"southeast-missouri-state-redhawks-belmont-bruins-201501010047","20150101","home","belmont-bruins","Ohio Valley", 69,78,113.48,112.02,0.50,0.45,0.62,8,22,5,2,21,"southeast-missouri-state-redhawks","Ohio Valley", 68,77,112.42,113.88,0.46,0.37,0.77,9,20,8,2,19
"southern-utah-thunderbirds-portland-state-vikings-201501011033","20150101","home","portland-state-vikings","Big Sky", 67,71,106.38,101.88,0.37,0.29,0.72,9,25,6,2,22,"southern-utah-thunderbirds","Big Sky", 67,68,102.14,106.65,0.47,0.36,0.65,4,23,5,2,30
"tennessee-tech-golden-eagles-eastern-illinois-panthers-201501010179","20150101","home","eastern-illinois-panthers","Ohio Valley", 64,61, 94.80, 91.69,0.42,0.38,0.47,6,22,7,2,14,"tennessee-tech-golden-eagles","Ohio Valley", 66,59, 89.72, 92.76,0.37,0.20,0.70,10,30,6,5,18
"uni-panthers-evansville-aces-201501010193","20150101","home","evansville-aces","Missouri Valley", 58,52, 88.98, 83.85,0.33,0.09,0.76,10,20,4,4,14,"uni-panthers","Missouri Valley", 53,49, 92.26, 97.91,0.44,0.28,0.86,3,22,5,7,19
"weber-state-wildcats-eastern-washington-eagles-201501010184","20150101","home","eastern-washington-eagles","Big Sky", 69,84,121.40,112.73,0.45,0.44,0.94,12,26,3,7,17,"weber-state-wildcats","Big Sky", 68,78,115.33,124.20,0.41,0.41,0.86,7,19,8,8,19
