"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"arkansas-state-red-wolves-central-arkansas-bears-201412011262","20141201","away","arkansas-state-red-wolves","Sun Belt", 61,67,109.74, 80.25,0.45,0.32,0.56,15,19,11,7,15,"central-arkansas-bears","Southland", 64,49, 76.70,104.87,0.34,0.38,0.39,12,20,4,5,19
"bucknell-bison-fairfield-stags-201412010201","20141201","away","bucknell-bison","Patriot League", 73,72, 98.85, 90.61,0.37,0.33,0.84,9,20,5,3,18,"fairfield-stags","Metro Atlantic Athletic", 70,66, 94.83,103.45,0.42,0.33,0.85,6,27,5,11,20
"east-tennessee-state-buccaneers-morehead-state-eagles-201412010375","20141201","away","east-tennessee-state-buccaneers","Southern", 62,63,100.88, 94.48,0.36,0.44,0.66,7,18,5,5,21,"morehead-state-eagles","Ohio Valley", 63,59, 93.76,100.11,0.38,0.29,0.72,11,20,4,5,24
"furman-paladins-liberty-flames-201412010306","20141201","home","liberty-flames","Big South", 71,66, 93.47, 73.65,0.47,0.33,0.67,6,34,9,4,14,"furman-paladins","Southern", 69,52, 75.00, 95.19,0.33,0.26,0.55,7,22,10,0,19
"jacksonville-dolphins-samford-bulldogs-201412010496","20141201","home","samford-bulldogs","Southern", 71,76,107.31, 98.84,0.50,0.43,0.69,3,24,4,7,19,"jacksonville-dolphins","Atlantic Sun", 67,70,104.99,113.99,0.42,0.43,0.77,6,22,6,2,23
"marist-red-foxes-boston-college-eagles-201412010058","20141201","home","boston-college-eagles","Atlantic Coast", 61,79,129.90,100.30,0.47,0.40,0.65,14,17,10,5,17,"marist-red-foxes","Metro Atlantic Athletic", 60,61,101.83,131.88,0.47,0.43,0.79,2,17,2,3,21
"nebraska-cornhuskers-florida-state-seminoles-201412010213","20141201","away","nebraska-cornhuskers","Big Ten", 70,70, 99.85, 92.72,0.41,0.37,0.79,7,20,7,1,28,"florida-state-seminoles","Atlantic Coast", 73,65, 88.86, 95.69,0.41,0.11,0.59,10,27,6,3,17
"oral-roberts-golden-eagles-weber-state-wildcats-201412010633","20141201","home","weber-state-wildcats","Big Sky", 54,62,114.31,112.46,0.40,0.42,0.70,9,24,4,0,19,"oral-roberts-golden-eagles","Southland", 56,61,108.62,110.40,0.43,0.38,0.60,12,22,5,5,16
"rutgers-scarlet-knights-clemson-tigers-201412010120","20141201","away","rutgers-scarlet-knights","American Athletic", 57,69,120.60,111.86,0.43,0.37,0.75,9,17,8,4,10,"clemson-tigers","Atlantic Coast", 60,64,107.14,115.51,0.43,0.36,0.73,12,26,2,6,18
"savannah-state-tigers-winthrop-eagles-201412010649","20141201","home","winthrop-eagles","Big South", 68,68, 99.52, 68.79,0.45,0.43,0.69,11,27,6,9,20,"savannah-state-tigers","Mid-Eastern", 67,47, 69.92,101.15,0.29,0.21,0.42,17,16,14,4,11
"siena-saints-fordham-rams-201412010214","20141201","home","fordham-rams","Atlantic Ten", 62,69,111.95,108.71,0.44,0.39,0.62,11,26,3,7,20,"siena-saints","Metro Atlantic Athletic", 62,67,108.12,111.35,0.42,0.33,0.61,11,20,6,6,25
"south-carolina-gamecocks-marshall-thundering-herd-201412010341","20141201","away","south-carolina-gamecocks","Southeastern", 74,77,103.63, 79.40,0.48,0.20,0.54,12,25,13,3,24,"marshall-thundering-herd","Conference USA", 70,59, 84.02,109.65,0.29,0.19,0.65,17,23,6,3,20
"texas-southern-tigers-baylor-bears-201412010050","20141201","home","baylor-bears","Big 12", 62,75,120.42, 78.68,0.44,0.39,0.56,19,24,12,6,18,"texas-southern-tigers","Southwestern Athletic", 61,49, 80.44,123.13,0.35,0.19,0.50,10,14,7,3,20
"utah-valley-wolverines-sacramento-state-hornets-201412010494","20141201","home","sacramento-state-hornets","Big Sky", 60,65,108.16, 93.18,0.57,0.40,0.56,5,23,3,8,17,"utah-valley-wolverines","Western Athletic", 63,56, 88.28,102.47,0.40,0.16,0.65,9,20,9,3,18
"western-carolina-catamounts-charleston-southern-buccaneers-201412010111","20141201","home","charleston-southern-buccaneers","Big South", 65,72,111.03,101.78,0.46,0.40,0.67,8,29,5,4,16,"western-carolina-catamounts","Southern", 67,66, 97.90,106.80,0.39,0.34,0.73,7,23,9,6,18
