"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"ball-state-cardinals-akron-zips-201501270003","20150127","home","akron-zips","Mid-American", 62,59, 94.92, 75.61,0.42,0.27,0.60,8,25,4,3,16,"ball-state-cardinals","Mid-American", 57,47, 82.01,102.95,0.38,0.32,0.42,4,24,9,2,13
"baylor-bears-oklahoma-state-cowboys-201501270446","20150127","home","oklahoma-state-cowboys","Big 12", 60,64,107.05, 88.65,0.44,0.50,0.78,8,25,9,8,13,"baylor-bears","Big 12", 62,53, 86.09,103.96,0.35,0.30,0.60,11,19,9,5,15
"colorado-state-rams-boise-state-broncos-201501270057","20150127","home","boise-state-broncos","Mountain West", 65,82,126.36,120.19,0.45,0.55,0.88,9,17,7,3,16,"colorado-state-rams","Mountain West", 64,78,121.13,127.35,0.46,0.48,0.71,14,22,2,4,19
"florida-gators-alabama-crimson-tide-201501270006","20150127","away","florida-gators","Southeastern", 55,52, 94.57, 90.94,0.43,0.31,0.78,9,19,7,5,13,"alabama-crimson-tide","Southeastern", 56,50, 88.73, 92.28,0.39,0.35,0.67,10,16,9,6,10
"fresno-state-bulldogs-san-diego-state-aztecs-201501270498","20150127","home","san-diego-state-aztecs","Mountain West", 61,58, 95.44, 77.34,0.36,0.33,0.71,16,22,4,7,9,"fresno-state-bulldogs","Mountain West", 59,47, 79.90, 98.60,0.37,0.10,0.89,8,18,9,5,21
"george-washington-colonials-vcu-rams-201501270613","20150127","home","vcu-rams","Atlantic Ten", 61,72,118.11, 78.74,0.42,0.23,0.75,16,30,12,2,21,"george-washington-colonials","Atlantic Ten", 62,48, 77.76,116.64,0.27,0.06,0.68,15,19,5,3,18
"indiana-state-sycamores-evansville-aces-201501270193","20150127","home","evansville-aces","Missouri Valley", 70,89,127.92,112.11,0.53,0.60,0.80,5,22,5,5,21,"indiana-state-sycamores","Missouri Valley", 71,78,110.62,126.22,0.43,0.43,0.82,7,21,4,1,28
"miami-oh-redhawks-toledo-rockets-201501270594","20150127","home","toledo-rockets","Mid-American", 62,70,113.80,105.67,0.49,0.28,0.76,9,25,3,2,12,"miami-oh-redhawks","Mid-American", 58,65,111.73,120.32,0.48,0.32,0.69,4,19,9,4,15
"nebraska-cornhuskers-michigan-wolverines-201501270357","20150127","home","michigan-wolverines","Big Ten", 55,58,106.37, 80.69,0.48,0.43,1.00,5,27,3,2,14,"nebraska-cornhuskers","Big Ten", 55,44, 79.50,104.80,0.31,0.21,0.71,8,18,3,2,12
"northern-illinois-huskies-bowling-green-falcons-201501270061","20150127","home","bowling-green-falcons","Mid-American", 56,56,100.27, 82.37,0.43,0.39,0.54,8,20,6,4,11,"northern-illinois-huskies","Mid-American", 57,46, 80.33, 97.79,0.36,0.17,0.71,7,19,7,2,18
"ohio-bobcats-eastern-michigan-eagles-201501270181","20150127","home","eastern-michigan-eagles","Mid-American", 71,76,106.66, 56.14,0.50,0.18,0.82,7,34,11,7,18,"ohio-bobcats","Mid-American", 69,40, 57.81,109.84,0.23,0.11,0.71,11,20,5,4,9
"pittsburgh-panthers-virginia-tech-hokies-201501270620","20150127","home","virginia-tech-hokies","Atlantic Coast", 65,70,107.11,102.52,0.38,0.44,0.71,9,20,4,4,16,"pittsburgh-panthers","Atlantic Coast", 67,67, 99.60,104.06,0.44,0.36,0.53,10,30,3,3,16
"tennessee-volunteers-arkansas-razorbacks-201501270019","20150127","home","arkansas-razorbacks","Southeastern", 71,69, 97.86, 90.76,0.47,0.32,0.68,6,22,3,6,13,"tennessee-volunteers","Southeastern", 67,64, 95.07,102.50,0.44,0.36,0.73,8,21,9,1,19
"texas-am-aggies-auburn-tigers-201501270028","20150127","away","texas-am-aggies","Southeastern", 61,71,117.25,100.74,0.50,0.43,0.53,9,19,4,4,27,"auburn-tigers","Southeastern", 59,61,103.11,120.01,0.34,0.29,0.71,9,14,4,6,18
"tulsa-golden-hurricane-tulane-green-wave-201501270598","20150127","away","tulsa-golden-hurricane","Conference USA", 64,62, 97.48, 86.48,0.43,0.25,0.63,8,31,6,4,17,"tulane-green-wave","Conference USA", 66,55, 83.39, 94.01,0.36,0.27,0.58,8,21,8,3,24
"unlv-runnin-rebels-nevada-wolf-pack-201501270402","20150127","away","unlv-runnin-rebels","Mountain West", 61,67,109.26,101.11,0.49,0.38,0.52,10,24,4,5,21,"nevada-wolf-pack","Mountain West", 63,62, 98.11,106.03,0.36,0.42,0.63,16,24,6,5,20
"vanderbilt-commodores-georgia-bulldogs-201501270230","20150127","home","georgia-bulldogs","Southeastern", 57,70,121.78,107.86,0.44,0.53,0.92,11,22,5,7,17,"vanderbilt-commodores","Southeastern", 61,62,102.39,115.60,0.36,0.36,0.71,9,13,8,3,22
"west-virginia-mountaineers-kansas-state-wildcats-201501270288","20150127","away","west-virginia-mountaineers","Big 12", 76,65, 85.95, 78.02,0.36,0.24,0.72,10,21,13,4,28,"kansas-state-wildcats","Big 12", 74,59, 80.21, 88.36,0.37,0.30,0.57,11,23,9,3,25
"western-michigan-broncos-buffalo-bulls-201501270071","20150127","home","buffalo-bulls","Mid-American", 66,77,116.92,107.81,0.46,0.11,0.81,14,18,13,6,13,"western-michigan-broncos","Mid-American", 68,71,104.61,113.45,0.48,0.38,0.75,9,20,7,1,18
"wyoming-cowboys-utah-state-aggies-201501270611","20150127","home","utah-state-aggies","Mountain West", 57,56, 97.55, 76.64,0.48,0.36,0.38,4,23,7,4,10,"wyoming-cowboys","Mountain West", 58,44, 75.85, 96.54,0.36,0.30,0.33,4,20,5,1,11
"xavier-musketeers-georgetown-hoyas-201501270229","20150127","away","xavier-musketeers","Big East", 65,66,102.31, 82.16,0.41,0.42,0.78,2,29,7,1,21,"georgetown-hoyas","Big East", 66,53, 80.71,100.51,0.40,0.27,0.54,3,23,5,7,23
