"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"air-force-falcons-nevada-wolf-pack-201501030402","20150103","home","nevada-wolf-pack","Mountain West", 58,80,137.46,106.53,0.48,0.30,0.71,16,18,6,1,18,"air-force-falcons","Mountain West", 57,62,108.45,139.94,0.46,0.30,0.56,8,12,8,0,24
"appalachian-state-mountaineers-arkansas-state-red-wolves-201501030022","20150103","away","appalachian-state-mountaineers","Southern", 66,74,111.67,110.17,0.45,0.35,0.53,15,23,5,1,12,"arkansas-state-red-wolves","Sun Belt", 64,73,114.09,115.65,0.43,0.46,0.93,13,21,5,2,13
"army-black-knights-loyola-maryland-greyhounds-201501030318","20150103","away","army-black-knights","Patriot League", 68,77,113.85, 78.37,0.44,0.35,0.64,13,28,6,3,21,"loyola-maryland-greyhounds","Patriot League", 68,53, 77.95,113.25,0.38,0.10,0.59,7,23,6,2,18
"austin-peay-governors-ole-miss-rebels-201501030365","20150103","home","ole-miss-rebels","Southeastern", 69,92,132.96, 91.05,0.55,0.52,0.76,9,30,8,4,23,"austin-peay-governors","Ohio Valley", 72,63, 87.59,127.91,0.35,0.36,0.74,6,19,7,3,17
"bakersfield-roadrunners-north-carolina-at-aggies-201501030410","20150103","home","north-carolina-at-aggies","Mid-Eastern", 64,83,129.96,109.61,0.48,0.47,0.90,8,24,2,3,24,"bakersfield-roadrunners","Western Athletic", 64,70,110.06,130.50,0.36,0.41,0.83,8,16,6,2,34
"baylor-bears-oklahoma-sooners-201501030444","20150103","home","oklahoma-sooners","Big 12", 62,73,117.21,101.16,0.41,0.36,0.84,10,28,5,2,16,"baylor-bears","Big 12", 63,63,100.11,116.01,0.37,0.33,0.67,12,18,6,1,18
"bethune-cookman-wildcats-ball-state-cardinals-201501030046","20150103","home","ball-state-cardinals","Mid-American", 60,51, 85.14, 80.13,0.32,0.11,0.88,6,20,2,3,13,"bethune-cookman-wildcats","Mid-Eastern", 59,48, 81.80, 86.91,0.37,0.33,0.67,5,22,6,2,25
"boston-college-eagles-duke-blue-devils-201501030173","20150103","home","duke-blue-devils","Atlantic Coast", 63,85,134.61, 98.19,0.47,0.43,0.76,16,23,4,10,14,"boston-college-eagles","Atlantic Coast", 62,62, 99.74,136.74,0.40,0.23,0.70,16,15,6,2,22
"bryant-bulldogs-liu-brooklyn-blackbirds-201501030309","20150103","away","bryant-bulldogs","Northeast", 68,67, 98.86, 92.95,0.42,0.18,0.75,10,30,4,1,18,"liu-brooklyn-blackbirds","Northeast", 66,63, 95.80,101.89,0.30,0.24,0.75,16,24,6,1,17
"bucknell-bison-colgate-raiders-201501030124","20150103","home","colgate-raiders","Patriot League", 57,68,119.90,109.32,0.45,0.48,0.76,4,22,1,5,16,"bucknell-bison","Patriot League", 55,62,111.93,122.76,0.44,0.41,0.58,10,25,1,3,15
