"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"alabama-am-bulldogs-mississippi-valley-state-delta-devils-201501100364","20150110","away","alabama-am-bulldogs","Southwestern Athletic", 59,86,145.13,123.19,0.53,0.56,0.77,10,20,5,1,14,"mississippi-valley-state-delta-devils","Southwestern Athletic", 64,73,114.18,134.51,0.46,0.33,0.69,14,15,2,1,22
"alabama-crimson-tide-tennessee-volunteers-201501100580","20150110","away","alabama-crimson-tide","Southeastern", 56,56, 99.38, 67.43,0.42,0.27,0.83,7,24,7,2,15,"tennessee-volunteers","Southeastern", 54,38, 70.40,103.75,0.31,0.12,0.73,7,21,5,2,15
"alabama-state-hornets-uapb-golden-lions-201501100035","20150110","away","alabama-state-hornets","Southwestern Athletic", 61,74,120.68,115.79,0.50,0.62,0.72,12,21,4,3,11,"uapb-golden-lions","Southwestern Athletic", 62,71,114.13,118.96,0.47,0.36,0.62,7,14,9,3,21
"albany-great-danes-massachusetts-lowell-river-hawks-201501101543","20150110","away","albany-great-danes","America East", 59,64,107.74, 85.86,0.45,0.42,0.88,4,21,6,1,20,"massachusetts-lowell-river-hawks","America East", 61,51, 84.16,105.61,0.38,0.31,0.67,6,10,7,1,21
"alcorn-state-braves-jackson-state-tigers-201501100280","20150110","home","jackson-state-tigers","Southwestern Athletic", 68,64, 94.26, 79.53,0.38,0.25,0.68,11,34,1,1,22,"alcorn-state-braves","Southwestern Athletic", 68,54, 79.37, 94.06,0.32,0.22,0.64,2,20,8,2,20
"appalachian-state-mountaineers-ualr-trojans-201501100020","20150110","home","ualr-trojans","Sun Belt", 57,64,111.58, 80.20,0.51,0.25,1.00,6,24,4,2,17,"appalachian-state-mountaineers","Southern", 58,46, 78.94,109.83,0.30,0.29,0.75,9,19,2,0,12
"arizona-state-sun-devils-oregon-ducks-201501100449","20150110","home","oregon-ducks","Pac-12", 62,59, 95.06, 90.23,0.50,0.25,0.71,3,22,3,8,26,"arizona-state-sun-devils","Pac-12", 64,56, 87.92, 92.63,0.40,0.18,0.58,8,20,8,0,19
"arkansas-state-red-wolves-ut-arlington-mavericks-201501100588","20150110","home","ut-arlington-mavericks","Sun Belt", 68,77,113.33, 73.59,0.45,0.35,0.79,9,31,6,3,14,"arkansas-state-red-wolves","Sun Belt", 63,50, 79.27,122.08,0.31,0.22,0.67,11,20,6,4,18
"austin-peay-governors-tennessee-tech-golden-eagles-201501100583","20150110","home","tennessee-tech-golden-eagles","Ohio Valley", 66,72,109.33, 85.03,0.42,0.40,0.88,11,22,12,7,19,"austin-peay-governors","Ohio Valley", 69,56, 81.59,104.90,0.38,0.50,0.60,6,23,5,3,12
"bakersfield-roadrunners-grand-canyon-antelopes-201501100237","20150110","home","grand-canyon-antelopes","Western Athletic", 57,73,128.02,113.99,0.52,0.39,0.67,9,20,3,3,23,"bakersfield-roadrunners","Western Athletic", 57,65,113.18,127.11,0.44,0.40,0.70,7,16,3,1,22
"baylor-bears-tcu-horned-frogs-201501100576","20150110","away","baylor-bears","Big 12", 67,66, 98.43, 87.99,0.30,0.08,0.67,20,27,8,3,24,"tcu-horned-frogs","Big 12", 65,59, 91.32,102.15,0.38,0.15,0.54,13,25,5,5,29
"belmont-bruins-eastern-illinois-panthers-201501100179","20150110","home","eastern-illinois-panthers","Ohio Valley", 69,84,122.29,106.28,0.59,0.38,0.78,5,30,5,8,16,"belmont-bruins","Ohio Valley", 74,73, 98.40,113.23,0.38,0.16,0.67,16,19,10,3,20
