"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"alabama-am-bulldogs-georgia-tech-yellow-jackets-201411180232","20141118","home","georgia-tech-yellow-jackets","Atlantic Coast", 61,66,107.72, 75.08,0.43,0.19,0.56,19,23,11,2,17,"alabama-am-bulldogs","Southwestern Athletic", 63,46, 72.93,104.64,0.36,0.27,0.42,7,14,5,4,22
"baylor-bears-south-carolina-gamecocks-201411180525","20141118","away","baylor-bears","Big 12", 63,69,109.98,103.61,0.45,0.33,0.81,5,20,6,1,20,"south-carolina-gamecocks","Southeastern", 60,65,109.16,115.88,0.41,0.24,0.84,11,20,4,3,21
"buffalo-bulls-ut-arlington-mavericks-201411180588","20141118","away","buffalo-bulls","Mid-American", 73,74,101.79, 93.54,0.39,0.35,0.77,11,30,6,6,18,"ut-arlington-mavericks","Sun Belt", 76,68, 89.52, 97.42,0.39,0.29,0.47,10,25,7,3,25
"campbell-fighting-camels-davidson-wildcats-201411180156","20141118","home","davidson-wildcats","Southern", 64,86,134.11, 79.53,0.56,0.48,0.50,9,27,5,5,22,"campbell-fighting-camels","Big South", 65,51, 78.59,132.52,0.47,0.09,0.25,6,20,3,6,12
"canisius-golden-griffins-lehigh-mountain-hawks-201411180303","20141118","away","canisius-golden-griffins","Metro Atlantic Athletic", 72,63, 87.53, 70.86,0.32,0.22,0.90,7,26,11,1,18,"lehigh-mountain-hawks","Patriot League", 74,51, 68.97, 85.20,0.33,0.20,0.63,7,25,6,5,21
"central-arkansas-bears-nebraska-cornhuskers-201411180400","20141118","home","nebraska-cornhuskers","Big Ten", 70,82,116.77, 79.74,0.53,0.31,0.68,9,27,8,5,15,"central-arkansas-bears","Southland", 73,56, 76.73,112.35,0.33,0.27,0.58,8,23,6,3,26
"chattanooga-mocs-butler-bulldogs-201411180067","20141118","home","butler-bulldogs","Big East", 67,70,103.94, 71.28,0.42,0.38,0.62,10,23,7,1,16,"chattanooga-mocs","Southern", 66,48, 72.89,106.29,0.34,0.30,0.62,5,22,2,4,26
"colgate-raiders-cornell-big-red-201411180131","20141118","home","cornell-big-red","Ivy League", 64,58, 91.06, 81.64,0.39,0.30,0.54,5,27,8,4,15,"colgate-raiders","Patriot League", 64,52, 81.67, 91.09,0.45,0.33,0.14,1,32,5,2,21
"drake-bulldogs-depaul-blue-demons-201411180164","20141118","home","depaul-blue-demons","Big East", 63,80,126.31, 97.89,0.55,0.45,0.81,6,23,3,5,21,"drake-bulldogs","Missouri Valley", 63,62, 97.74,126.12,0.43,0.33,0.71,5,16,7,1,17
"fiu-golden-panthers-stetson-hatters-201411180548","20141118","away","fiu-golden-panthers","Conference USA", 53,53, 99.30, 97.42,0.35,0.32,0.69,9,17,5,6,10,"stetson-hatters","Atlantic Sun", 58,52, 89.24, 90.95,0.42,0.28,0.58,5,25,2,5,15
"high-point-panthers-hawaii-rainbow-warriors-201411170246","20141117","away","high-point-panthers","Big South", 63,62, 98.68, 85.94,0.38,0.12,0.82,13,16,3,0,19,"hawaii-rainbow-warriors","Big West", 58,54, 92.40,106.09,0.31,0.18,0.76,14,21,9,4,23
