"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"alabama-crimson-tide-arkansas-razorbacks-201501220019","20150122","home","arkansas-razorbacks","Southeastern", 76,93,121.89,119.27,0.41,0.26,0.71,21,26,8,4,22,"alabama-crimson-tide","Southeastern", 78,91,116.59,119.16,0.49,0.50,0.82,6,26,6,2,29
"albany-great-danes-hartford-hawks-201501220244","20150122","away","albany-great-danes","America East", 57,62,109.51, 93.61,0.46,0.09,0.90,8,24,6,2,12,"hartford-hawks","America East", 62,53, 85.33, 99.82,0.37,0.27,0.58,5,15,5,2,18
"arizona-state-sun-devils-california-golden-bears-201501220095","20150122","away","arizona-state-sun-devils","Pac-12", 68,79,116.97, 65.15,0.48,0.48,0.65,6,26,8,3,17,"california-golden-bears","Pac-12", 65,44, 67.80,121.73,0.33,0.18,0.75,4,22,4,4,21
"arizona-wildcats-stanford-cardinal-201501220545","20150122","away","arizona-wildcats","Pac-12", 71,89,125.11,115.27,0.56,0.42,0.67,7,17,6,3,23,"stanford-cardinal","Pac-12", 71,82,115.86,125.75,0.50,0.40,0.77,5,20,6,2,28
"arkansas-state-red-wolves-louisiana-lafayette-ragin-cajuns-201501220550","20150122","home","louisiana-lafayette-ragin-cajuns","Sun Belt", 74,96,129.28, 79.45,0.55,0.64,0.69,8,28,9,6,19,"arkansas-state-red-wolves","Sun Belt", 73,59, 80.84,131.54,0.38,0.21,0.63,8,18,4,2,22
"austin-peay-governors-siue-cougars-201501221196","20150122","home","siue-cougars","Ohio Valley", 62,69,110.62,104.21,0.46,0.30,0.71,11,26,4,4,15,"austin-peay-governors","Ohio Valley", 64,65,101.97,108.25,0.40,0.24,0.58,12,18,6,4,17
"bakersfield-roadrunners-umkc-kangaroos-201501220368","20150122","home","umkc-kangaroos","Western Athletic", 61,66,107.89,102.98,0.48,0.37,0.55,5,18,5,4,18,"bakersfield-roadrunners","Western Athletic", 63,63, 99.24,103.97,0.45,0.44,0.73,7,25,5,1,22
"cal-state-fullerton-titans-cal-poly-mustangs-201501220094","20150122","home","cal-poly-mustangs","Big West", 62,66,105.97, 88.31,0.43,0.12,0.64,10,23,7,5,13,"cal-state-fullerton-titans","Big West", 61,55, 90.01,108.01,0.39,0.19,0.43,11,22,1,4,20
"campbell-fighting-camels-presbyterian-blue-hose-201501220470","20150122","home","presbyterian-blue-hose","Big South", 54,72,132.74,129.06,0.68,0.57,0.60,2,16,6,2,12,"campbell-fighting-camels","Big South", 54,70,130.03,133.75,0.49,0.45,0.65,9,13,6,2,14
"canisius-golden-griffins-fairfield-stags-201501220201","20150122","away","canisius-golden-griffins","Metro Atlantic Athletic", 61,64,104.13, 81.35,0.48,0.47,0.37,9,25,7,7,19,"fairfield-stags","Metro Atlantic Athletic", 62,50, 80.28,102.76,0.36,0.21,0.52,10,20,5,1,16
"charlotte-49ers-uab-blazers-201501220034","20150122","home","uab-blazers","Conference USA", 63,81,129.01,121.05,0.48,0.43,0.83,11,21,8,7,16,"charlotte-49ers","Conference USA", 66,76,114.53,122.06,0.55,0.67,0.53,8,17,6,0,19
"coastal-carolina-chanticleers-unc-asheville-bulldogs-201501220393","20150122","home","unc-asheville-bulldogs","Big South", 63,75,118.51,102.71,0.51,0.39,0.78,7,23,7,3,21,"coastal-carolina-chanticleers","Big South", 65,65,100.46,115.91,0.40,0.32,0.67,7,18,9,1,15
"depaul-blue-demons-seton-hall-pirates-201501220508","20150122","away","depaul-blue-demons","Big East", 69,64, 93.01, 87.20,0.38,0.18,0.58,13,26,6,4,29,"seton-hall-pirates","Big East", 71,60, 84.89, 90.55,0.30,0.06,0.66,17,26,3,4,26
