"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"abilene-christian-wildcats-mcneese-state-cowboys-201501200345","20150120","home","mcneese-state-cowboys","Southland", 69,63, 91.02, 80.91,0.39,0.10,0.47,12,33,4,7,20,"abilene-christian-wildcats","Southland", 68,56, 82.86, 93.22,0.32,0.35,0.62,6,30,6,1,29
"boston-college-eagles-syracuse-orange-201501200553","20150120","home","syracuse-orange","Atlantic Coast", 62,69,111.05, 98.17,0.44,0.36,0.68,8,26,4,5,17,"boston-college-eagles","Atlantic Coast", 62,61, 98.02,110.88,0.31,0.34,0.70,8,21,3,3,24
"dayton-flyers-davidson-wildcats-201501200156","20150120","home","davidson-wildcats","Southern", 59,77,129.79,101.13,0.52,0.52,0.62,7,21,6,4,20,"dayton-flyers","Atlantic Ten", 60,60,100.77,129.32,0.49,0.27,0.68,7,21,4,4,15
"harvard-crimson-bryant-bulldogs-201501201594","20150120","away","harvard-crimson","Ivy League", 63,66,104.96, 90.65,0.42,0.30,0.85,7,21,8,3,16,"bryant-bulldogs","Northeast", 62,57, 92.05,106.59,0.33,0.36,0.75,8,16,3,1,17
"illinois-state-redbirds-drake-bulldogs-201501200170","20150120","away","illinois-state-redbirds","Missouri Valley", 55,64,117.22,102.56,0.50,0.29,0.64,9,26,7,3,17,"drake-bulldogs","Missouri Valley", 60,56, 93.11,106.41,0.38,0.40,0.57,9,19,6,1,19
"iowa-hawkeyes-wisconsin-badgers-201501200657","20150120","home","wisconsin-badgers","Big Ten", 53,82,155.23, 94.65,0.49,0.41,0.79,13,19,6,2,9,"iowa-hawkeyes","Big Ten", 53,50, 95.13,156.01,0.43,0.40,0.40,5,17,0,4,16
"kansas-state-wildcats-iowa-state-cyclones-201501200277","20150120","home","iowa-state-cyclones","Big 12", 67,77,115.57,106.57,0.45,0.32,0.71,9,24,5,4,14,"kansas-state-wildcats","Big 12", 69,71,103.29,112.02,0.46,0.29,0.94,3,26,3,3,21
"lsu-tigers-florida-gators-201501200210","20150120","away","lsu-tigers","Southeastern", 67,79,118.32, 91.36,0.52,0.62,0.94,7,27,6,1,15,"florida-gators","Southeastern", 66,61, 91.99,119.13,0.38,0.19,0.71,12,17,9,3,17
"michigan-wolverines-rutgers-scarlet-knights-201501200492","20150120","away","michigan-wolverines","Big Ten", 55,54, 97.57, 90.34,0.35,0.31,0.86,9,23,3,5,12,"rutgers-scarlet-knights","American Athletic", 57,50, 87.31, 94.30,0.36,0.29,0.50,11,22,4,3,17
"minnesota-golden-gophers-nebraska-cornhuskers-201501200400","20150120","home","nebraska-cornhuskers","Big Ten", 60,52, 86.01, 81.05,0.40,0.21,0.67,3,33,6,1,21,"minnesota-golden-gophers","Big Ten", 66,49, 73.95, 78.47,0.31,0.40,0.47,8,27,9,2,22
"northwestern-state-demons-texas-am-corpus-christi-islanders-201501201231","20150120","home","texas-am-corpus-christi-islanders","Southland", 66,88,132.37,114.32,0.51,0.56,0.67,16,17,7,4,25,"northwestern-state-demons","Southland", 65,76,117.81,136.41,0.54,0.33,0.66,7,14,6,4,21
"ole-miss-rebels-georgia-bulldogs-201501200230","20150120","home","georgia-bulldogs","Southeastern", 66,69,104.58, 97.00,0.42,0.22,0.68,9,22,6,6,16,"ole-miss-rebels","Southeastern", 68,64, 94.36,101.73,0.40,0.22,0.86,10,25,7,5,24
"sam-houston-state-bearkats-nicholls-colonels-201501200409","20150120","away","sam-houston-state-bearkats","Southland", 62,62, 99.82, 62.79,0.41,0.36,0.67,9,21,5,3,18,"nicholls-colonels","Southland", 55,39, 70.59,112.22,0.32,0.25,0.67,7,17,12,5,15
"san-diego-state-aztecs-air-force-falcons-201501200002","20150120","away","san-diego-state-aztecs","Mountain West", 54,77,141.59, 82.74,0.58,0.59,0.57,9,22,11,6,12,"air-force-falcons","Mountain West", 56,45, 79.86,136.64,0.40,0.17,0.50,4,12,6,2,16
"tennessee-volunteers-south-carolina-gamecocks-201501200525","20150120","away","tennessee-volunteers","Southeastern", 58,66,114.44,107.50,0.57,0.56,0.59,5,20,6,3,17,"south-carolina-gamecocks","Southeastern", 63,62, 99.17,105.57,0.34,0.24,0.93,16,17,5,4,17
"uic-flames-green-bay-phoenix-201501200652","20150120","home","green-bay-phoenix","Horizon League", 70,78,110.77, 78.11,0.51,0.27,0.65,8,25,8,7,23,"uic-flames","Horizon League", 66,55, 83.30,118.14,0.37,0.10,0.55,9,20,7,3,21
"utah-state-aggies-nevada-wolf-pack-201501200402","20150120","away","utah-state-aggies","Mountain West", 65,70,106.96, 82.51,0.46,0.47,0.69,5,23,8,5,16,"nevada-wolf-pack","Mountain West", 68,54, 79.09,102.52,0.35,0.11,0.67,14,25,7,5,13
"valparaiso-crusaders-youngstown-state-penguins-201501200685","20150120","away","valparaiso-crusaders","Horizon League", 61,77,126.96,102.23,0.55,0.62,0.85,5,23,3,4,15,"youngstown-state-penguins","Horizon League", 59,62,105.83,131.44,0.36,0.30,0.84,9,15,5,3,11
"vanderbilt-commodores-kentucky-wildcats-201501200292","20150120","home","kentucky-wildcats","Southeastern", 62,65,105.46, 92.48,0.43,0.67,0.66,10,22,8,11,14,"vanderbilt-commodores","Southeastern", 63,57, 90.37,103.06,0.42,0.39,0.50,7,18,6,3,19
"wright-state-raiders-milwaukee-panthers-201501200654","20150120","home","milwaukee-panthers","Horizon League", 58,67,115.98, 70.97,0.48,0.35,0.92,9,34,3,2,13,"wright-state-raiders","Horizon League", 59,41, 69.81,114.09,0.27,0.38,0.62,2,15,10,2,17
