"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"alabama-am-bulldogs-marquette-golden-eagles-201412190339","20141219","home","marquette-golden-eagles","Big East", 61,83,135.14, 79.78,0.61,0.38,0.86,5,27,12,5,15,"alabama-am-bulldogs","Southwestern Athletic", 64,49, 76.10,128.90,0.35,0.19,0.53,7,15,6,1,19
"arizona-wildcats-utep-miners-201412190589","20141219","away","arizona-wildcats","Pac-12", 63,60, 95.64, 87.67,0.45,0.45,0.58,8,25,10,2,19,"utep-miners","Conference USA", 64,55, 86.09, 93.91,0.41,0.30,0.44,13,20,10,2,22
"chattanooga-mocs-middle-tennessee-blue-raiders-201412190359","20141219","home","middle-tennessee-blue-raiders","Conference USA", 58,68,117.91,100.57,0.49,0.58,0.88,7,22,4,7,11,"chattanooga-mocs","Southern", 62,58, 93.92,110.12,0.42,0.28,0.43,8,12,6,8,19
"colorado-state-rams-denver-pioneers-201412190163","20141219","away","colorado-state-rams","Mountain West", 55,85,153.99,152.17,0.60,0.39,0.70,13,16,4,2,11,"denver-pioneers","Summit", 53,84,158.16,160.04,0.58,0.55,0.71,8,8,3,1,21
"eastern-kentucky-colonels-miami-fl-hurricanes-201412190355","20141219","away","eastern-kentucky-colonels","Ohio Valley", 56,72,129.53, 79.16,0.51,0.54,0.50,8,22,5,1,19,"miami-fl-hurricanes","Atlantic Coast", 55,44, 79.64,130.32,0.29,0.30,0.67,6,18,5,3,16
"eastern-washington-eagles-california-golden-bears-201412190095","20141219","home","california-golden-bears","Pac-12", 61,78,127.30,109.35,0.57,0.29,0.74,6,29,3,5,15,"eastern-washington-eagles","Big Sky", 63,67,105.79,123.15,0.43,0.40,0.62,5,18,6,1,23
"furman-paladins-fgcu-eagles-201412191383","20141219","home","fgcu-eagles","Atlantic Sun", 72,83,114.67,107.76,0.48,0.29,0.75,9,28,8,6,20,"furman-paladins","Southern", 74,78,105.11,111.85,0.43,0.26,0.71,9,19,9,2,17
"idaho-state-bengals-utah-state-aggies-201412190611","20141219","home","utah-state-aggies","Mountain West", 63,69,109.90, 89.19,0.44,0.38,0.79,7,19,6,5,17,"idaho-state-bengals","Big Sky", 63,56, 88.35,108.86,0.35,0.07,0.68,19,18,10,2,19
"jackson-state-tigers-tulane-green-wave-201412190598","20141219","home","tulane-green-wave","Conference USA", 62,56, 90.26, 78.98,0.33,0.25,0.71,10,24,9,6,17,"jackson-state-tigers","Southwestern Athletic", 66,49, 73.84, 84.39,0.32,0.30,0.67,9,17,6,1,27
"lipscomb-bisons-princeton-tigers-201412190471","20141219","home","princeton-tigers","Ivy League", 63,77,122.27, 87.33,0.51,0.54,0.69,3,25,6,6,14,"lipscomb-bisons","Atlantic Sun", 64,55, 86.02,120.43,0.36,0.12,0.69,12,23,4,3,15
