"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"air-force-falcons-texas-tech-red-raiders-201411300592","20141130","home","texas-tech-red-raiders","Big 12", 63,63,100.27, 98.68,0.38,0.32,0.77,15,16,9,4,13,"air-force-falcons","Mountain West", 59,62,105.40,107.10,0.49,0.44,0.89,8,16,12,4,19
"army-black-knights-duke-blue-devils-201411300173","20141130","home","duke-blue-devils","Atlantic Coast", 69,93,135.35,106.24,0.52,0.21,0.73,16,25,9,4,17,"army-black-knights","Patriot League", 72,73,102.00,129.95,0.46,0.44,0.78,5,19,4,0,24
"bethune-cookman-wildcats-ucf-knights-201411300103","20141130","home","ucf-knights","American Athletic", 57,75,130.48,116.56,0.52,0.57,0.76,7,16,5,2,11,"bethune-cookman-wildcats","Mid-Eastern", 57,67,117.94,132.02,0.52,0.42,0.62,8,14,5,4,19
"bowling-green-falcons-detroit-titans-201411300165","20141130","away","bowling-green-falcons","Mid-American", 63,64,100.97, 99.39,0.39,0.29,0.74,14,26,7,5,18,"detroit-titans","Horizon League", 61,63,103.18,104.82,0.45,0.39,0.75,3,21,9,5,17
"bryant-bulldogs-akron-zips-201411300003","20141130","home","akron-zips","Mid-American", 64,72,112.07,102.73,0.46,0.39,0.65,9,28,4,5,13,"bryant-bulldogs","Northeast", 65,66,100.92,110.09,0.35,0.46,0.73,7,21,8,0,19
"california-golden-bears-fresno-state-bulldogs-201411300217","20141130","away","california-golden-bears","Pac-12", 65,64, 98.62, 87.83,0.45,0.31,0.56,5,29,5,6,21,"fresno-state-bulldogs","Mountain West", 68,57, 83.72, 94.00,0.36,0.33,0.70,1,27,5,3,17
"campbell-fighting-camels-sacred-heart-pioneers-201411301118","20141130","home","sacred-heart-pioneers","Northeast", 68,71,104.28, 91.06,0.45,0.27,0.78,7,22,7,2,18,"campbell-fighting-camels","Big South", 66,62, 93.77,107.38,0.37,0.32,0.72,11,26,9,3,20
"central-connecticut-state-blue-devils-east-carolina-pirates-201411300178","20141130","home","east-carolina-pirates","Conference USA", 59,74,125.70,100.22,0.60,0.46,0.86,5,21,4,3,11,"central-connecticut-state-blue-devils","Northeast", 59,59, 99.37,124.63,0.44,0.35,0.83,8,11,4,3,9
"charlotte-49ers-unc-asheville-bulldogs-201411300393","20141130","away","charlotte-49ers","Conference USA", 69,66, 95.02, 90.70,0.32,0.23,0.46,23,26,4,4,12,"unc-asheville-bulldogs","Big South", 61,63,102.94,107.84,0.39,0.38,0.80,9,31,3,12,22
"delaware-fightin-blue-hens-villanova-wildcats-201411300617","20141130","home","villanova-wildcats","Big East", 64,78,121.81, 73.40,0.48,0.41,0.75,10,28,7,6,11,"delaware-fightin-blue-hens","Colonial Athletic", 68,47, 69.62,115.54,0.31,0.28,0.57,8,18,7,2,11
