"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"akron-zips-north-dakota-state-bison-201412161455","20141216","home","north-dakota-state-bison","Summit", 55,55, 99.64, 83.33,0.33,0.29,0.85,11,25,5,7,9,"akron-zips","Mid-American", 57,46, 80.97, 96.82,0.30,0.26,0.54,15,20,6,3,17
"alabama-crimson-tide-wichita-state-shockers-201412160648","20141216","home","wichita-state-shockers","Missouri Valley", 54,53, 98.45, 96.60,0.41,0.28,0.47,11,18,5,0,12,"alabama-crimson-tide","Southeastern", 52,52,100.87,102.81,0.47,0.31,0.58,5,20,4,4,16
"american-university-eagles-la-salle-explorers-201412160301","20141216","away","american-university-eagles","Patriot League", 67,68,101.30, 98.32,0.50,0.40,0.70,1,17,11,4,11,"la-salle-explorers","Atlantic Ten", 68,66, 97.24,100.19,0.48,0.42,0.92,10,24,8,4,19
"arizona-state-sun-devils-marquette-golden-eagles-201412160339","20141216","home","marquette-golden-eagles","Big East", 72,78,108.05, 98.35,0.57,0.17,0.66,2,27,11,6,17,"arizona-state-sun-devils","Pac-12", 74,71, 95.43,104.84,0.39,0.38,0.75,10,20,8,1,25
"belmont-bruins-vcu-rams-201412160613","20141216","home","vcu-rams","Atlantic Ten", 64,78,122.00, 79.77,0.48,0.32,0.69,11,26,11,2,16,"belmont-bruins","Ohio Valley", 62,51, 82.17,125.68,0.37,0.28,0.64,3,24,5,2,14
"charleston-cougars-charlotte-49ers-201412160395","20141216","home","charlotte-49ers","Conference USA", 69,90,130.71,123.45,0.52,0.59,0.52,13,23,8,4,8,"charleston-cougars","Colonial Athletic", 73,85,115.93,122.75,0.52,0.62,0.60,6,23,2,2,22
"dartmouth-big-green-mercer-bears-201412160350","20141216","away","dartmouth-big-green","Ivy League", 53,67,126.38, 96.20,0.49,0.53,0.82,9,19,4,1,14,"mercer-bears","Atlantic Sun", 52,51, 97.97,128.71,0.38,0.39,0.73,7,15,5,3,14
"drexel-dragons-buffalo-bulls-201412160071","20141216","home","buffalo-bulls","Mid-American", 70,80,114.12, 99.85,0.46,0.33,0.63,13,20,8,3,16,"drexel-dragons","Colonial Athletic", 69,70,101.24,115.70,0.45,0.24,0.74,10,23,4,2,21
"east-tennessee-state-buccaneers-eastern-kentucky-colonels-201412160180","20141216","away","east-tennessee-state-buccaneers","Southern", 62,63,101.27, 96.45,0.42,0.44,0.75,9,20,8,2,12,"eastern-kentucky-colonels","Ohio Valley", 59,60,101.13,106.19,0.40,0.32,0.75,11,18,11,1,11
"eastern-washington-eagles-sam-houston-state-bearkats-201412160495","20141216","home","sam-houston-state-bearkats","Southland", 61,76,123.75, 84.67,0.46,0.52,0.71,10,30,4,5,19,"eastern-washington-eagles","Big Sky", 62,52, 84.54,123.55,0.37,0.40,0.59,6,21,9,3,20
"houston-baptist-huskies-houston-cougars-201412160254","20141216","home","houston-cougars","American Athletic", 70,83,117.75,107.82,0.44,0.32,0.70,12,14,12,2,21,"houston-baptist-huskies","Southland", 70,76,108.48,118.48,0.48,0.39,0.71,14,16,8,0,30
"lipscomb-bisons-texas-longhorns-201412160585","20141216","home","texas-longhorns","Big 12", 71,106,150.07, 86.36,0.54,0.50,0.65,18,35,6,11,20,"lipscomb-bisons","Atlantic Sun", 72,61, 84.81,147.37,0.31,0.30,0.61,9,14,5,2,29
"middle-tennessee-blue-raiders-oklahoma-state-cowboys-201412160446","20141216","home","oklahoma-state-cowboys","Big 12", 59,68,115.18, 74.53,0.51,0.31,0.75,5,28,6,6,16,"middle-tennessee-blue-raiders","Conference USA", 59,44, 75.17,116.17,0.31,0.25,0.57,10,17,4,1,19
"mississippi-valley-state-delta-devils-northern-illinois-huskies-201412160417","20141216","home","northern-illinois-huskies","Mid-American", 66,71,107.77, 97.15,0.49,0.38,0.51,14,27,5,6,19,"mississippi-valley-state-delta-devils","Southwestern Athletic", 68,64, 93.93,104.20,0.41,0.35,0.67,2,17,8,0,23
"northern-arizona-lumberjacks-saint-marys-gaels-201412160538","20141216","away","northern-arizona-lumberjacks","Big Sky", 62,73,116.94,113.74,0.46,0.41,0.74,8,19,4,4,16,"saint-marys-gaels","West Coast", 63,71,112.83,116.01,0.44,0.27,0.72,11,23,4,3,17
"northern-kentucky-norse-chattanooga-mocs-201412160581","20141216","home","chattanooga-mocs","Southern", 62,93,150.02,130.66,0.63,0.50,0.70,4,20,3,7,20,"northern-kentucky-norse","Atlantic Sun", 64,81,126.26,144.97,0.49,0.38,0.89,6,15,3,1,27
"oakland-golden-grizzlies-arizona-wildcats-201412160017","20141216","home","arizona-wildcats","Pac-12", 75,101,134.15, 85.01,0.55,0.44,0.65,13,34,8,3,20,"oakland-golden-grizzlies","Horizon League", 75,64, 85.55,135.01,0.36,0.24,0.70,6,14,7,0,26
"oral-roberts-golden-eagles-oklahoma-sooners-201412160444","20141216","home","oklahoma-sooners","Big 12", 68,85,124.88, 77.87,0.54,0.35,0.75,6,25,9,6,12,"oral-roberts-golden-eagles","Southland", 71,53, 74.86,120.06,0.33,0.37,0.60,10,23,3,2,9
"samford-bulldogs-presbyterian-blue-hose-201412160470","20141216","away","samford-bulldogs","Southern", 64,81,126.78,111.13,0.48,0.47,0.61,5,23,6,1,19,"presbyterian-blue-hose","Big South", 69,71,103.58,118.17,0.46,0.23,0.75,6,25,1,1,16
