"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"alcorn-state-braves-alabama-am-bulldogs-201501261037","20150126","home","alabama-am-bulldogs","Southwestern Athletic", 70,78,111.72, 94.53,0.50,0.40,0.58,10,31,5,3,21,"alcorn-state-braves","Southwestern Athletic", 73,66, 90.67,107.15,0.35,0.30,0.44,16,18,9,1,20
"army-black-knights-american-university-eagles-201501260014","20150126","away","army-black-knights","Patriot League", 64,68,105.52,102.42,0.46,0.43,0.47,6,20,3,0,19,"american-university-eagles","Patriot League", 59,66,110.93,114.29,0.55,0.28,0.62,2,23,5,4,17
"central-arkansas-bears-new-orleans-privateers-201501260406","20150126","home","new-orleans-privateers","Southland", 80,87,108.31, 83.41,0.60,0.38,0.55,7,20,11,1,28,"central-arkansas-bears","Southland", 78,67, 86.11,111.81,0.40,0.31,0.63,10,15,11,3,24
"coppin-state-eagles-north-carolina-at-aggies-201501260410","20150126","away","coppin-state-eagles","Mid-Eastern", 68,84,122.89,103.87,0.45,0.42,0.59,9,17,8,2,21,"north-carolina-at-aggies","Mid-Eastern", 70,71,100.90,119.37,0.46,0.17,0.68,12,27,0,2,24
"delaware-state-hornets-north-carolina-central-eagles-201501260907","20150126","home","north-carolina-central-eagles","Mid-Eastern", 61,55, 90.37, 88.72,0.37,0.23,0.71,9,22,3,3,18,"delaware-state-hornets","Mid-Eastern", 60,54, 90.62, 92.29,0.32,0.29,0.71,13,20,7,1,20
"gardner-webb-runnin-bulldogs-campbell-fighting-camels-201501260096","20150126","home","campbell-fighting-camels","Big South", 62,78,126.26, 95.51,0.53,0.44,0.69,8,18,13,3,17,"gardner-webb-runnin-bulldogs","Big South", 63,59, 93.97,124.24,0.42,0.25,0.75,7,19,8,0,18
"hampton-pirates-south-carolina-state-bulldogs-201501260517","20150126","home","south-carolina-state-bulldogs","Mid-Eastern", 68,65, 96.24, 82.92,0.40,0.25,0.73,9,25,9,3,20,"hampton-pirates","Mid-Eastern", 71,56, 78.80, 91.47,0.36,0.24,0.58,8,24,7,3,22
"high-point-panthers-presbyterian-blue-hose-201501260470","20150126","away","high-point-panthers","Big South", 51,63,123.41,105.78,0.52,0.48,0.54,8,17,7,1,16,"presbyterian-blue-hose","Big South", 54,54,100.22,116.93,0.40,0.19,0.87,9,12,6,2,15
"howard-bison-bethune-cookman-wildcats-201501260052","20150126","away","howard-bison","Mid-Eastern", 53,45, 84.23, 78.62,0.38,0.08,0.86,4,16,8,5,20,"bethune-cookman-wildcats","Mid-Eastern", 54,42, 77.43, 82.96,0.27,0.22,0.80,10,19,3,2,17
"maryland-eastern-shore-hawks-florida-am-rattlers-201501260211","20150126","away","maryland-eastern-shore-hawks","Mid-Eastern", 62,72,115.30,104.09,0.41,0.26,0.66,13,15,5,1,30,"florida-am-rattlers","Mid-Eastern", 62,65,105.38,116.73,0.48,0.09,0.73,8,25,2,4,32
