"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"arizona-state-sun-devils-colorado-buffaloes-201503010125","20150301","home","colorado-buffaloes","Pac-12", 67,87,130.07,121.10,0.59,0.57,0.76,6,24,6,5,29,"arizona-state-sun-devils","Pac-12", 69,81,117.97,126.70,0.48,0.40,0.64,9,19,6,3,27
"fairfield-stags-niagara-purple-eagles-201503010408","20150301","home","niagara-purple-eagles","Metro Atlantic Athletic", 61,57, 92.88, 91.25,0.37,0.27,0.70,11,25,9,1,16,"fairfield-stags","Metro Atlantic Athletic", 58,56, 96.02, 97.74,0.39,0.42,0.50,7,23,5,8,17
"iona-gaels-saint-peters-peacocks-201503010543","20150301","home","saint-peters-peacocks","Metro Atlantic Athletic", 57,68,118.85,104.87,0.51,0.39,0.69,7,24,3,5,18,"iona-gaels","Metro Atlantic Athletic", 57,60,105.98,120.11,0.32,0.26,0.86,14,14,5,2,17
"marist-red-foxes-rider-broncs-201503010488","20150301","home","rider-broncs","Metro Atlantic Athletic", 62,59, 95.84, 79.60,0.43,0.29,0.27,9,28,6,3,17,"marist-red-foxes","Metro Atlantic Athletic", 62,49, 78.95, 95.06,0.35,0.20,0.71,5,28,3,5,17
"marquette-golden-eagles-providence-friars-201503010472","20150301","home","providence-friars","Big East", 69,77,111.59, 95.65,0.45,0.18,0.68,16,26,9,3,14,"marquette-golden-eagles","Big East", 68,66, 97.24,113.45,0.45,0.37,0.50,6,18,6,3,18
"michigan-state-spartans-wisconsin-badgers-201503010657","20150301","home","wisconsin-badgers","Big Ten", 56,68,121.86,109.32,0.52,0.29,0.80,7,23,3,3,9,"michigan-state-spartans","Big Ten", 56,61,109.04,121.55,0.45,0.53,0.44,6,17,3,4,17
"oregon-ducks-stanford-cardinal-201503010545","20150301","away","oregon-ducks","Pac-12", 67,73,109.26,104.77,0.47,0.40,0.69,4,23,4,2,21,"stanford-cardinal","Pac-12", 66,70,106.10,110.65,0.40,0.21,0.71,10,22,5,3,17
"oregon-state-beavers-california-golden-bears-201503010095","20150301","home","california-golden-bears","Pac-12", 60,73,121.86, 93.48,0.51,0.41,0.83,4,32,3,3,15,"oregon-state-beavers","Pac-12", 61,56, 92.34,120.37,0.35,0.41,0.69,5,19,5,0,18
"pittsburgh-panthers-wake-forest-demon-deacons-201503010628","20150301","home","wake-forest-demon-deacons","Atlantic Coast", 59,69,117.25,112.15,0.47,0.45,0.57,5,23,7,2,15,"pittsburgh-panthers","Atlantic Coast", 60,66,110.84,115.88,0.41,0.55,0.63,16,24,5,1,20
"purdue-boilermakers-ohio-state-buckeyes-201503010443","20150301","home","ohio-state-buckeyes","Big Ten", 65,65,100.12, 93.96,0.40,0.17,0.71,9,21,10,6,18,"purdue-boilermakers","Big Ten", 61,61,100.58,107.18,0.44,0.44,0.54,9,21,4,4,23
"quinnipiac-bobcats-manhattan-jaspers-201503010335","20150301","home","manhattan-jaspers","Metro Atlantic Athletic", 69,69,100.52, 94.70,0.37,0.32,0.80,10,22,13,2,18,"quinnipiac-bobcats","Metro Atlantic Athletic", 71,65, 92.00, 97.66,0.40,0.33,0.81,11,28,6,8,20
"siena-saints-monmouth-hawks-201503010370","20150301","home","monmouth-hawks","Metro Atlantic Athletic", 68,63, 92.04, 83.27,0.31,0.22,0.75,17,22,12,4,11,"siena-saints","Metro Atlantic Athletic", 64,57, 88.88, 98.24,0.40,0.44,0.75,8,17,9,12,19
"smu-mustangs-connecticut-huskies-201503010129","20150301","home","connecticut-huskies","American Athletic", 59,81,136.58,123.09,0.53,0.45,0.76,9,17,5,5,20,"smu-mustangs","American Athletic", 62,73,117.21,130.06,0.45,0.29,0.76,13,18,7,3,20
"south-florida-bulls-houston-cougars-201503010254","20150301","home","houston-cougars","American Athletic", 61,72,117.42, 89.69,0.41,0.45,0.76,14,19,10,1,17,"south-florida-bulls","American Athletic", 60,55, 92.22,120.72,0.44,0.46,0.73,5,16,5,5,19
"washington-state-cougars-ucla-bruins-201503010606","20150301","home","ucla-bruins","Pac-12", 69,72,104.57, 97.30,0.44,0.21,0.68,8,24,8,6,17,"washington-state-cougars","Pac-12", 68,67, 98.72,106.08,0.43,0.36,0.92,7,24,4,0,21
