"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"akron-zips-miami-fl-hurricanes-201411210355","20141121","home","miami-fl-hurricanes","Atlantic Coast", 56,79,140.19, 90.50,0.59,0.47,0.58,12,28,5,7,13,"akron-zips","Mid-American", 59,51, 86.63,134.19,0.33,0.39,0.57,10,13,3,4,15
"alcorn-state-braves-hampton-pirates-201411210702","20141121","home","hampton-pirates","Mid-Eastern", 69,82,118.06, 99.34,0.46,0.39,0.88,13,23,7,3,27,"alcorn-state-braves","Southwestern Athletic", 67,69,102.39,121.68,0.38,0.46,0.72,11,14,4,2,22
"austin-peay-governors-illinois-fighting-illini-201411210267","20141121","home","illinois-fighting-illini","Big Ten", 73,107,145.60, 89.81,0.60,0.56,0.72,9,24,9,3,16,"austin-peay-governors","Ohio Valley", 73,66, 90.31,146.41,0.43,0.29,0.87,5,18,3,6,17
"bethune-cookman-wildcats-monmouth-hawks-201411210370","20141121","home","monmouth-hawks","Metro Atlantic Athletic", 61,73,120.22, 82.35,0.54,0.29,0.63,8,20,13,3,13,"bethune-cookman-wildcats","Mid-Eastern", 61,50, 81.57,119.09,0.43,0.44,0.67,5,16,4,3,21
"boston-college-eagles-west-virginia-mountaineers-201411210636","20141121","home","west-virginia-mountaineers","Big 12", 68,70,103.57, 97.66,0.42,0.40,0.58,14,11,10,3,21,"boston-college-eagles","Atlantic Coast", 64,66,103.23,109.48,0.54,0.33,0.75,8,14,5,5,28
"boston-university-terriers-kentucky-wildcats-201411210292","20141121","home","kentucky-wildcats","Southeastern", 72,89,123.73, 90.37,0.58,0.38,0.57,8,21,9,9,21,"boston-university-terriers","Patriot League", 73,65, 88.45,121.11,0.38,0.38,0.89,6,15,5,1,24
"central-connecticut-state-blue-devils-towson-tigers-201411210595","20141121","home","towson-tigers","Colonial Athletic", 62,58, 93.20, 78.74,0.37,0.22,0.59,11,21,9,5,18,"central-connecticut-state-blue-devils","Northeast", 65,49, 75.56, 89.44,0.34,0.35,0.50,12,26,1,5,21
"charlotte-49ers-south-carolina-gamecocks-201411210525","20141121","away","charlotte-49ers","Conference USA", 69,65, 94.01, 91.11,0.43,0.35,0.68,6,22,6,5,13,"south-carolina-gamecocks","Southeastern", 69,63, 90.80, 93.68,0.43,0.17,0.89,9,24,6,7,21
"clemson-tigers-gardner-webb-runnin-bulldogs-201411211048","20141121","home","gardner-webb-runnin-bulldogs","Big South", 68,72,106.23,103.28,0.37,0.35,0.69,11,20,4,0,16,"clemson-tigers","Atlantic Coast", 59,70,118.28,121.65,0.49,0.31,0.71,9,23,2,7,11
"dayton-flyers-connecticut-huskies-201411210129","20141121","home","connecticut-huskies","American Athletic", 68,75,110.97, 94.70,0.45,0.40,0.79,4,22,9,8,22,"dayton-flyers","Atlantic Ten", 68,64, 93.44,109.50,0.41,0.21,0.65,7,23,3,2,19
"delaware-fightin-blue-hens-cal-poly-mustangs-201411210094","20141121","home","cal-poly-mustangs","Big West", 62,78,126.71, 97.47,0.40,0.34,0.80,14,24,5,3,17,"delaware-fightin-blue-hens","Colonial Athletic", 62,60, 96.19,125.05,0.31,0.48,0.86,7,21,0,0,11
"delaware-state-hornets-arkansas-razorbacks-201411210019","20141121","home","arkansas-razorbacks","Southeastern", 80,99,123.02, 88.23,0.49,0.53,0.70,15,24,9,5,17,"delaware-state-hornets","Mid-Eastern", 79,71, 90.06,125.57,0.42,0.41,0.80,7,21,5,7,21
