"game_key","date","win_court","win_team","win_conference","win_possessions","win_points_scored","win_offensive_rating","win_defensive_rating","win_field_goal_fraction","win_three_point_fraction","win_free_throw_fraction","win_offensive_rebounds","win_defensive_rebounds","win_steals","win_blocked_shots","win_personal_fouls","loss_team","loss_conference","loss_possessions","loss_points_scored","loss_offensive_rating","loss_defensive_rating","loss_field_goal_fraction","loss_three_point_fraction","loss_free_throw_fraction","loss_offensive_rebounds","loss_defensive_rebounds","loss_steals","loss_blocked_shots","loss_personal_fouls"
"arizona-state-sun-devils-utah-runnin-utes-201502260610","20150226","home","utah-runnin-utes","Pac-12", 59,83,140.58, 69.44,0.63,0.57,0.65,6,23,8,11,16,"arizona-state-sun-devils","Pac-12", 60,41, 68.69,139.06,0.28,0.19,0.77,8,12,3,0,21
"arizona-wildcats-colorado-buffaloes-201502260125","20150226","away","arizona-wildcats","Pac-12", 63,82,129.66, 85.39,0.53,0.50,0.92,8,25,6,3,19,"colorado-buffaloes","Pac-12", 65,54, 82.75,125.66,0.38,0.22,0.57,6,16,4,8,16
"byu-cougars-portland-pilots-201502260467","20150226","away","byu-cougars","West Coast", 71,82,116.21, 97.79,0.44,0.39,0.75,13,22,17,1,23,"portland-pilots","West Coast", 68,69,100.81,119.80,0.45,0.38,0.61,12,23,7,7,17
"cal-state-fullerton-titans-csun-matadors-201502260419","20150226","home","csun-matadors","Big West", 67,82,121.59,106.76,0.48,0.55,0.87,5,24,7,3,15,"cal-state-fullerton-titans","Big West", 70,72,103.38,117.73,0.49,0.40,0.56,4,21,4,5,23
"charlotte-49ers-north-texas-mean-green-201502260415","20150226","home","north-texas-mean-green","Conference USA", 62,81,131.48,105.51,0.54,0.56,0.62,7,19,7,1,16,"charlotte-49ers","Conference USA", 65,65,100.16,124.82,0.44,0.31,0.75,8,22,5,2,13
"coastal-carolina-chanticleers-presbyterian-blue-hose-201502260470","20150226","home","presbyterian-blue-hose","Big South", 71,80,113.34, 97.76,0.53,0.50,0.59,6,25,5,4,19,"coastal-carolina-chanticleers","Big South", 72,69, 95.74,111.00,0.39,0.23,0.59,12,22,8,3,28
"delaware-fightin-blue-hens-drexel-dragons-201502260172","20150226","away","delaware-fightin-blue-hens","Colonial Athletic", 54,58,106.46, 80.76,0.42,0.25,0.90,9,30,5,7,9,"drexel-dragons","Colonial Athletic", 57,44, 77.75,102.49,0.30,0.17,0.50,13,19,6,3,11
"eastern-illinois-panthers-murray-state-racers-201502260381","20150226","home","murray-state-racers","Ohio Valley", 58,65,111.82, 98.06,0.34,0.31,0.72,17,21,5,3,12,"eastern-illinois-panthers","Ohio Valley", 57,57,100.34,114.42,0.43,0.40,0.69,5,26,2,5,18
"fiu-golden-panthers-marshall-thundering-herd-201502260341","20150226","home","marshall-thundering-herd","Conference USA", 71,87,123.01, 97.56,0.50,0.41,0.73,8,25,5,0,23,"fiu-golden-panthers","Conference USA", 71,69, 96.87,122.14,0.43,0.22,0.59,7,17,8,1,22
"florida-atlantic-owls-western-kentucky-hilltoppers-201502260639","20150226","home","western-kentucky-hilltoppers","Sun Belt", 65,71,108.80,104.20,0.46,0.35,0.62,8,23,3,1,14,"florida-atlantic-owls","Conference USA", 64,68,106.28,110.97,0.48,0.45,0.71,3,23,2,5,17
"georgia-southern-eagles-appalachian-state-mountaineers-201502260016","20150226","away","georgia-southern-eagles","Southern", 61,77,126.51, 95.29,0.48,0.31,0.71,13,23,9,2,18,"appalachian-state-mountaineers","Southern", 61,58, 94.99,126.11,0.40,0.27,0.75,6,17,4,3,17
"georgia-state-panthers-ualr-trojans-201502260020","20150226","home","ualr-trojans","Sun Belt", 68,92,135.21,121.99,0.50,0.47,0.64,11,20,6,3,16,"georgia-state-panthers","Sun Belt", 68,83,121.82,135.02,0.48,0.25,1.00,9,22,7,2,17
"grand-canyon-antelopes-chicago-state-cougars-201502260112","20150226","home","chicago-state-cougars","Western Athletic", 63,74,117.59,111.24,0.42,0.42,0.78,11,18,7,8,16,"grand-canyon-antelopes","Western Athletic", 63,70,111.96,118.36,0.43,0.39,0.87,9,23,4,6,19
"green-bay-phoenix-uic-flames-201502260268","20150226","away","green-bay-phoenix","Horizon League", 64,72,111.98,104.21,0.48,0.18,0.67,12,21,7,5,18,"uic-flames","Horizon League", 59,67,114.46,123.00,0.48,0.50,0.76,5,18,8,2,18
"high-point-panthers-unc-asheville-bulldogs-201502260393","20150226","away","high-point-panthers","Big South", 64,75,116.65,110.43,0.45,0.35,0.62,12,26,5,6,14,"unc-asheville-bulldogs","Big South", 65,71,108.56,114.68,0.43,0.48,0.80,4,22,5,9,19
"houston-cougars-temple-owls-201502260577","20150226","home","temple-owls","American Athletic", 60,66,110.40, 90.33,0.45,0.30,0.56,10,26,8,3,13,"houston-cougars","American Athletic", 59,54, 91.87,112.29,0.40,0.29,0.36,9,20,5,2,11
"long-beach-state-49ers-hawaii-rainbow-warriors-201502260246","20150226","home","hawaii-rainbow-warriors","Big West", 73,78,107.08, 81.00,0.51,0.35,0.60,8,29,8,8,18,"long-beach-state-49ers","Big West", 74,59, 79.20,104.70,0.31,0.38,0.81,9,21,9,2,25
"louisiana-monroe-warhawks-south-alabama-jaguars-201502260524","20150226","away","louisiana-monroe-warhawks","Sun Belt", 57,75,132.47,100.68,0.46,0.40,0.71,19,21,4,2,16,"south-alabama-jaguars","Sun Belt", 60,57, 95.73,125.96,0.39,0.39,0.63,10,17,5,3,15
"milwaukee-panthers-wright-state-raiders-201502260660","20150226","away","milwaukee-panthers","Horizon League", 73,61, 83.44, 79.34,0.38,0.37,0.59,3,26,5,4,20,"wright-state-raiders","Horizon League", 66,58, 87.40, 91.92,0.42,0.27,0.73,5,24,5,3,26
"minnesota-golden-gophers-michigan-state-spartans-201502260358","20150226","away","minnesota-golden-gophers","Big Ten", 76,96,126.58,118.67,0.52,0.43,0.72,4,26,6,3,23,"michigan-state-spartans","Big Ten", 76,90,119.01,126.94,0.46,0.41,0.66,11,22,4,6,29
"montana-grizzlies-idaho-vandals-201502260263","20150226","home","idaho-vandals","Western Athletic", 78,92,117.26,110.89,0.46,0.29,0.81,10,20,9,1,24,"montana-grizzlies","Big Sky", 76,87,114.97,121.58,0.47,0.39,0.70,7,22,4,2,26
"montana-state-bobcats-eastern-washington-eagles-201502260184","20150226","home","eastern-washington-eagles","Big Sky", 73,92,125.77, 92.96,0.53,0.38,0.69,8,31,5,3,18,"montana-state-bobcats","Big Sky", 72,68, 93.82,126.93,0.39,0.25,0.65,8,23,6,2,28
"mount-st-marys-mountaineers-saint-francis-u-red-flash-201502260533","20150226","home","saint-francis-u-red-flash","Northeast", 59,63,105.97,100.93,0.42,0.36,0.70,7,24,6,4,16,"mount-st-marys-mountaineers","Northeast", 62,60, 97.39,102.26,0.34,0.30,0.54,15,21,4,1,20
